machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_sales_4w,avg_gross_profit_4w,recent_week_count,avg_operation_12w,avg_gross_profit_12w,recent12_week_count,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,is_active,latest_operation_score,recent4_operation_score,recent12_operation_score,recent_profit_score,long_lifecycle_score,latest_rank_in_category,recent_rank_penalty,active_popularity_score,legend_score,asset_score,active_grade,legend_grade,asset_grade,ai_comment
eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,P,2026-06-17,2,26810.0,30150,23470,66822.5,74425,10084.0,10834,2026-06-24,23470,59220,9334,2,26810.0,66822.5,10084.0,2.0,26810.0,10084.0,2.0,P_4604205b4a,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,大都技研,ソードアート・オンライン,,スマパチ,True,False,True,53.97,57.71,57.87,59.98,0.88,7.0,0,54.0,41.81,51.84,C,C,C,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08は最新稼働23470、直近4週平均稼働26810、稼働貢献週2週。現役人気指数54.0、長期名機指数41.8、ホール資産指数51.8。
P緋弾のアリア～緋弾覚醒編～ FVA,P,2021-03-31,24,19920.833333333332,43960,9690,30949.083333333332,61898,5991.375,11522,2021-09-08,9690,15843,3207,22,,,,,,,,P_415d6e0bc2,P緋弾のアリア～緋弾覚醒編～ FVA,藤商事,,,パチンコ,False,False,False,20.68,,,,9.73,482.0,20,,41.8,,D,C,D,P緋弾のアリア～緋弾覚醒編～ FVAは最新稼働9690、直近4週平均稼働0、稼働貢献週22週。現役人気指数nan、長期名機指数41.8、ホール資産指数nan。
Pとある魔術の禁書目録 JUA,P,2020-11-11,32,21455.625,40840,10870,40549.96875,68267,4647.625,8603,2021-07-28,12680,24965,3426,32,,,,,,,,P_c5d6297447,Pとある魔術の禁書目録 JUA,JFJ,,,パチンコ,False,False,False,27.9,,,,14.16,153.0,20,,41.8,,D,C,D,Pとある魔術の禁書目録 JUAは最新稼働12680、直近4週平均稼働0、稼働貢献週32週。現役人気指数nan、長期名機指数41.8、ホール資産指数nan。
Pぱちんこ キン肉マン3 キン肉星王位争奪編 友情シルバー,P,2022-03-16,12,22153.333333333332,42070,11140,43128.083333333336,76397,6390.916666666667,10468,2022-06-08,11160,22471,3009,12,,,,,,,,P_5a2ceff7df,Pぱちんこ キン肉マン3 キン肉星王位争奪編 友情シルバー,京楽産業．,,,パチンコ,False,False,False,24.23,,,,5.31,273.0,20,,41.63,,D,C,D,Pぱちんこ キン肉マン3 キン肉星王位争奪編 友情シルバーは最新稼働11160、直近4週平均稼働0、稼働貢献週12週。現役人気指数nan、長期名機指数41.6、ホール資産指数nan。
P新世紀エヴァンゲリオン～未来への咆哮～,P,2023-09-06,122,15141.967213114754,24520,10390,31780.983606557376,49225,3697.1803278688526,7615,2026-05-13,11080,24086,3259,122,,,,,11080.0,3259.0,1.0,P_1537f3f514,P新世紀エヴァンゲリオン～未来への咆哮～,ビスティ,エヴァンゲリオン,,パチンコ,False,False,False,24.03,,15.91,,53.98,285.0,20,,41.63,,D,C,D,P新世紀エヴァンゲリオン～未来への咆哮～は最新稼働11080、直近4週平均稼働0、稼働貢献週122週。現役人気指数nan、長期名機指数41.6、ホール資産指数nan。
CR RAVE この世界こそが真実だ FPM,P,2019-09-04,118,14604.06779661017,23150,9810,29509.381355932204,44762,5387.813559322034,10598,2022-01-26,13080,27770,6938,117,,,,,,,,P_9724976a37,CR RAVE この世界こそが真実だ FPM,藤商事,,,パチンコ,False,False,False,28.87,,,,51.77,133.0,20,,41.45,,D,C,D,CR RAVE この世界こそが真実だ FPMは最新稼働13080、直近4週平均稼働0、稼働貢献週117週。現役人気指数nan、長期名機指数41.5、ホール資産指数nan。
P牙狼コレクション RJ,P,2019-11-13,10,21888.0,41320,12990,20172.0,38244,7068.1,15255,2020-01-22,12990,12055,3967,10,,,,,,,,P_8a3682fb98,P牙狼コレクション RJ,サンセイR&D,牙狼,,パチンコ,False,False,False,28.65,,,,4.42,137.0,20,,41.44,,D,C,D,P牙狼コレクション RJは最新稼働12990、直近4週平均稼働0、稼働貢献週10週。現役人気指数nan、長期名機指数41.4、ホール資産指数nan。
キュインぱちんこ P南国育ち デカパトver.,P,2020-01-15,7,23157.14285714286,41340,13110,36933.142857142855,64655,6293.857142857143,10813,2020-02-26,13110,21126,3536,7,,,,,,,,P_485f41fa0f,キュインぱちんこ P南国育ち デカパトver.,アムテックス,,,パチンコ,False,False,False,28.94,,,,3.1,128.0,20,,41.3,,D,C,D,キュインぱちんこ P南国育ち デカパトver.は最新稼働13110、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数41.3、ホール資産指数nan。
P 009 RE:CYBORG ACCELERATOR EDITION 99ver.,P,2023-03-29,162,11123.95061728395,26690,9280,17368.29012345679,40000,4206.549382716049,10340,2026-06-24,11150,17549,3931,131,10948.333333333334,17197.666666666668,3882.0,6.0,11151.538461538461,4053.769230769231,13.0,P_0112233cf5,P 009 RE:CYBORG ACCELERATOR EDITION 99ver.,ニューギン,,,甘デジ/ライト,False,False,True,24.2,15.23,16.1,25.88,57.96,275.0,20,1.25,41.28,32.53,D,C,D,P 009 RE:CYBORG ACCELERATOR EDITION 99ver.は最新稼働11150、直近4週平均稼働10948、稼働貢献週131週。現役人気指数1.2、長期名機指数41.3、ホール資産指数32.5。
Pめぞん一刻～Wedding Story～ H1YX1,P,2021-07-28,5,23380.0,39320,11990,40995.6,66018,7350.8,11588,2021-08-25,11990,21589,3632,5,,,,,,,,P_23b330e8ee,Pめぞん一刻～Wedding Story～ H1YX1,平和,,,パチンコ,False,False,False,26.23,,,,2.21,197.0,20,,41.25,,D,C,D,Pめぞん一刻～Wedding Story～ H1YX1は最新稼働11990、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数41.2、ホール資産指数nan。
eひきこまり吸血姫の悶々 FHV,P,2026-05-20,6,25523.333333333332,32390,18550,57044.0,70145,8774.666666666666,10476,2026-06-24,18550,42335,7553,6,25523.333333333332,57044.0,8774.666666666666,6.0,25523.333333333332,8774.666666666666,6.0,P_157d26301d,eひきこまり吸血姫の悶々 FHV,藤商事,,,スマパチ,True,False,True,42.08,54.26,54.44,52.78,2.65,21.0,0,47.9,41.24,47.5,C,C,C,eひきこまり吸血姫の悶々 FHVは最新稼働18550、直近4週平均稼働25523、稼働貢献週6週。現役人気指数47.9、長期名機指数41.2、ホール資産指数47.5。
P花の慶次～蓮 L16-V,P,2020-02-12,9,22830.0,43800,4920,36044.666666666664,65674,5129.111111111111,8988,2020-04-30,4920,8457,1639,8,,,,,,,,P_a7642d4de6,P花の慶次～蓮 L16-V,ニューギン,花の慶次,,パチンコ,False,False,False,9.15,,,,3.54,913.0,20,,41.24,,D,C,D,P花の慶次～蓮 L16-Vは最新稼働4920、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数41.2、ホール資産指数nan。
e女神のカフェテラス JLZ,P,2025-08-27,25,20330.0,36320,13090,48501.28,84610,7922.16,12624,2026-06-24,13090,31533,4892,25,13528.333333333334,32644.666666666668,5100.333333333333,6.0,15293.846153846154,5932.2307692307695,13.0,P_0b692d67de,e女神のカフェテラス JLZ,JFJ,,,スマパチ,True,False,True,28.89,22.14,27.15,32.58,11.06,130.0,20,5.41,40.96,34.41,D,C,D,e女神のカフェテラス JLZは最新稼働13090、直近4週平均稼働13528、稼働貢献週25週。現役人気指数5.4、長期名機指数41.0、ホール資産指数34.4。
Pモンスターハンター ダブルクロス SFB,P,2021-10-27,6,22705.0,40650,9910,44728.166666666664,76364,6646.0,9428,2021-12-08,9910,20189,3254,5,,,,,,,,P_41262ac527,Pモンスターハンター ダブルクロス SFB,サミー,,,パチンコ,False,False,False,21.21,,,,2.21,445.0,20,,40.72,,D,C,D,Pモンスターハンター ダブルクロス SFBは最新稼働9910、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数40.7、ホール資産指数nan。
P北斗の拳8 覇王FQA,P,2019-09-11,14,19462.14285714286,40820,10890,31322.928571428572,63563,7510.214285714285,16134,2020-01-08,16030,26193,7470,14,,,,,,,,S_895ca07926,P北斗の拳8 覇王FQA,サミー,北斗の拳,,スロット,False,False,False,35.99,,,,6.19,49.0,0,,40.4,,D,C,D,P北斗の拳8 覇王FQAは最新稼働16030、直近4週平均稼働0、稼働貢献週14週。現役人気指数nan、長期名機指数40.4、ホール資産指数nan。
Pスーパー海物語IN沖縄5 LTV,P,2021-07-14,112,14207.5,30520,9680,21733.401785714286,45057,2277.1071428571427,3881,2024-02-21,11540,17847,2251,108,,,,,,,,P_0e6c6fd486,Pスーパー海物語IN沖縄5 LTV,三洋,海物語,,LT,False,True,False,25.15,,,,47.79,231.0,20,,40.39,,D,C,D,Pスーパー海物語IN沖縄5 LTVは最新稼働11540、直近4週平均稼働0、稼働貢献週108週。現役人気指数nan、長期名機指数40.4、ホール資産指数nan。
eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,P,2024-08-21,29,17367.931034482757,44520,8620,39090.41379310345,94394,5728.862068965517,15293,2025-03-19,8620,19905,3122,25,,,,,,,,P_88c06bf5a6,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,SANKYO,,,スマパチ,True,False,False,18.09,,,,11.06,678.0,20,,40.39,,D,C,D,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- Rは最新稼働8620、直近4週平均稼働0、稼働貢献週25週。現役人気指数nan、長期名機指数40.4、ホール資産指数nan。
Pとある科学の超電磁砲 FSB,P,2022-02-02,62,15442.258064516129,40680,9230,27698.725806451614,66623,3951.1290322580644,7636,2023-05-10,11390,20824,3710,58,,,,,,,,P_8ef8a0600f,Pとある科学の超電磁砲 FSB,藤商事,,,パチンコ,False,False,False,24.78,,,,25.66,248.0,20,,40.28,,D,C,D,Pとある科学の超電磁砲 FSBは最新稼働11390、直近4週平均稼働0、稼働貢献週58週。現役人気指数nan、長期名機指数40.3、ホール資産指数nan。
CRA大海物語3withアグネス・ラム SAP,P,2019-09-04,121,16464.462809917357,21770,7660,19887.01652892562,25180,2584.818181818182,3460,2022-02-09,16640,19034,2688,119,,,,,,,,P_d350ab88fc,CRA大海物語3withアグネス・ラム SAP,三洋,海物語,,パチンコ,False,False,False,37.47,,,,52.65,39.0,0,,40.09,,D,C,D,CRA大海物語3withアグネス・ラム SAPは最新稼働16640、直近4週平均稼働0、稼働貢献週119週。現役人気指数nan、長期名機指数40.1、ホール資産指数nan。
Pビッグドリーム2 激神 GFE,P,2020-01-29,10,20514.0,42180,10330,36678.6,74252,6177.9,11257,2020-04-01,10330,18853,3589,10,,,,,,,,P_eed4f9a549,Pビッグドリーム2 激神 GFE,サミー,,,パチンコ,False,False,False,22.22,,,,4.42,386.0,20,,40.06,,D,C,D,Pビッグドリーム2 激神 GFEは最新稼働10330、直近4週平均稼働0、稼働貢献週10週。現役人気指数nan、長期名機指数40.1、ホール資産指数nan。
Pぱちんこウルトラ6兄弟 K3,P,2020-01-29,11,20313.636363636364,41490,5140,37484.63636363636,73766,6656.818181818182,12283,2020-04-30,5140,10195,2332,10,,,,,,,,P_b947c3f1ac,Pぱちんこウルトラ6兄弟 K3,オッケー．,,,パチンコ,False,False,False,9.68,,,,4.42,912.0,20,,40.03,,D,C,D,Pぱちんこウルトラ6兄弟 K3は最新稼働5140、直近4週平均稼働0、稼働貢献週10週。現役人気指数nan、長期名機指数40.0、ホール資産指数nan。
P にゃんこ大戦争 多様性のネコ M4,P,2024-11-27,33,17956.060606060608,40330,8620,38729.181818181816,84554,7011.545454545455,15404,2025-07-30,8620,18895,3822,24,,,,,,,,P_a57b9f5f79,P にゃんこ大戦争 多様性のネコ M4,京楽産業．,,,パチンコ,False,False,False,18.09,,,,10.62,678.0,20,,40.02,,D,C,D,P にゃんこ大戦争 多様性のネコ M4は最新稼働8620、直近4週平均稼働0、稼働貢献週24週。現役人気指数nan、長期名機指数40.0、ホール資産指数nan。
e86-エイティシックス- MAM2,P,2026-04-29,9,20324.444444444445,34780,11370,48511.77777777778,80603,10075.777777777777,17746,2026-06-24,11370,27796,5806,9,14746.666666666666,35780.5,7164.333333333333,6.0,20324.444444444445,10075.777777777777,9.0,P_7880fd1709,e86-エイティシックス- MAM2,アムテックス,,,スマパチ,True,False,True,24.73,25.4,40.57,43.93,3.98,251.0,20,8.26,40.01,40.2,D,C,C,e86-エイティシックス- MAM2は最新稼働11370、直近4週平均稼働14747、稼働貢献週9週。現役人気指数8.3、長期名機指数40.0、ホール資産指数40.2。
Pデビルマン 疾風迅雷 S-X1 YT959,P,2021-09-15,19,18706.315789473683,41230,7970,39140.0,81889,7085.105263157895,13971,2022-01-26,7970,17284,3145,16,,,,,,,,P_80c5883e83,Pデビルマン 疾風迅雷 S-X1 YT959,ニューギン,,,パチンコ,False,False,False,16.52,,,,7.08,804.0,20,,39.93,,D,D,D,Pデビルマン 疾風迅雷 S-X1 YT959は最新稼働7970、直近4週平均稼働0、稼働貢献週16週。現役人気指数nan、長期名機指数39.9、ホール資産指数nan。
P真・北斗無双 第3章 ジャギの逆襲 GEE,P,2022-03-16,52,17155.384615384617,38080,8300,36139.67307692308,76782,5386.865384615385,11433,2023-03-15,8300,18123,2873,45,,,,,,,,P_80e1daaa0c,P真・北斗無双 第3章 ジャギの逆襲 GEE,サミー,北斗の拳,無双,パチンコ,False,False,False,17.32,,,,19.91,746.0,20,,39.92,,D,D,D,P真・北斗無双 第3章 ジャギの逆襲 GEEは最新稼働8300、直近4週平均稼働0、稼働貢献週45週。現役人気指数nan、長期名機指数39.9、ホール資産指数nan。
e聖闘士星矢 超流星CliMAX349 EHTA,P,2023-04-12,4,23257.5,34530,14340,55049.75,80154,8282.5,11617,2023-05-10,14340,33960,5968,4,,,,,,,,P_bce238eba2,e聖闘士星矢 超流星CliMAX349 EHTA,三洋,,,スマパチ,True,False,False,31.91,,,,1.77,86.0,20,,39.83,,D,D,D,e聖闘士星矢 超流星CliMAX349 EHTAは最新稼働14340、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数39.8、ホール資産指数nan。
P新世紀エヴァンゲリオン～シト、新生～ G,P,2019-12-25,7,23667.14285714286,40000,15230,37949.142857142855,62298,4733.857142857143,8688,2020-02-12,15230,25071,3116,7,,,,,,,,P_4cfe359d30,P新世紀エヴァンゲリオン～シト、新生～ G,ビスティ,エヴァンゲリオン,,パチンコ,False,False,False,34.06,,,,3.1,67.0,20,,39.78,,D,D,D,P新世紀エヴァンゲリオン～シト、新生～ Gは最新稼働15230、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数39.8、ホール資産指数nan。
Pハネモノ ファミリースタジアム MD,P,2025-01-29,57,16584.912280701756,40500,11190,11654.684210526315,28727,2481.0877192982457,8986,2026-06-24,11430,8045,1405,57,11425.0,7967.75,1321.25,4.0,12155.555555555555,1544.7777777777778,9.0,P_edb2f314fa,Pハネモノ ファミリースタジアム MD,ミズホ,,,羽根物,False,False,True,24.88,16.5,18.78,11.79,25.22,239.0,20,0.0,39.65,21.86,D,D,D,Pハネモノ ファミリースタジアム MDは最新稼働11430、直近4週平均稼働11425、稼働貢献週57週。現役人気指数0.0、長期名機指数39.6、ホール資産指数21.9。
PぱちんこAKB48 ワン・ツー・スリー!!フェスティバル L1,P,2019-12-11,5,23984.0,33310,14260,44062.6,60557,7823.0,10432,2020-01-15,14260,26521,4491,5,,,,,,,,P_61081e4e5f,PぱちんこAKB48 ワン・ツー・スリー!!フェスティバル L1,京楽産業．,,,パチンコ,False,False,False,31.72,,,,2.21,90.0,20,,39.58,,D,D,D,PぱちんこAKB48 ワン・ツー・スリー!!フェスティバル L1は最新稼働14260、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数39.6、ホール資産指数nan。
P七つの大罪2 GFPA,P,2022-11-16,18,18679.444444444445,39950,8240,40947.61111111111,85005,7412.222222222223,14700,2023-03-15,8240,18256,3342,15,,,,,,,,P_109ac77faf,P七つの大罪2 GFPA,サミー,,,甘デジ/ライト,False,False,False,17.17,,,,6.64,756.0,20,,39.53,,D,D,D,P七つの大罪2 GFPAは最新稼働8240、直近4週平均稼働0、稼働貢献週15週。現役人気指数nan、長期名機指数39.5、ホール資産指数nan。
Pフィーバーマクロスフロンティア4 A,P,2021-10-13,19,19334.21052631579,41170,9850,39661.36842105263,80268,5738.9473684210525,10228,2022-03-02,9850,20435,3345,18,,,,,,,,P_75d3287fa6,Pフィーバーマクロスフロンティア4 A,SANKYO,,,パチンコ,False,False,False,21.06,,,,7.96,459.0,20,,39.48,,D,D,D,Pフィーバーマクロスフロンティア4 Aは最新稼働9850、直近4週平均稼働0、稼働貢献週18週。現役人気指数nan、長期名機指数39.5、ホール資産指数nan。
P13日の金曜日 ZB,P,2019-12-11,7,21001.428571428572,34260,12600,35512.71428571428,58199,9412.0,15764,2020-01-29,12600,21376,5756,7,,,,,,,,P_ff8da4515f,P13日の金曜日 ZB,西陣,,,パチンコ,False,False,False,27.71,,,,3.1,158.0,20,,39.46,,D,D,D,P13日の金曜日 ZBは最新稼働12600、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数39.5、ホール資産指数nan。
e東京リベンジャーズ GFEC,P,2025-07-16,23,17248.695652173912,43960,8150,40180.782608695656,97656,6108.304347826087,14682,2026-01-07,12330,28811,5046,17,,,,,,,,P_65467f7c2e,e東京リベンジャーズ GFEC,サミー,,,スマパチ,True,False,False,27.05,,,,7.52,176.0,20,,39.33,,D,D,D,e東京リベンジャーズ GFECは最新稼働12330、直近4週平均稼働0、稼働貢献週17週。現役人気指数nan、長期名機指数39.3、ホール資産指数nan。
P忍者ハットリくん～決戦!サイバーからくり城の巻～ 上忍ver.,P,2019-11-13,6,20538.333333333332,38020,11320,33934.666666666664,61200,7883.0,13708,2019-12-18,11320,19396,5193,6,,,,,,,,P_c032bd5713,P忍者ハットリくん～決戦!サイバーからくり城の巻～ 上忍ver.,大一商会,,,パチンコ,False,False,False,24.61,,,,2.65,258.0,20,,39.26,,D,D,D,P忍者ハットリくん～決戦!サイバーからくり城の巻～ 上忍ver.は最新稼働11320、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数39.3、ホール資産指数nan。
Pぱちんこ仮面ライダー 轟音 M6,P,2020-09-16,7,23620.0,37880,13700,44958.28571428572,69218,5177.428571428572,6857,2020-10-28,13700,26775,3349,7,,,,,,,,P_b280516b7b,Pぱちんこ仮面ライダー 轟音 M6,京楽産業．,,,パチンコ,False,False,False,30.36,,,,3.1,106.0,20,,39.25,,D,D,D,Pぱちんこ仮面ライダー 轟音 M6は最新稼働13700、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数39.2、ホール資産指数nan。
