machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
Lパチスロ 戦姫絶唱シンフォギア 正義の歌,S,2024-07-17,15,9273.066666666668,21769,3397,32441.533333333333,74136,4813.2,10938,2025-09-10,3397,12787,2186,5,4853.75,7037.666666666667,S_a2556802d1,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,SANKYO,,,スマスロ,True,False,15.98,5.47,41.32,2.21,29.92,11.99,34.67,4.8,17.0,D,Lパチスロ 戦姫絶唱シンフォギア 正義の歌は平均稼働9273、平均粗利4813、稼働貢献週5週。人気指数12.0、粗利指数34.7、寿命指数4.8。
南国育ち-30(2021年),S,2021-01-20,6,11234.0,13496,8540,40884.166666666664,45904,1151.3333333333333,1578,2021-02-24,8540,33213,1282,4,10250.75,11234.0,S_91eb4a5bd2,南国育ち-30(2021年),アムテックス,,,スロット,False,False,20.66,17.9,25.79,1.77,23.48,16.47,24.44,8.97,16.99,D,南国育ち-30(2021年)は平均稼働11234、平均粗利1151、稼働貢献週4週。人気指数16.5、粗利指数24.4、寿命指数9.0。
Lスマスロ ゴールデンカムイ,S,2024-04-17,18,9100.944444444445,21897,3856,29855.222222222223,69313,4489.222222222223,10470,2026-04-29,5485,18480,4582,4,5597.0,6478.416666666667,S_27c28fbbb5,Lスマスロ ゴールデンカムイ,サミー,,,スマスロ,True,False,15.56,10.52,39.95,1.77,28.97,12.88,33.55,4.47,16.98,D,Lスマスロ ゴールデンカムイは平均稼働9101、平均粗利4489、稼働貢献週4週。人気指数12.9、粗利指数33.5、寿命指数4.5。
L 仮面ライダー 7RIDERS,S,2024-01-17,25,8542.88,19583,5024,31235.16,66631,4563.68,9928,2024-07-10,5853,22089,3257,7,5423.5,5892.333333333333,S_edae19defc,L 仮面ライダー 7RIDERS,京楽産業．,,,スマスロ,True,False,14.23,11.4,40.26,3.1,28.55,12.73,33.43,4.86,16.97,D,L 仮面ライダー 7RIDERSは平均稼働8543、平均粗利4564、稼働貢献週7週。人気指数12.7、粗利指数33.4、寿命指数4.9。
Lスマスロ ドルアーガの塔,S,2025-09-17,8,8481.875,14837,5960,21586.75,35769,4623.75,9231,2025-11-12,6030,15759,2843,2,6225.0,8481.875,S_bec05504b8,Lスマスロ ドルアーガの塔,ミズホ,,,スマスロ,True,False,14.09,11.83,40.52,0.88,28.63,12.34,33.58,5.36,16.97,D,Lスマスロ ドルアーガの塔は平均稼働8482、平均粗利4624、稼働貢献週2週。人気指数12.3、粗利指数33.6、寿命指数5.4。
Lパチスロ ありふれた職業で世界最強,S,2025-02-12,13,9186.0,18086,3886,31610.23076923077,60913,4529.615384615385,8986,2025-09-10,3886,13943,1542,4,5877.25,8444.333333333334,S_82f3b05705,Lパチスロ ありふれた職業で世界最強,SANKYO,,,スマスロ,True,False,15.77,6.65,40.12,1.77,29.16,12.03,33.73,5.74,16.97,D,Lパチスロ ありふれた職業で世界最強は平均稼働9186、平均粗利4530、稼働貢献週4週。人気指数12.0、粗利指数33.7、寿命指数5.7。
パチスロ この素晴らしい世界に祝福を!,S,2022-04-13,201,8431.228855721392,19126,6725,19735.691542288558,44114,2397.2139303482586,6664,2026-06-24,7443,18008,2377,20,7700.5,7974.416666666667,S_9a4f8103b2,パチスロ この素晴らしい世界に祝福を!,サミー,,,パチスロ,False,False,13.97,15.25,31.07,8.85,23.38,14.21,26.58,10.36,16.96,D,パチスロ この素晴らしい世界に祝福を!は平均稼働8431、平均粗利2397、稼働貢献週20週。人気指数14.2、粗利指数26.6、寿命指数10.4。
Lスマスロ バイオハザード:ヴェンデッタ,S,2023-08-02,10,9417.2,20842,4452,28418.6,58604,4116.9,7658,2023-10-04,4452,14563,2553,4,5022.75,9417.2,S_aff52f8cbc,Lスマスロ バイオハザード:ヴェンデッタ,サミー,,,スマスロ,True,False,16.32,8.02,38.37,1.77,28.45,12.55,32.58,6.02,16.93,D,Lスマスロ バイオハザード:ヴェンデッタは平均稼働9417、平均粗利4117、稼働貢献週4週。人気指数12.6、粗利指数32.6、寿命指数6.0。
パチスロ アイドルマスター ミリオンライブ!,S,2021-03-17,6,8203.833333333334,13840,4790,20884.333333333332,33114,5199.833333333333,7766,2021-04-21,4790,12845,3167,1,6436.75,8203.833333333334,S_1ea6d75c69,パチスロ アイドルマスター ミリオンライブ!,ビスティ,,,パチスロ,False,False,13.42,8.84,42.96,0.44,29.67,11.3,35.21,5.0,16.9,D,パチスロ アイドルマスター ミリオンライブ!は平均稼働8204、平均粗利5200、稼働貢献週1週。人気指数11.3、粗利指数35.2、寿命指数5.0。
Lスマスロ シャーマンキング,S,2025-02-12,53,7720.471698113208,19845,5272,30996.245283018867,79365,5011.2830188679245,14519,2026-06-17,6065,23826,3270,5,6399.5,6655.25,S_8b8f0825a6,Lスマスロ シャーマンキング,エレコ,,,スマスロ,True,False,12.27,11.92,42.16,2.21,28.71,11.81,34.31,5.13,16.89,D,Lスマスロ シャーマンキングは平均稼働7720、平均粗利5011、稼働貢献週5週。人気指数11.8、粗利指数34.3、寿命指数5.1。
Lスマスロ 戦国BASARA GIGA,S,2023-08-16,4,9827.25,15750,5410,34735.75,53221,3287.75,5145,2023-09-06,5410,20655,1565,2,9827.25,9827.25,S_153d141757,Lスマスロ 戦国BASARA GIGA,エンターライズ,,,スマスロ,True,False,17.3,10.33,34.85,0.88,26.95,13.24,30.24,7.45,16.89,D,Lスマスロ 戦国BASARA GIGAは平均稼働9827、平均粗利3288、稼働貢献週2週。人気指数13.2、粗利指数30.2、寿命指数7.5。
Lスマスロ真・北斗無双(2024年),S,2024-07-17,11,9206.636363636364,19637,3673,34944.09090909091,72795,4524.0,10758,2025-09-10,3673,14701,958,3,5356.75,9206.636363636364,P_afd4514368,Lスマスロ真・北斗無双(2024年),サミー,北斗の拳,無双,パチンコ,False,False,15.82,6.14,40.09,1.33,29.17,11.84,33.72,5.75,16.88,D,Lスマスロ真・北斗無双(2024年)は平均稼働9207、平均粗利4524、稼働貢献週3週。人気指数11.8、粗利指数33.7、寿命指数5.8。
パチスロ ヤッターマン 絶対正義,S,2020-06-03,9,8614.111111111111,10306,7310,24034.11111111111,28307,4007.777777777778,4758,2020-07-22,7310,20612,3520,1,7836.75,8614.111111111111,S_5843c7ff86,パチスロ ヤッターマン 絶対正義,三洋,,,パチスロ,False,False,14.4,14.92,37.9,0.44,27.33,13.03,31.73,5.75,16.82,D,パチスロ ヤッターマン 絶対正義は平均稼働8614、平均粗利4008、稼働貢献週1週。人気指数13.0、粗利指数31.7、寿命指数5.8。
政宗3,S,2021-02-17,7,8808.714285714286,14804,5462,29696.0,48026,4334.571428571428,6066,2021-03-31,5462,18907,2919,2,6561.0,8808.714285714286,S_a38af98d68,政宗3,大都技研,,,スロット,False,False,14.87,10.46,39.29,0.88,28.3,12.31,32.88,5.67,16.82,D,政宗3は平均稼働8809、平均粗利4335、稼働貢献週2週。人気指数12.3、粗利指数32.9、寿命指数5.7。
ぱちスロ 沖ハナ-30,S,2021-05-05,13,9750.846153846154,15122,6532,29295.0,43557,2456.4615384615386,3760,2021-08-18,8195,25681,3379,5,8039.0,9303.25,S_8ac1a283f7,ぱちスロ 沖ハナ-30,京楽産業．,,,スロット,False,False,17.12,17.06,31.33,2.21,24.94,14.9,27.6,7.29,16.81,D,ぱちスロ 沖ハナ-30は平均稼働9751、平均粗利2456、稼働貢献週5週。人気指数14.9、粗利指数27.6、寿命指数7.3。
パチスロ ゴッドイーター,S,2019-12-18,46,7875.934782608696,10781,5846,26723.217391304348,34966,4107.217391304348,6379,2021-02-03,8149,27152,4577,3,8455.0,8067.083333333333,S_eb32a5796c,パチスロ ゴッドイーター,山佐,ゴッド,,パチスロ,False,False,12.64,16.95,38.33,1.33,26.77,12.87,31.59,6.18,16.81,D,パチスロ ゴッドイーターは平均稼働7876、平均粗利4107、稼働貢献週3週。人気指数12.9、粗利指数31.6、寿命指数6.2。
パチスロ バイオハザード RE:2,S,2022-10-12,68,9174.882352941177,20773,3838,24902.95588235294,52546,2810.544117647059,5953,2025-09-10,3838,11336,1519,24,5244.25,5700.25,S_17f30a0e41,パチスロ バイオハザード RE:2,アデリオン,,,パチスロ,False,False,15.74,6.54,32.83,10.62,25.14,13.36,28.34,9.19,16.81,D,パチスロ バイオハザード RE:2は平均稼働9175、平均粗利2811、稼働貢献週24週。人気指数13.4、粗利指数28.3、寿命指数9.2。
忍魂～暁ノ章～,S,2020-06-03,86,7557.813953488372,11160,5220,23351.43023255814,33272,4146.732558139535,6860,2022-02-09,8143,24747,6080,4,8750.25,8259.75,S_b140f8bd77,忍魂～暁ノ章～,大都技研,,,スロット,False,False,11.88,16.94,38.49,1.77,26.52,12.59,31.51,6.66,16.78,D,忍魂～暁ノ章～は平均稼働7558、平均粗利4147、稼働貢献週4週。人気指数12.6、粗利指数31.5、寿命指数6.7。
パチスロハイパーラッシュ(2024年),S,2024-09-25,34,10090.617647058823,17293,5820,21034.382352941175,32961,1949.8235294117646,3298,2025-09-10,5820,12886,1165,16,7110.75,7951.666666666667,S_00ea55a8cc,パチスロハイパーラッシュ(2024年),セブンリーグ,,,パチスロ,False,False,17.93,11.32,29.18,7.08,24.12,14.73,26.23,9.07,16.76,D,パチスロハイパーラッシュ(2024年)は平均稼働10091、平均粗利1950、稼働貢献週16週。人気指数14.7、粗利指数26.2、寿命指数9.1。
パチスロ 咲-Saki-,S,2020-04-15,9,8553.0,16702,7128,22433.555555555555,41481,4063.4444444444443,6900,2020-07-09,7128,18872,3337,1,7250.0,8553.0,S_6bf616770f,パチスロ 咲-Saki-,三洋,,,パチスロ,False,False,14.26,14.49,38.14,0.44,27.39,12.87,31.87,5.5,16.73,D,パチスロ 咲-Saki-は平均稼働8553、平均粗利4063、稼働貢献週1週。人気指数12.9、粗利指数31.9、寿命指数5.5。
～ガールズケイリン～ＧⅠフェアリーグランプリ,S,2020-11-11,6,8959.0,13602,5829,26676.833333333332,38173,3967.3333333333335,5014,2020-12-16,5829,18302,3139,2,7076.25,8959.0,S_28dfc2bed4,～ガールズケイリン～ＧⅠフェアリーグランプリ,コナミ,,,スロット,False,False,15.23,11.35,37.73,0.88,27.6,12.63,31.82,5.94,16.71,D,～ガールズケイリン～ＧⅠフェアリーグランプリは平均稼働8959、平均粗利3967、稼働貢献週2週。人気指数12.6、粗利指数31.8、寿命指数5.9。
SLOTドルアーガの塔,S,2025-09-17,9,8566.111111111111,15062,5762,20702.333333333332,34837,4371.333333333333,9169,2025-11-19,5762,14216,2824,2,6218.75,8566.111111111111,S_5d7d05ac93,SLOTドルアーガの塔,ミズホ,,,パチスロ,False,False,14.29,11.18,39.45,0.88,28.13,12.21,32.85,5.4,16.7,D,SLOTドルアーガの塔は平均稼働8566、平均粗利4371、稼働貢献週2週。人気指数12.2、粗利指数32.9、寿命指数5.4。
織田信奈の野望 全国版,S,2023-07-26,11,8930.363636363636,19579,4586,27288.090909090908,55675,4361.0,8873,2023-10-04,4586,14954,2177,3,5112.5,8930.363636363636,S_5e91e28975,織田信奈の野望 全国版,新日テクノロジー,,,スロット,False,False,15.16,8.34,39.4,1.33,28.49,12.02,33.04,5.49,16.69,D,織田信奈の野望 全国版は平均稼働8930、平均粗利4361、稼働貢献週3週。人気指数12.0、粗利指数33.0、寿命指数5.5。
パチスロ 花伝-30,S,2020-02-12,1,8634.0,8634,8634,41298.0,41298,3548.0,3548,2020-02-12,8634,41298,3548,0,8634.0,8634.0,S_3e17b35d9d,パチスロ 花伝-30,アムテックス,,,パチスロ,False,False,14.45,18.12,35.95,0.0,26.28,13.66,30.31,5.78,16.68,D,パチスロ 花伝-30は平均稼働8634、平均粗利3548、稼働貢献週0週。人気指数13.7、粗利指数30.3、寿命指数5.8。
L大工の源さん 超夢源,S,2023-11-22,8,7449.625,12810,4774,30562.0,52091,5206.375,8359,2024-01-10,6109,24695,4200,2,5488.25,7449.625,S_af7b22dc2c,L大工の源さん 超夢源,サンスリー,,,スマスロ,True,False,11.62,12.02,42.99,0.88,28.87,11.3,34.75,4.47,16.63,D,L大工の源さん 超夢源は平均稼働7450、平均粗利5206、稼働貢献週2週。人気指数11.3、粗利指数34.8、寿命指数4.5。
パチスロ 炎炎ノ消防隊,S,2023-05-17,65,8950.461538461539,17440,3027,26763.676923076924,50620,4009.5538461538463,8123,2025-09-10,3027,10205,1307,13,5270.5,6350.25,S_2d69937350,パチスロ 炎炎ノ消防隊,SANKYO,,,パチスロ,False,False,15.21,4.58,37.91,5.75,27.7,11.91,31.95,6.66,16.61,D,パチスロ 炎炎ノ消防隊は平均稼働8950、平均粗利4010、稼働貢献週13週。人気指数11.9、粗利指数31.9、寿命指数6.7。
パチスロ BOOWY,S,2022-09-28,7,7884.0,17643,3704,33834.0,72036,5506.714285714285,10845,2022-11-09,3780,16939,3072,2,4407.75,7884.0,S_1e0d3e5ff8,パチスロ BOOWY,ディ・ライト,,,パチスロ,False,False,12.66,6.4,44.26,0.88,30.04,10.48,35.96,4.35,16.59,D,パチスロ BOOWYは平均稼働7884、平均粗利5507、稼働貢献週2週。人気指数10.5、粗利指数36.0、寿命指数4.3。
パチスロ 蛇喰夢子という女,S,2023-07-12,13,8547.076923076924,17237,5131,27594.076923076922,54565,4420.538461538462,11371,2023-10-04,5451,17447,1802,3,5427.5,7822.916666666667,S_1517dedad4,パチスロ 蛇喰夢子という女,ネット,,,パチスロ,False,False,14.24,10.43,39.65,1.33,28.22,12.1,32.98,4.95,16.58,D,パチスロ 蛇喰夢子という女は平均稼働8547、平均粗利4421、稼働貢献週3週。人気指数12.1、粗利指数33.0、寿命指数5.0。
Lスマスロキングパルサー,S,2024-03-13,18,9018.888888888889,19700,3113,27302.277777777777,54325,4685.777777777777,8266,2025-09-10,3113,10601,1448,5,4856.5,6696.5,S_0e1ef244e5,Lスマスロキングパルサー,セブンリーグ,,,スマスロ,True,False,15.37,4.78,40.78,2.21,29.35,11.49,34.11,4.6,16.55,D,Lスマスロキングパルサーは平均稼働9019、平均粗利4686、稼働貢献週5週。人気指数11.5、粗利指数34.1、寿命指数4.6。
パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,S,2024-05-01,12,10330.25,19337,3679,18968.833333333332,34008,2917.1666666666665,6047,2025-09-10,3679,7310,880,5,6521.5,10330.25,S_d88e2b624f,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,北電子,,,パチスロ,False,False,18.5,6.15,33.28,2.21,26.63,12.97,29.4,7.36,16.5,D,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2は平均稼働10330、平均粗利2917、稼働貢献週5週。人気指数13.0、粗利指数29.4、寿命指数7.4。
Lパチスロ ダンベル何キロ持てる?,S,2024-12-25,10,9526.2,18618,3494,40932.7,74788,3791.1,8642,2025-09-10,3494,17454,890,3,6450.0,9526.2,S_79791d6a23,Lパチスロ ダンベル何キロ持てる?,SANKYO,,,スマスロ,True,False,16.58,5.7,36.98,1.33,27.8,11.93,31.62,6.33,16.44,D,Lパチスロ ダンベル何キロ持てる?は平均稼働9526、平均粗利3791、稼働貢献週3週。人気指数11.9、粗利指数31.6、寿命指数6.3。
パチスロ かまいたちの夜,S,2021-10-13,2,8964.0,10669,7259,15150.0,17738,3262.0,3821,2021-10-20,7259,12562,2703,1,8964.0,8964.0,S_7653de2fa8,パチスロ かまいたちの夜,オーイズミ,,,パチスロ,False,False,15.24,14.8,34.74,0.44,25.97,13.24,29.62,6.36,16.43,D,パチスロ かまいたちの夜は平均稼働8964、平均粗利3262、稼働貢献週1週。人気指数13.2、粗利指数29.6、寿命指数6.4。
LBマタドールⅢ,S,2025-08-13,4,8226.5,11401,6388,17790.75,23440,4151.0,5840,2025-09-10,6388,14273,3267,1,8226.5,8226.5,S_64b14a7ba0,LBマタドールⅢ,北電子,,,スマスロ,True,False,13.48,12.7,38.51,0.44,27.25,12.05,31.94,5.66,16.42,D,LBマタドールⅢは平均稼働8226、平均粗利4151、稼働貢献週1週。人気指数12.1、粗利指数31.9、寿命指数5.7。
ハッピージャグラーVⅡ,S,2019-09-04,26,8365.923076923076,9842,7425,19042.615384615383,21909,3914.230769230769,6348,2020-03-18,7425,16070,3572,0,7823.5,8228.833333333334,S_17301b124b,ハッピージャグラーVⅡ,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,13.81,15.2,37.51,0.0,26.85,12.7,31.29,5.25,16.41,D,ハッピージャグラーVⅡは平均稼働8366、平均粗利3914、稼働貢献週0週。人気指数12.7、粗利指数31.3、寿命指数5.2。
シンデレラブレイド4,S,2021-12-29,5,8151.2,12040,3648,24520.4,35978,4978.4,6958,2022-03-30,3648,11206,2151,1,7179.0,8151.2,S_cbe517ac1c,シンデレラブレイド4,ネット,,,スロット,False,False,13.3,6.08,42.02,0.44,29.1,10.5,34.48,5.24,16.38,D,シンデレラブレイド4は平均稼働8151、平均粗利4978、稼働貢献週1週。人気指数10.5、粗利指数34.5、寿命指数5.2。
Lパチスロ マクロスフロンティア4,S,2024-01-17,18,9387.666666666666,20658,2954,29630.11111111111,60969,4081.0,8854,2025-09-10,2954,10435,1213,6,5782.75,6935.5,S_adba12674b,Lパチスロ マクロスフロンティア4,SANKYO,,,スマスロ,True,False,16.25,4.4,38.21,2.65,28.33,11.78,32.45,5.34,16.37,D,Lパチスロ マクロスフロンティア4は平均稼働9388、平均粗利4081、稼働貢献週6週。人気指数11.8、粗利指数32.5、寿命指数5.3。
ハイビリターン-30,S,2025-07-16,47,8315.0,15162,6604,30042.85106382979,47181,3531.851063829787,6091,2026-06-24,7208,26393,2873,6,7066.25,7348.916666666667,S_0428d9a575,ハイビリターン-30,パイオニア,,,スロット,False,False,13.69,14.68,35.89,2.65,25.9,12.95,30.06,6.04,16.36,D,ハイビリターン-30は平均稼働8315、平均粗利3532、稼働貢献週6週。人気指数12.9、粗利指数30.1、寿命指数6.0。
回胴黙示録カイジ～沼～,S,2020-11-11,2,7988.5,9205,6772,31137.0,35548,4268.0,4572,2020-11-18,6772,26726,3964,0,7988.5,7988.5,S_68adea0773,回胴黙示録カイジ～沼～,サミー,,,スロット,False,False,12.91,13.63,39.01,0.0,27.26,11.94,32.16,5.16,16.31,D,回胴黙示録カイジ～沼～は平均稼働7988、平均粗利4268、稼働貢献週0週。人気指数11.9、粗利指数32.2、寿命指数5.2。
南国娘2-30,S,2019-10-16,1,9104.0,9104,9104,20543.0,20543,2624.0,2624,2019-10-16,9104,20543,2624,0,9104.0,9104.0,S_fbfc0dfc48,南国娘2-30,アムテックス,,,スロット,False,False,15.57,19.26,32.04,0.0,24.63,14.28,27.72,6.23,16.3,D,南国娘2-30は平均稼働9104、平均粗利2624、稼働貢献週0週。人気指数14.3、粗利指数27.7、寿命指数6.2。
SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,S,2021-08-11,8,10751.375,19635,1782,25589.75,43031,2955.625,5884,2025-09-10,1782,5733,1593,4,6655.5,10751.375,S_5d1404cfec,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,ミズホ,まどか☆マギカ,,パチスロ,False,False,19.5,1.57,33.44,1.77,27.17,12.24,29.78,7.4,16.29,D,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語は平均稼働10751、平均粗利2956、稼働貢献週4週。人気指数12.2、粗利指数29.8、寿命指数7.4。
L ベルセルク無双,S,2023-06-14,8,8391.75,17007,3855,28098.125,55049,4683.875,8415,2023-08-02,3855,13060,2179,2,5235.25,8391.75,S_ef92b3fc9e,L ベルセルク無双,EXCITE,,無双,スマスロ,True,False,13.87,6.58,40.77,0.88,28.67,10.93,33.71,4.95,16.27,D,L ベルセルク無双は平均稼働8392、平均粗利4684、稼働貢献週2週。人気指数10.9、粗利指数33.7、寿命指数5.0。
スナイパイ71,S,2020-04-15,5,7559.4,13365,5904,21868.0,37477,4850.0,8823,2020-06-17,5925,17415,3523,1,6108.0,7559.4,S_1cbc07dd2e,スナイパイ71,カルミナ,,,スロット,False,False,11.89,11.58,41.47,0.44,28.16,11.15,33.71,4.5,16.26,D,スナイパイ71は平均稼働7559、平均粗利4850、稼働貢献週1週。人気指数11.2、粗利指数33.7、寿命指数4.5。
パチスロ アクエリオン ALL STARS,S,2022-07-13,47,7851.914893617021,19470,3340,26672.0,61384,4769.936170212766,9862,2023-06-14,3504,12693,2405,13,3400.25,4210.666666666667,S_176c786ac2,パチスロ アクエリオン ALL STARS,SANKYO,,,パチスロ,False,False,12.58,5.73,41.14,5.75,28.29,11.07,33.64,4.72,16.25,D,パチスロ アクエリオン ALL STARSは平均稼働7852、平均粗利4770、稼働貢献週13週。人気指数11.1、粗利指数33.6、寿命指数4.7。
Lパチスロ閃乱カグラ2 SHINOVI MASTER,S,2024-09-11,23,9463.173913043478,20153,4173,26377.347826086956,52679,3475.8260869565215,6332,2025-09-10,4173,12441,1080,7,5884.25,6933.166666666667,S_02e5fca44d,Lパチスロ閃乱カグラ2 SHINOVI MASTER,オーイズミ,,,スマスロ,True,False,16.43,7.35,35.65,3.1,27.0,12.55,30.6,5.64,16.24,D,Lパチスロ閃乱カグラ2 SHINOVI MASTERは平均稼働9463、平均粗利3476、稼働貢献週7週。人気指数12.6、粗利指数30.6、寿命指数5.6。
Lうる星やつら(2024年),S,2024-04-17,23,8873.95652173913,20293,2585,29539.08695652174,62271,4657.782608695652,9291,2025-09-10,2585,10023,1998,5,4895.75,6311.583333333333,S_5df7fc9316,Lうる星やつら(2024年),EXCITE,,,スマスロ,True,False,15.02,3.51,40.66,2.21,29.12,10.99,33.93,4.38,16.22,D,Lうる星やつら(2024年)は平均稼働8874、平均粗利4658、稼働貢献週5週。人気指数11.0、粗利指数33.9、寿命指数4.4。
Lスマスロキン肉マン～7人の悪魔超人編～,S,2023-08-16,53,8756.811320754718,19268,5336,39596.622641509435,86050,2797.622641509434,8403,2026-06-10,6970,31749,4127,9,7690.5,7221.916666666667,S_353929a755,Lスマスロキン肉マン～7人の悪魔超人編～,セブンリーグ,,,スマスロ,True,False,14.74,14.1,32.77,3.98,24.66,13.42,28.04,6.99,16.2,D,Lスマスロキン肉マン～7人の悪魔超人編～は平均稼働8757、平均粗利2798、稼働貢献週9週。人気指数13.4、粗利指数28.0、寿命指数7.0。
SLOTタブー・タトゥー,S,2021-10-13,3,8489.333333333334,12318,5607,24888.666666666668,34631,3887.3333333333335,5131,2021-10-27,5607,17302,2922,1,8489.333333333334,8489.333333333334,S_1c43c3dbed,SLOTタブー・タトゥー,ミズホ,,,パチスロ,False,False,14.11,10.81,37.39,0.44,26.91,11.83,31.28,5.91,16.18,D,SLOTタブー・タトゥーは平均稼働8489、平均粗利3887、稼働貢献週1週。人気指数11.8、粗利指数31.3、寿命指数5.9。
麻雀格闘倶楽部,S,2020-03-04,1,6477.0,6477,6477,21475.0,21475,5604.0,5604,2020-03-04,6477,21475,5604,0,6477.0,6477.0,S_cb1475560b,麻雀格闘倶楽部,KPE,,,スロット,False,False,9.3,12.91,44.67,0.0,28.75,10.29,35.38,3.72,16.17,D,麻雀格闘倶楽部は平均稼働6477、平均粗利5604、稼働貢献週0週。人気指数10.3、粗利指数35.4、寿命指数3.7。
L防空少女ラブキューレ2～極限の共鳴～,S,2023-08-16,14,10325.642857142857,20508,5439,24139.85714285714,43149,2369.4285714285716,7303,2023-12-06,5439,13865,927,5,6499.0,8749.916666666666,S_8062ebf1c3,L防空少女ラブキューレ2～極限の共鳴～,コナミアミューズメント,,,スマスロ,True,False,18.49,10.4,30.96,2.21,25.35,13.9,27.69,6.41,16.16,D,L防空少女ラブキューレ2～極限の共鳴～は平均稼働10326、平均粗利2369、稼働貢献週5週。人気指数13.9、粗利指数27.7、寿命指数6.4。
L GⅠ優駿倶楽部黄金,S,2024-02-14,32,8832.53125,18491,4667,28446.15625,53379,3602.3125,7010,2025-09-10,4667,16207,2398,9,5445.0,6239.0,S_1b927747a8,L GⅠ優駿倶楽部黄金,コナミ,,,スマスロ,True,False,14.92,8.54,36.18,3.98,26.61,12.31,30.6,5.6,16.12,D,L GⅠ優駿倶楽部黄金は平均稼働8833、平均粗利3602、稼働貢献週9週。人気指数12.3、粗利指数30.6、寿命指数5.6。
Lストライクウィッチーズ2,S,2024-02-14,26,7942.961538461538,16371,5063,30404.76923076923,58643,4531.2692307692305,10794,2024-08-06,5063,20891,3595,4,5817.0,6360.166666666667,S_db8b623f2d,Lストライクウィッチーズ2,サンスリー,,,スマスロ,True,False,12.8,9.5,40.12,1.77,27.83,11.27,32.95,4.48,16.08,D,Lストライクウィッチーズ2は平均稼働7943、平均粗利4531、稼働貢献週4週。人気指数11.3、粗利指数33.0、寿命指数4.5。
L南国育ち(2024年),S,2024-03-13,23,8587.04347826087,18261,4145,34670.782608695656,66517,4194.782608695652,7115,2025-09-10,4145,17574,1867,6,5259.75,6153.916666666667,S_e4182f2f6a,L南国育ち(2024年),オリンピアエステート,,,スマスロ,True,False,14.34,7.28,38.7,2.65,27.74,11.58,32.31,4.68,16.07,D,L南国育ち(2024年)は平均稼働8587、平均粗利4195、稼働貢献週6週。人気指数11.6、粗利指数32.3、寿命指数4.7。
Lパチスロガールズ＆パンツァー 最終章,S,2024-02-14,21,8733.42857142857,19712,5668,28383.14285714286,59096,3220.6666666666665,7036,2025-12-03,7191,23498,1901,5,6463.25,6557.25,S_cd41e46a42,Lパチスロガールズ＆パンツァー 最終章,平和,,,スマスロ,True,False,14.69,14.64,34.57,2.21,25.62,13.27,29.35,5.09,16.05,D,Lパチスロガールズ＆パンツァー 最終章は平均稼働8733、平均粗利3221、稼働貢献週5週。人気指数13.3、粗利指数29.4、寿命指数5.1。
HIT128,S,2021-09-29,2,7713.5,9545,5882,21347.0,25978,4497.0,5395,2021-10-06,5882,16716,3599,0,7713.5,7713.5,S_c12e13f59d,HIT128,岡崎産業,,,スロット,False,False,12.25,11.47,39.98,0.0,27.5,11.13,32.7,4.9,16.04,D,HIT128は平均稼働7714、平均粗利4497、稼働貢献週0週。人気指数11.1、粗利指数32.7、寿命指数4.9。
パチスロ ロリクラほーるど!,S,2021-09-15,1,8180.0,8180,8180,35024.0,35024,3411.0,3411,2021-09-15,8180,35024,3411,0,8180.0,8180.0,S_8a12e58294,パチスロ ロリクラほーるど!,ネット,,,パチスロ,False,False,13.37,17.03,35.37,0.0,25.47,12.82,29.6,5.35,15.99,D,パチスロ ロリクラほーるど!は平均稼働8180、平均粗利3411、稼働貢献週0週。人気指数12.8、粗利指数29.6、寿命指数5.3。
防空少女ラブキューレ,S,2020-01-08,76,7571.539473684211,10609,5490,20376.71052631579,27665,3679.9736842105262,6484,2021-12-29,8057,20554,4046,3,7822.75,7578.0,S_a62256c004,防空少女ラブキューレ,KPE,,,スロット,False,False,11.91,16.73,36.51,1.33,25.44,12.35,30.05,5.66,15.99,D,防空少女ラブキューレは平均稼働7572、平均粗利3680、稼働貢献週3週。人気指数12.3、粗利指数30.1、寿命指数5.7。
