machine_name,category,maker_name,first_report_date,latest_report_date,data_count,avg_operation,avg_sales,avg_gross_profit
eフィーバーうたわれるもの Z,P,SANKYO,2025-04-16,2025-05-07,4,15487.5,34810.0,5999.25
Pブラックラグーン4 EXTRA BULLET 129ver.,P,サミー,2025-01-29,2025-04-23,13,13652.307692307691,29243.846153846152,5342.923076923077
e蒼天の拳 羅龍 SREN,P,サミー,2025-02-12,2025-04-23,11,16810.0,38633.27272727273,6429.181818181818
P緋弾のアリア ～緋緋神降臨～ 199Ver.,P,藤商事,2025-02-26,2025-04-16,8,15537.5,33302.0,6732.0
Pうまい棒 4500～10500,P,平和,2021-10-27,2025-04-09,121,11958.264462809917,24178.586776859505,6617.768595041322
Lルパン三世 大航海者の秘宝,P,平和,2024-12-11,2025-04-09,17,10832.235294117647,40619.529411764706,5115.117647058823
P清流物語4 ヌシを求めて4000匹 HLC,P,サンスリー,2025-01-15,2025-04-09,12,14712.5,25594.916666666668,4076.6666666666665
P花の慶次 裂 蓮極129ver.,P,ニューギン,2025-01-29,2025-04-09,11,13653.636363636364,28368.272727272728,5495.909090909091
PA花の慶次 裂 99ver.,P,ニューギン,2025-01-29,2025-04-09,10,13716.0,23375.4,4172.7
Pフィーバー戦姫絶唱シンフォギア4 199ver.,P,SANKYO,2025-02-12,2025-04-09,9,13781.111111111111,30250.333333333332,5749.111111111111
Pバンドリ! Light ver.,P,平和,2025-03-12,2025-04-09,5,14914.0,23103.8,4043.0
eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,P,SANKYO,2025-03-12,2025-04-09,5,17228.0,37797.6,5404.2
P北斗の拳 強敵 LT SSPA,P,サミー,2024-03-13,2025-04-02,48,16663.333333333332,29431.791666666668,5056.666666666667
P 俺の妹がこんなに可愛いわけがない。 M3,P,京楽産業．,2025-03-12,2025-04-02,4,16102.5,33152.25,5385.25
P 冬のソナタ My Memory M7,P,京楽産業．,2025-02-12,2025-03-26,7,14975.714285714286,26860.571428571428,4200.571428571428
P リングにかけろ1 L5-S,P,ニューギン,2025-03-12,2025-03-26,3,14456.666666666666,29015.0,5341.333333333333
eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,P,SANKYO,2024-08-21,2025-03-19,29,17367.931034482757,39090.41379310345,5728.862068965517
P世界最高の暗殺者、異世界貴族に転生する JMB,P,JFJ,2025-01-15,2025-03-19,9,13712.222222222223,30884.222222222223,6239.333333333333
PLTジューシーハニー極嬢 MA,P,サンセイR&D,2025-01-15,2025-03-12,9,13832.222222222223,29738.0,6093.0
PLT OVERLORD魔導王光臨 129ver.,P,サンセイR&D,2025-02-12,2025-03-12,5,15656.0,34299.4,5151.4
P STEINS；GATE 0 L2-K,P,ニューギン,2024-12-25,2025-03-05,10,16990.0,36838.1,6960.7
eフィーバー戦姫絶唱シンフォギア4 キャロルver.,P,SANKYO,2025-01-15,2025-03-05,8,17427.5,38892.875,5440.25
Lパチスロ シン・エヴァンゲリオン,P,ビスティ,2025-01-29,2025-03-05,6,11315.166666666666,37780.833333333336,5413.833333333333
P愛の不時着 MF,P,メーシー,2025-02-12,2025-02-26,3,14020.0,31258.666666666668,5313.333333333333
Pルパン三世 ONE COLLECTION H1YZ4,P,アムテックス,2024-10-16,2025-02-19,16,14759.375,33330.9375,5725.8125
P真・一騎当千～桃園の誓い～ 199LTver.,P,ディ・ライト,2024-12-11,2025-02-19,9,13695.555555555555,29105.555555555555,5939.666666666667
PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,P,ディ・ライト,2025-01-15,2025-02-12,5,14702.0,28275.2,4608.8
P Re:ゼロから始める異世界生活 鬼がかりver.,P,大都技研,2022-01-19,2025-02-05,139,24887.266187050358,50646.69784172662,8933.863309352519
Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,P,アムテックス,2024-11-13,2025-02-05,12,12468.333333333334,22469.333333333332,4573.083333333333
P ToLOVEるダークネス 199ver.,P,平和,2024-12-11,2025-02-05,8,14916.25,32335.375,4990.125
P ゴジラ対エヴァンゲリオン セカンドインパクト G R,P,ビスティ,2024-12-11,2025-02-05,8,17826.25,41276.75,7691.125
P盾の勇者の成り上がり GFPC,P,サミー,2024-12-11,2025-02-05,8,17487.5,38500.25,5569.125
e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,P,ビスティ,2024-12-25,2025-02-05,6,16036.666666666666,35016.166666666664,5259.833333333333
e ULTRAMAN 2400★80,P,オッケー．,2025-01-15,2025-02-05,4,15010.0,34833.75,6652.5
Lゴジラ対エヴァンゲリオン,P,ビスティ,2024-02-14,2025-01-29,49,10068.877551020409,36837.77551020408,5306.836734693878
e 仮面ライダー電王 KL12,P,京楽産業．,2024-09-11,2025-01-22,19,18066.315789473683,39699.84210526316,7337.105263157895
Pモンスターハンターライズ GRPG,P,サミー,2024-11-13,2025-01-22,10,15575.0,37067.3,6403.9
Pフィーバー機動戦士ガンダムSEED LT-Light ver.,P,SANKYO,2024-12-11,2025-01-15,5,15316.0,32226.2,6539.2
Pフィーバー炎炎ノ消防隊 Light ver.,P,SANKYO,2024-05-15,2025-01-08,24,14559.583333333334,29815.916666666668,5547.25
P牙狼11～冴島大河～XX MU,P,サンセイR&D,2024-05-01,2025-01-08,22,17919.545454545456,37195.045454545456,5645.454545454545
Pリング 呪いの7日間3 ラッキートリガーVer.,P,JFJ,2024-08-28,2025-01-08,17,14225.882352941177,30247.529411764706,5326.882352941177
Pルパン三世 銭形からの招待状 77Sweet Ver.,P,平和,2024-09-11,2025-01-08,17,12817.058823529413,22652.352941176472,4306.0
eゴッドイーター TRIPLE BURST MJ,P,サンセイR&D,2024-09-11,2025-01-08,17,14715.882352941177,34358.58823529412,5641.35294117647
Pとある科学の超電磁砲2 JMB,P,JFJ,2024-09-11,2025-01-08,11,17390.0,38217.27272727273,6007.727272727273
P江頭2:50inナナシーLT V3,P,豊丸,2024-10-30,2025-01-08,10,16400.0,30533.4,6185.2
P義風堂々!!～兼続と慶次～3 199ver.,P,ニューギン,2024-11-13,2025-01-08,8,13222.5,26911.625,5052.125
P転生したらスライムだった件 NB,P,サンセイR&D,2024-11-13,2025-01-08,8,19157.5,37828.75,5126.75
Pえとたま2 神祭 MY,P,メーシー,2024-12-11,2025-01-08,4,14365.0,31471.5,5489.5
e大工の源さん超韋駄天2 フルスイングLT,P,三洋,2024-12-11,2025-01-08,4,16297.5,36834.75,7342.0
PA銀河英雄伝説 Die Neue These 遊パチスペック,P,ニューギン,2024-11-27,2024-12-25,5,12412.0,20854.0,5806.6
P真・一騎当千～桃園の誓い～129ver.,P,ディ・ライト,2024-02-14,2024-12-18,38,15084.736842105263,28829.0,4587.105263157895
PAコマコマ倶楽部with坂本冬美 99確変ループver.,P,豊丸,2024-09-11,2024-12-18,13,10309.23076923077,15217.538461538461,3497.4615384615386
L 新・必殺仕置人 回胴 CRASH SPEC,P,京楽産業．,2024-11-13,2024-12-18,6,9984.0,34591.333333333336,6073.666666666667
Pリング 呪いの7日間3 甘デジver.,P,JFJ,2024-11-13,2024-12-11,5,13590.0,24254.2,4547.8
e スマパチ SSSS.GRIDMAN XVSM,P,七匠,2024-11-13,2024-12-11,5,14492.0,34042.2,6108.8
P ToLOVEるダークネス H1YZ5,P,平和,2024-06-12,2024-12-04,24,17760.0,38651.833333333336,6412.916666666667
Pドラムだ!金ドン 花火外伝 MP,P,ミズホ,2024-08-28,2024-12-04,15,14178.0,29227.666666666668,6334.266666666666
P 百花繚乱 ご奉仕129ver.,P,ディ・ライト,2024-09-18,2024-12-04,9,10375.555555555555,21057.555555555555,2836.6666666666665
P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,P,ニューギン,2024-10-16,2024-12-04,8,12765.0,27820.0,6049.375
e 乃木坂46 Ⅱ K4,P,京楽産業．,2024-10-16,2024-12-04,8,15283.75,32350.5,6419.375
Pニュートキオ GREEN V1,P,アムテックス,2024-02-28,2024-11-27,20,12947.0,8842.65,1915.9
PAコマコマ倶楽部with坂本冬美 99ver.,P,豊丸,2022-06-15,2024-11-20,125,11446.4,15680.696,3664.016
Pバンドリ! H1YZ4,P,平和,2024-08-28,2024-11-20,12,14534.166666666666,31158.583333333332,4759.25
P攻殻機動隊SAC_2045 199LTver.,P,ディ・ライト,2024-09-25,2024-11-20,9,16492.222222222223,34556.22222222222,6735.333333333333
Pラブ嬢 ～極嬢のハーレム体験～ H1YZ6,P,アムテックス,2024-06-26,2024-11-06,11,8889.09090909091,20490.18181818182,4037.818181818182
P 宇宙戦艦ヤマト2202 超波動 G,P,ビスティ,2024-10-16,2024-11-06,4,16385.0,37186.25,7037.0
PAわんわんパラダイスV GBA,P,サンスリー,2021-03-17,2024-10-30,183,12482.896174863388,18007.96174863388,2948.530054644809
PAフィーバーかぐや様は告らせたい Light ver.,P,SANKYO,2024-09-11,2024-10-30,8,13542.5,23989.75,3672.375
PAスーパー海物語 IN 地中海2 HLA,P,三洋,2024-08-21,2024-10-23,9,17688.88888888889,21205.11111111111,2870.8888888888887
P大海物語4スペシャル E,P,三洋,2024-10-23,2024-10-23,1,10430.0,16685.0,2195.0
Pいくさの子 織田三郎信長伝 GFPF,P,サミー,2024-09-25,2024-10-16,4,17190.0,38580.75,5020.75
Pメイドインアビス 虹の黄金域 MR,P,メーシー,2024-09-25,2024-10-16,4,17545.0,41818.25,7037.75
P弾球黙示録カイジ沼5 V1U,P,高尾,2024-01-31,2024-10-09,34,13832.64705882353,30475.70588235294,5947.588235294118
Pバイオハザード RE:2 LTver.,P,アムテックス,2024-04-17,2024-10-09,25,15472.4,34490.0,6284.24
P大工の源さん超韋駄天2 極源LighT,P,三洋,2024-04-17,2024-10-09,25,17141.2,32915.84,6091.96
Pフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- S,P,SANKYO,2024-08-21,2024-10-09,8,18132.5,42242.0,6202.375
P DD北斗の拳3 V1C,P,高尾,2024-09-25,2024-10-09,3,14076.666666666666,29699.0,6546.0
PAワンパンマン 99ver.,P,ニューギン,2024-09-25,2024-10-09,3,13996.666666666666,25879.0,5121.666666666667
Lスマスロ真・北斗無双(2024年),P,サミー,2024-07-17,2024-10-02,10,9760.0,36968.4,4880.6
デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,P,サミー,2024-08-28,2024-10-02,6,14530.0,22202.333333333332,4633.333333333333
P大海物語4 スペシャル BLACK SCA,P,三洋,2021-06-02,2024-09-25,140,13929.714285714286,19771.10714285714,2390.9785714285713
e花の慶次～傾奇一転 L2-MX,P,ニューギン,2024-07-17,2024-09-25,10,18998.0,43363.1,7329.7
eキョンシー ライトミドル 新CタイムVer.,P,ニューギン,2024-09-11,2024-09-25,3,14110.0,29535.666666666668,3533.3333333333335
P七つの美徳 ゴールデンエンジェルタイム スイート99Ver.,P,高尾,2024-08-28,2024-09-18,4,15570.0,23534.0,5383.25
P新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,P,ビスティ,2024-02-14,2024-09-11,30,15450.0,27633.833333333332,5237.466666666666
Pゴブリンスレイヤー ラッキートリガーVer,P,JFJ,2024-05-15,2024-09-11,17,15798.823529411764,33050.64705882353,5885.529411764706
P魔法少女まどか☆マギカ3 LM3,P,京楽産業．,2024-06-12,2024-09-11,13,36170.0,76995.07692307692,13586.23076923077
Pアズールレーン THE ANIMATION 異次元トリガー M4,P,京楽産業．,2024-07-17,2024-09-11,8,28541.25,60764.125,10303.625
P百花繚乱 ご奉仕129ver.,P,ディ・ライト,2024-08-21,2024-09-11,4,17830.0,35298.75,5406.75
Pフィーバー炎炎ノ消防隊 G,P,SANKYO,2023-04-26,2024-09-04,68,13391.029411764706,28826.735294117647,4434.85294117647
P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,P,藤商事,2024-03-13,2024-09-04,25,22374.8,46632.52,7332.92
P世紀末・天才バカボン～福神SPEC～ LTH-JH,P,ディ・ライト,2024-03-13,2024-09-04,24,13971.666666666666,28075.208333333332,4599.0
P FAIRY TAIL これが七炎竜の力だ FSA,P,藤商事,2024-05-01,2024-09-04,18,18715.555555555555,40815.22222222222,6509.777777777777
PAハイスクール・フリート オールスター すい～とでハッピー!2400,P,メーシー,2024-05-01,2024-09-04,18,15318.888888888889,25500.833333333332,4263.944444444444
PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,P,豊丸,2024-07-31,2024-09-04,5,15910.0,23109.2,4486.0
P sin 七つの大罪 強甘 2400Ver.,P,高尾,2024-03-27,2024-08-28,20,13105.0,21856.75,4435.8
Pうる星やつら～Eternal Love Song～ L2-K,P,ニューギン,2024-06-12,2024-08-28,11,15965.454545454546,34827.181818181816,7650.909090909091
Pとある魔術の禁書目録2 JMZ,P,JFJ,2024-01-17,2024-08-21,29,17366.206896551725,36359.620689655174,4997.103448275862
e新・必殺仕置人 超斬撃199,P,京楽産業．,2024-05-01,2024-08-21,16,15383.75,33957.75,6599.1875
P咲-Saki-全国編 テンパイ即リーver.,P,三洋,2024-03-27,2024-08-06,14,14700.0,27184.0,4542.071428571428
P魔王学院の不適合者 FMY,P,藤商事,2024-06-12,2024-08-06,9,15057.777777777777,33166.0,5495.0
Pフィーバー三国戦騎 7500,P,SANKYO,2024-06-12,2024-08-06,8,11822.5,28275.875,5259.0
Pフィーバーありふれた職業で世界最強 Light ver.,P,SANKYO,2024-07-17,2024-08-06,4,15850.0,29221.0,5176.75
P真・花の慶次3 99ver.,P,ニューギン,2024-01-31,2024-07-31,21,12921.904761904761,20546.95238095238,3812.1428571428573
Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」,P,豊丸,2024-05-08,2024-07-31,13,10283.846153846154,20377.153846153848,4300.615384615385
Pクイーンズブレイド4 UNLIMITED V1D,P,高尾,2024-06-12,2024-07-31,8,14847.5,32591.75,6422.625
P真・北斗無双 第4章 下剋上闘 GRPJ,P,サミー,2023-11-22,2024-07-24,34,12634.411764705883,28187.264705882353,4662.794117647059
PLT OVERLORD魔導王光臨 ME,P,サンセイR&D,2024-03-13,2024-07-10,14,17665.0,39193.21428571428,7188.571428571428
Pひぐらしのなく頃に 輪廻転生 FM-JT,P,ディ・ライト,2024-04-17,2024-07-10,11,15851.818181818182,34611.0,6117.090909090909
Pギルティクラウン2 プレミアムライブチケット,P,メーシー,2024-06-12,2024-07-10,5,14068.0,29550.4,5422.4
P七つの大罪2 神千斬りVER.,P,サミー,2024-05-15,2024-07-03,7,15600.0,30578.714285714286,4621.0
P頭文字D 2nd GFPG,P,サミー,2024-06-12,2024-06-26,3,11716.666666666666,26715.666666666668,4206.0
Pラブ嬢～極嬢のハーレム体験～ H1YZ6,P,アムテックス,2024-05-15,2024-06-19,6,15981.666666666666,36190.666666666664,6210.666666666667
P GO!GO!郷 革命の5 M4-VLT,P,ニューギン,2024-05-15,2024-06-12,5,12670.0,27348.6,6725.8
P水戸黄門 超極上 らいとばーじょん,P,京楽産業．,2024-05-15,2024-06-12,5,14666.0,26403.6,5079.4
P豊丸ととある企業の最新作2 SOD 99ver.,P,豊丸,2023-11-29,2024-05-29,21,11202.380952380952,17165.809523809523,4274.380952380952
P化物語 199ver.,P,サミー,2024-04-17,2024-05-29,7,16251.42857142857,29210.714285714286,6290.857142857143
P GANTZ覚醒 SWEET2000,P,オッケー．,2024-04-17,2024-05-22,6,15338.333333333334,30455.5,5980.0
Pフィーバーマクロスフロンティア5 W,P,SANKYO,2024-05-01,2024-05-15,3,17146.666666666668,38014.666666666664,6727.333333333333
eスマートぱちんこ ソードアート・オンライン K12,P,京楽産業．,2023-09-13,2024-05-08,29,19213.793103448275,41061.620689655174,6670.793103448276
デジハネP聖戦士ダンバイン2 ZEROSONIC,P,サミー,2024-02-14,2024-05-08,13,17122.30769230769,26823.923076923078,4317.0
PAフィーバーパワフル R,P,SANKYO,2024-03-13,2024-05-08,9,14757.777777777777,21273.333333333332,3862.222222222222
P化物語 319ver.,P,サミー,2024-04-17,2024-05-08,4,20662.5,42564.25,8211.75
eスマパチ フィーバーマクロスフロンティア5 V,P,SANKYO,2024-05-01,2024-05-08,2,18005.0,39487.0,5135.0
Pこの素晴らしい世界に祝福を 199LT「このラッキートリガーに祝福を!」,P,豊丸,2024-03-13,2024-05-01,8,21176.25,41006.875,8427.375
P大海物語4 スペシャル E,P,三洋,2020-12-23,2024-04-24,163,15447.730061349694,23057.644171779142,2210.165644171779
P真・一騎当千 Light Ver.,P,大一商会,2023-12-27,2024-04-24,18,15724.444444444445,28631.166666666668,4079.3333333333335
Pサラリーマン金太郎 159をなめんじゃねぇver.,P,藤商事,2024-02-14,2024-04-24,11,15306.363636363636,33486.545454545456,6057.545454545455
Pわんニャンアドベンチャー 119ver.,P,サンスリー,2024-03-13,2024-04-24,7,12864.285714285714,22103.285714285714,4417.142857142857
Pコードギアス 反逆のルルーシュ Rebellion to Re;surrection ライト ver.,P,ビスティ,2024-03-20,2024-04-24,6,13276.666666666666,24637.0,4443.5
PA GO!GO!郷 comeback stage 77ver.,P,ニューギン,2024-02-28,2024-04-17,8,12830.0,17745.75,3863.625
P中森明菜・歌姫伝説 THE BEST LEGEND 1/99ver,P,大一商会,2021-07-28,2024-04-10,96,10851.666666666666,15132.53125,3037.71875
P新・遠山の金さん 77Ver.,P,JFJ,2023-05-17,2024-04-10,35,10798.285714285714,16741.0,4158.457142857143
Pフィーバーからくりサーカス Light ver.,P,SANKYO,2023-12-13,2024-04-10,18,15273.333333333334,27414.833333333332,5107.611111111111
PストリートファイターⅤ K.O.RUSH LIGHT EDITION,P,藤商事,2024-02-14,2024-04-10,9,16360.0,33911.22222222222,4629.222222222223
PAフィーバーダンベル何キロ持てる? Light ver.,P,SANKYO,2024-02-14,2024-04-10,8,13927.5,23925.125,4537.25
P新世紀エヴァンゲリオン ～未来への咆哮～ SPECIAL EDITION F,P,ビスティ,2023-09-27,2024-04-03,25,15408.4,30211.88,5528.16
P CYBORG009 RULE OF SACRIFICE S3-K,P,ニューギン,2024-01-17,2024-04-03,12,13393.333333333334,31020.583333333332,6406.5
e スマパチ シン・エヴァンゲリオン Type ゲンドウ,P,ビスティ,2024-03-13,2024-04-03,4,12545.0,27709.0,3104.0
Pブラックラグーン4 GFPJ,P,サミー,2023-07-12,2024-03-27,25,12818.4,28493.04,5687.44
P中森明菜・歌姫伝説～BLACK DIVA 極～ KM-TF,P,ディ・ライト,2024-01-17,2024-03-13,9,15245.555555555555,31616.555555555555,5695.555555555556
Pコードギアス 反逆のルルーシュ Rebellion to Re；surrection ライト ver.,P,ビスティ,2024-03-13,2024-03-13,1,22370.0,40489.0,6675.0
PフィーバーパワフルⅢ-F,P,ジェイビー,2021-05-26,2024-03-06,78,10646.666666666666,13614.294871794871,2771.5897435897436
PAリング 呪いの7日間2 FWA,P,藤商事,2021-08-25,2024-03-06,74,10711.351351351352,15581.135135135135,2847.4054054054054
P神・天才バカボン～甘神SPEC～ FD-RS,P,大一商会,2023-02-15,2024-03-06,47,14317.446808510638,27284.957446808512,4894.68085106383
e義風堂々!!～兼続と慶次～3 DM5-S,P,ニューギン,2023-10-11,2024-03-06,20,13003.0,30114.5,6244.4
eルパン三世 銭形からの招待状 H4YZ6,P,平和,2023-11-29,2024-03-06,15,16754.666666666668,35162.066666666666,5615.666666666667
eスマパチ シン・エヴァンゲリオン Type カヲル,P,ビスティ,2023-12-27,2024-03-06,11,17296.363636363636,37344.09090909091,5470.909090909091
Pドラム花火の源さん HCB,P,サンスリー,2024-01-17,2024-03-06,8,13772.5,28939.5,5479.5
P異世界魔王と召喚少女の奴隷魔術 L3-X,P,ニューギン,2024-02-14,2024-03-06,4,19140.0,41696.0,7864.0
