machine_id,machine_name,first_seen_date,last_seen_date,data_count,best_cert_machine_name,certification_date,similarity,judge,final_machine_name,memo
35,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,2019-09-04,2019-09-18,3,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,,1.0,ほぼ一致,,
544,Pキャプテン翼 2020 NL,2021-09-15,2021-09-29,3,Pキャプテン翼 2020 NL,,1.0,ほぼ一致,,
406,Pキャプテン翼 石崎バージョン,2021-01-20,2021-02-10,4,Pキャプテン翼 石崎バージョン,,1.0,ほぼ一致,,
607,Pキャプテン翼 若林Ver.,2021-12-29,2022-01-12,3,Pキャプテン翼 若林Ver.,,1.0,ほぼ一致,,
696,Pキャプテン翼 若林甘えんなよ! Ver.,2022-05-18,2022-06-08,4,Pキャプテン翼 若林甘えんなよ! Ver.,,1.0,ほぼ一致,,
464,Pキュインぱちんこ ピンク・レディー しんぷる,2021-04-14,2021-05-05,4,Pキュインぱちんこ ピンク・レディー しんぷる,,1.0,ほぼ一致,,
963,Pギルティクラウン2 ME,2023-10-25,2023-11-08,3,Pギルティクラウン2 ME,,1.0,ほぼ一致,,
1087,Pギルティクラウン2 プレミアムライブチケット,2024-06-12,2024-07-10,5,Pギルティクラウン2 プレミアムライブチケット,,1.0,ほぼ一致,,
481,Pギンギラパラダイス 夢幻カーニバル 199ver.,2021-05-19,2022-03-09,31,Pギンギラパラダイス 夢幻カーニバル 199ver.,,1.0,ほぼ一致,,
472,Pギンギラパラダイス 夢幻カーニバル 319ver.,2021-04-28,2022-09-07,63,Pギンギラパラダイス 夢幻カーニバル 319ver.,,1.0,ほぼ一致,,
350,Pクイーンズブレイド3 ナナエルVer.,2020-09-23,2021-02-24,20,Pクイーンズブレイド3 ナナエルVer.,,1.0,ほぼ一致,,
151,Pクイーンズブレイド3 レイナVer.,2019-10-30,2020-01-08,10,Pクイーンズブレイド3 レイナVer.,,1.0,ほぼ一致,,
1088,Pクイーンズブレイド4 UNLIMITED V1D,2024-06-12,2024-07-31,8,Pクイーンズブレイド4 UNLIMITED V1D,,1.0,ほぼ一致,,
1235,Pクイーンズブレイド4 ナナエルver.,2025-02-26,2025-09-10,23,Pクイーンズブレイド4 ナナエルver.,,1.0,ほぼ一致,,
1330,Pクイーンズブレイド奈落 5400,2025-08-13,2025-09-10,4,Pクイーンズブレイド奈落 5400,,1.0,ほぼ一致,,
1479,Pクイーンズブレイド奈落 ナナエル79Ver.,2026-05-20,2026-06-10,4,Pクイーンズブレイド奈落 ナナエル79Ver.,,1.0,ほぼ一致,,
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,2025-01-29,2025-05-07,15,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,,1.0,ほぼ一致,,
971,Pゲゲゲの鬼太郎 獅子奮迅 RRZ,2023-11-22,2024-01-31,10,Pゲゲゲの鬼太郎 獅子奮迅 RRZ,,1.0,ほぼ一致,,
660,Pコードギアス 反逆のルルーシュ Light ver.,2022-03-16,2022-08-03,19,Pコードギアス 反逆のルルーシュ Light ver.,,1.0,ほぼ一致,,
1046,Pコードギアス 反逆のルルーシュ Rebellion to Re;surrection ライト ver.,2024-03-20,2024-04-24,6,Pコードギアス 反逆のルルーシュ Rebellion to Re;surrection ライト ver.,,1.0,ほぼ一致,,
871,Pコードギアス 反逆のルルーシュ Rebellion to Re；surrection V,2023-05-17,2023-06-07,4,Pコードギアス 反逆のルルーシュ Rebellion to Re；surrection V,,1.0,ほぼ一致,,
1038,Pコードギアス 反逆のルルーシュ Rebellion to Re；surrection ライト ver.,2024-03-13,2024-03-13,1,Pコードギアス 反逆のルルーシュ Rebellion to Re；surrection ライト ver.,,1.0,ほぼ一致,,
400,Pコードギアス 反逆のルルーシュ bR,2021-01-13,2021-09-08,33,Pコードギアス 反逆のルルーシュ bR,,1.0,ほぼ一致,,
545,Pコードギアス 反逆のルルーシュ ライトミドルver.,2021-09-15,2022-02-16,22,Pコードギアス 反逆のルルーシュ ライトミドルver.,,1.0,ほぼ一致,,
809,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ L,2022-12-28,2023-05-10,16,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ L,,1.0,ほぼ一致,,
964,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ PREMIUM MODEL,2023-10-25,2024-02-07,15,Pゴジラ対エヴァンゲリオン ～G細胞覚醒～ PREMIUM MODEL,,1.0,ほぼ一致,,
1372,Pゴッドイーター199 ゴッドトリガーVER.,2025-10-29,2025-11-19,4,Pゴッドイーター199 ゴッドトリガーVER.,,1.0,ほぼ一致,,
810,Pゴッドイーター神がかりVer.,2022-12-28,2023-02-08,6,Pゴッドイーター神がかりVer.,,1.0,ほぼ一致,,
872,Pゴブリンスレイヤー JGZ,2023-05-17,2023-08-02,12,Pゴブリンスレイヤー JGZ,,1.0,ほぼ一致,,
1075,Pゴブリンスレイヤー ラッキートリガーVer,2024-05-15,2024-09-11,17,Pゴブリンスレイヤー ラッキートリガーVer,,1.0,ほぼ一致,,
1021,Pサラリーマン金太郎 159をなめんじゃねぇver.,2024-02-14,2024-04-24,11,Pサラリーマン金太郎 159をなめんじゃねぇver.,,1.0,ほぼ一致,,
735,Pサラリーマン金太郎 FMY,2022-08-10,2022-10-19,11,Pサラリーマン金太郎 FMY,,1.0,ほぼ一致,,
819,Pシティーハンター 俺の心を震わせた日 H1YZ7,2023-01-18,2023-05-10,16,Pシティーハンター 俺の心を震わせた日 H1YZ7,,1.0,ほぼ一致,,
932,Pシティーハンター 俺の心を震わせた日 凄ライトミドル,2023-08-30,2023-11-22,12,Pシティーハンター 俺の心を震わせた日 凄ライトミドル,,1.0,ほぼ一致,,
753,PシンデレラブレイドJQX,2022-09-14,2022-10-19,6,PシンデレラブレイドJQX,,1.0,ほぼ一致,,
873,Pジューシーハニー ハーレム MF,2023-05-17,2023-08-02,11,Pジューシーハニー ハーレム MF,,1.0,ほぼ一致,,
124,Pジューシーハニー2 REY2,2019-09-25,2019-10-30,6,Pジューシーハニー2 REY2,,1.0,ほぼ一致,,
430,Pジューシーハニー3 MGY2,2021-02-17,2021-05-12,13,Pジューシーハニー3 MGY2,,1.0,ほぼ一致,,
708,Pジューシーハニー3 てんこ盛り連写RUSH RCY3,2022-06-15,2022-08-10,9,Pジューシーハニー3 てんこ盛り連写RUSH RCY3,,1.0,ほぼ一致,,
778,Pストライクウィッチーズ2 129ver.,2022-10-26,2023-04-19,25,Pストライクウィッチーズ2 129ver.,,1.0,ほぼ一致,,
661,Pストライクウィッチーズ2 HCL,2022-03-16,2022-06-08,12,Pストライクウィッチーズ2 HCL,,1.0,ほぼ一致,,
709,PストリートファイターⅤ FRY,2022-06-15,2022-07-20,6,PストリートファイターⅤ FRY,,1.0,ほぼ一致,,
965,PストリートファイターⅤ K.O.RUSH FMW,2023-10-25,2023-11-22,4,PストリートファイターⅤ K.O.RUSH FMW,,1.0,ほぼ一致,,
1022,PストリートファイターⅤ K.O.RUSH LIGHT EDITION,2024-02-14,2024-04-10,9,PストリートファイターⅤ K.O.RUSH LIGHT EDITION,,1.0,ほぼ一致,,
407,Pスーパーコンビ α7500,2021-01-20,2021-05-05,15,Pスーパーコンビ α7500,,1.0,ほぼ一致,,
137,Pスーパー海物語 IN JAPAN2 with 太鼓の達人 99バージョン,2019-10-16,2019-11-20,6,Pスーパー海物語 IN JAPAN2 with 太鼓の達人 99バージョン,,1.0,ほぼ一致,,
345,Pスーパー海物語 IN JAPAN2 金富士 はんなり199バージョン,2020-09-16,2020-10-28,7,Pスーパー海物語 IN JAPAN2 金富士 はんなり199バージョン,,1.0,ほぼ一致,,
346,Pスーパー海物語 IN JAPAN2 金富士 ピリッと319バージョン,2020-09-16,2020-10-28,7,Pスーパー海物語 IN JAPAN2 金富士 ピリッと319バージョン,,1.0,ほぼ一致,,
513,Pスーパー海物語IN沖縄5 LTV,2021-07-14,2024-02-21,112,Pスーパー海物語IN沖縄5 LTV,,1.0,ほぼ一致,,
820,Pスーパー海物語IN沖縄5 夜桜超旋風 99ver.,2023-01-18,2026-06-24,171,Pスーパー海物語IN沖縄5 夜桜超旋風 99ver.,,1.0,ほぼ一致,,
729,Pスーパー海物語IN沖縄5 夜桜超旋風 YTC,2022-07-27,2023-11-22,62,Pスーパー海物語IN沖縄5 夜桜超旋風 YTC,,1.0,ほぼ一致,,
578,Pスーパー海物語IN沖縄5 桜ver. 199ver.,2021-11-17,2023-03-01,54,Pスーパー海物語IN沖縄5 桜ver. 199ver.,,1.0,ほぼ一致,,
570,Pスーパー海物語IN沖縄5 桜ver. 319ver.,2021-10-27,2022-08-24,37,Pスーパー海物語IN沖縄5 桜ver. 319ver.,,1.0,ほぼ一致,,
1364,Pスーパー海物語IN沖縄6 LTP,2025-10-16,2026-06-24,34,Pスーパー海物語IN沖縄6 LTP,,1.0,ほぼ一致,,
1269,Pゾンビランドサガ SCPC,2025-04-30,2025-07-02,8,Pゾンビランドサガ SCPC,,1.0,ほぼ一致,,
786,Pターミネーター2 TYPE 7500,2022-11-16,2022-12-21,6,Pターミネーター2 TYPE 7500,,1.0,ほぼ一致,,
36,Pターミネーター2 連撃FULL AUTO VER.,2019-09-04,2019-09-18,2,Pターミネーター2 連撃FULL AUTO VER.,,1.0,ほぼ一致,,
801,Pダイナマイトキング ～無敵SPEC～ FN-T,2022-12-14,2023-02-01,7,Pダイナマイトキング ～無敵SPEC～ FN-T,,1.0,ほぼ一致,,
334,Pダンガンロンパ M6-V1,2020-08-12,2020-09-23,7,Pダンガンロンパ M6-V1,,1.0,ほぼ一致,,
138,Pツインループ花満開 XD,2019-10-16,2019-11-13,5,Pツインループ花満開 XD,,1.0,ほぼ一致,,
685,Pデジハネ蒼天の拳 双龍 GSB,2022-04-27,2022-07-20,11,Pデジハネ蒼天の拳 双龍 GSB,,1.0,ほぼ一致,,
1236,Pデビルマン THE FINAL N4-S,2025-02-26,2025-04-09,6,Pデビルマン THE FINAL N4-S,,1.0,ほぼ一致,,
772,Pデビルマン 疾風迅雷 129ver.,2022-10-12,2022-12-28,12,Pデビルマン 疾風迅雷 129ver.,,1.0,ほぼ一致,,
546,Pデビルマン 疾風迅雷 S-X1 YT959,2021-09-15,2022-01-26,19,Pデビルマン 疾風迅雷 S-X1 YT959,,1.0,ほぼ一致,,
933,Pデビルマン 黄金黙示録 N-K1 YT250,2023-08-30,2023-12-13,14,Pデビルマン 黄金黙示録 N-K1 YT250,,1.0,ほぼ一致,,
152,Pデビルメイクライ4 OUT OF LIMIT AA,2019-10-30,2019-11-13,3,Pデビルメイクライ4 OUT OF LIMIT AA,,1.0,ほぼ一致,,
596,Pデビルメイクライ4 クレイジーバトル MD,2021-12-15,2022-01-05,4,Pデビルメイクライ4 クレイジーバトル MD,,1.0,ほぼ一致,,
1314,Pドラムだ!金ドン 花火外伝 99ver.,2025-07-16,2025-08-06,4,Pドラムだ!金ドン 花火外伝 99ver.,,1.0,ほぼ一致,,
1121,Pドラムだ!金ドン 花火外伝 MP,2024-08-28,2024-12-04,15,Pドラムだ!金ドン 花火外伝 MP,,1.0,ほぼ一致,,
37,Pドラム海物語IN沖縄 桜 SBE,2019-09-04,2019-09-18,3,Pドラム海物語IN沖縄 桜 SBE,,1.0,ほぼ一致,,
1006,Pドラム花火の源さん HCB,2024-01-17,2024-03-06,8,Pドラム花火の源さん HCB,,1.0,ほぼ一致,,
1029,Pニュートキオ GREEN V1,2024-02-28,2024-11-27,20,Pニュートキオ GREEN V1,,1.0,ほぼ一致,,
1203,Pネオモンスターハウス 99Ver.,2025-01-15,2025-08-13,30,Pネオモンスターハウス 99Ver.,,1.0,ほぼ一致,,
662,PハイスクールD×D 真紅 MC,2022-03-16,2022-06-08,11,PハイスクールD×D 真紅 MC,,1.0,ほぼ一致,,
38,Pハイスクール・フリート MA,2019-09-04,2019-09-18,3,Pハイスクール・フリート MA,,1.0,ほぼ一致,,
939,Pハイスクール・フリート オールスター MH,2023-09-13,2023-12-06,12,Pハイスクール・フリート オールスター MH,,1.0,ほぼ一致,,
1219,Pハネモノ ファミリースタジアム MD,2025-01-29,2026-06-24,57,Pハネモノ ファミリースタジアム MD,,1.0,ほぼ一致,,
874,Pバイオハザード RE:2 H1YZ3,2023-05-17,2023-09-27,19,Pバイオハザード RE:2 H1YZ3,,1.0,ほぼ一致,,
1057,Pバイオハザード RE:2 LTver.,2024-04-17,2024-10-09,25,Pバイオハザード RE:2 LTver.,,1.0,ほぼ一致,,
590,Pバキ 319ver.,2021-12-01,2023-02-01,60,Pバキ 319ver.,,1.0,ほぼ一致,,
497,Pバジリスク～桜花忍法帖～ MD,2021-06-16,2021-07-28,7,Pバジリスク～桜花忍法帖～ MD,,1.0,ほぼ一致,,
754,Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,2022-09-14,2022-12-21,13,Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,,1.0,ほぼ一致,,
192,Pバジリスク～甲賀忍法帖～2 MD,2019-12-25,2020-01-29,5,Pバジリスク～甲賀忍法帖～2 MD,,1.0,ほぼ一致,,
465,Pバジリスク～甲賀忍法帖～2 朧の章,2021-04-14,2022-06-29,36,Pバジリスク～甲賀忍法帖～2 朧の章,,1.0,ほぼ一致,,
853,Pバベル5000 MN,2023-03-29,2023-04-19,4,Pバベル5000 MN,,1.0,ほぼ一致,,
1122,Pバンドリ! H1YZ4,2024-08-28,2024-11-20,12,Pバンドリ! H1YZ4,,1.0,ほぼ一致,,
1247,Pバンドリ! Light ver.,2025-03-12,2025-04-09,5,Pバンドリ! Light ver.,,1.0,ほぼ一致,,
456,Pバーストエンジェル3 199Ver,2021-03-31,2021-04-28,5,Pバーストエンジェル3 199Ver,,1.0,ほぼ一致,,
386,Pパイレーツオブダイナマイトキング AG-JJJS,2020-12-23,2021-03-10,12,Pパイレーツオブダイナマイトキング AG-JJJS,,1.0,ほぼ一致,,
608,Pパチンコ 新世紀エヴァンゲリオン ～未来への咆哮～,2021-12-29,2023-07-26,81,Pパチンコ 新世紀エヴァンゲリオン ～未来への咆哮～,,1.0,ほぼ一致,,
393,Pパチンコ閃乱カグラ2 胸躍る199Ver.,2021-01-04,2021-02-03,6,Pパチンコ閃乱カグラ2 胸躍る199Ver.,,1.0,ほぼ一致,,
444,PパトラッシュV GREEN,2021-03-17,2021-05-19,10,PパトラッシュV GREEN,,1.0,ほぼ一致,,
445,PパトラッシュV RED,2021-03-17,2021-05-12,8,PパトラッシュV RED,,1.0,ほぼ一致,,
380,Pビッグドリーム2 激神 199ver.,2020-11-18,2020-12-16,5,Pビッグドリーム2 激神 199ver.,,1.0,ほぼ一致,,
220,Pビッグドリーム2 激神 GFE,2020-01-29,2020-04-01,10,Pビッグドリーム2 激神 GFE,,1.0,ほぼ一致,,
928,Pビッグドリーム3 77ver.,2023-08-16,2023-10-11,9,Pビッグドリーム3 77ver.,,1.0,ほぼ一致,,
821,Pビッグドリーム3 SFJJ,2023-01-18,2023-03-08,8,Pビッグドリーム3 SFJJ,,1.0,ほぼ一致,,
498,Pビビッドレッド・オペレーション M-K YT599,2021-06-16,2021-08-11,9,Pビビッドレッド・オペレーション M-K YT599,,1.0,ほぼ一致,,
212,Pフィーバー バイオハザード リベレーションズ2 Z,2020-01-15,2020-02-19,6,Pフィーバー バイオハザード リベレーションズ2 Z,,1.0,ほぼ一致,,
886,Pフィーバー 機動戦士ガンダムユニコーン b,2023-05-31,2023-08-23,13,Pフィーバー 機動戦士ガンダムユニコーン b,,1.0,ほぼ一致,,
1100,Pフィーバーありふれた職業で世界最強 Light ver.,2024-07-17,2024-08-06,4,Pフィーバーありふれた職業で世界最強 Light ver.,,1.0,ほぼ一致,,
972,Pフィーバーありふれた職業で世界最強 R,2023-11-22,2024-01-04,7,Pフィーバーありふれた職業で世界最強 R,,1.0,ほぼ一致,,
1261,Pフィーバーうたわれるもの 199ver.,2025-04-16,2025-06-04,8,Pフィーバーうたわれるもの 199ver.,,1.0,ほぼ一致,,
1415,Pフィーバーうたわれるもの LT-Light ver.,2026-01-14,2026-02-04,4,Pフィーバーうたわれるもの LT-Light ver.,,1.0,ほぼ一致,,
956,Pフィーバーかぐや様は告らせたい R,2023-10-11,2024-01-31,16,Pフィーバーかぐや様は告らせたい R,,1.0,ほぼ一致,,
986,Pフィーバーからくりサーカス Light ver.,2023-12-13,2024-04-10,18,Pフィーバーからくりサーカス Light ver.,,1.0,ほぼ一致,,
742,Pフィーバーからくりサーカス V,2022-08-17,2023-02-08,26,Pフィーバーからくりサーカス V,,1.0,ほぼ一致,,
686,Pフィーバーアイドルマスター ミリオンライブ! 39フェスver.,2022-04-27,2022-06-08,6,Pフィーバーアイドルマスター ミリオンライブ! 39フェスver.,,1.0,ほぼ一致,,
431,Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOUR,2021-02-17,2021-04-07,8,Pフィーバーアイドルマスター ミリオンライブ! PREMIUM 39LIVE TOUR,,1.0,ほぼ一致,,
153,PフィーバーアクエリオンW 気持ちいい～！ver.,2019-10-30,2019-12-11,7,PフィーバーアクエリオンW 気持ちいい～！ver.,,1.0,ほぼ一致,,
844,Pフィーバーアクエリオン極合体 F,2023-03-15,2023-05-31,9,Pフィーバーアクエリオン極合体 F,,1.0,ほぼ一致,,
787,PフィーバークィーンRUSH Y,2022-11-16,2023-01-04,8,PフィーバークィーンRUSH Y,,1.0,ほぼ一致,,
355,PフィーバークィーンⅡ,2020-10-14,2020-10-28,3,PフィーバークィーンⅡ,,1.0,ほぼ一致,,
1480,PフィーバークィーンⅡ YS,2026-05-20,2026-06-24,6,PフィーバークィーンⅡ YS,,1.0,ほぼ一致,,
917,PフィーバークィーンⅡ30th ANNIVERSARY EDITION V,2023-07-26,2026-04-22,21,PフィーバークィーンⅡ30th ANNIVERSARY EDITION V,,1.0,ほぼ一致,,
617,Pフィーバーゴルゴ13 Light ver.(2022年),2022-01-19,2022-03-02,7,Pフィーバーゴルゴ13 Light ver.(2022年),,1.0,ほぼ一致,,
369,Pフィーバーゴルゴ13 疾風Ver.,2020-11-11,2021-03-10,18,Pフィーバーゴルゴ13 疾風Ver.,,1.0,ほぼ一致,,
499,Pフィーバーゴルゴ13 疾風マシンガンVer.,2021-06-16,2021-10-06,17,Pフィーバーゴルゴ13 疾風マシンガンVer.,,1.0,ほぼ一致,,
893,Pフィーバースプラッシュ×スプラッシュ,2023-06-14,2023-08-09,7,Pフィーバースプラッシュ×スプラッシュ,,1.0,ほぼ一致,,
560,PフィーバータイガーマスクW Light ver.,2021-10-13,2021-11-03,4,PフィーバータイガーマスクW Light ver.,,1.0,ほぼ一致,,
394,PフィーバータイガーマスクW R,2021-01-04,2021-01-20,4,PフィーバータイガーマスクW R,,1.0,ほぼ一致,,
697,Pフィーバーダンジョンに出会いを求めるのは間違っているだろうか F,2022-05-18,2022-07-13,9,Pフィーバーダンジョンに出会いを求めるのは間違っているだろうか F,,1.0,ほぼ一致,,
829,Pフィーバーダンベル何キロ持てる? V,2023-02-15,2023-05-10,11,Pフィーバーダンベル何キロ持てる? V,,1.0,ほぼ一致,,
172,Pフィーバートータル・イクリプス V,2019-11-27,2019-12-18,4,Pフィーバートータル・イクリプス V,,1.0,ほぼ一致,,
489,PフィーバーパワフルⅢ-F,2021-05-26,2024-03-06,78,PフィーバーパワフルⅢ-F,,1.0,ほぼ一致,,
39,PフィーバーマクロスΔ A,2019-09-04,2019-09-04,1,PフィーバーマクロスΔ A,,1.0,ほぼ一致,,
40,PフィーバーマクロスΔ F,2019-09-04,2019-09-04,1,PフィーバーマクロスΔ F,,1.0,ほぼ一致,,
236,PフィーバーマクロスΔ V-ラッシュver.,2020-02-26,2020-03-18,4,PフィーバーマクロスΔ V-ラッシュver.,,1.0,ほぼ一致,,
561,Pフィーバーマクロスフロンティア4 A,2021-10-13,2022-03-02,19,Pフィーバーマクロスフロンティア4 A,,1.0,ほぼ一致,,
1300,Pフィーバーマクロスフロンティア5 LT-Light ver.,2025-06-11,2025-07-30,6,Pフィーバーマクロスフロンティア5 LT-Light ver.,,1.0,ほぼ一致,,
1065,Pフィーバーマクロスフロンティア5 W,2024-05-01,2024-05-15,3,Pフィーバーマクロスフロンティア5 W,,1.0,ほぼ一致,,
1089,Pフィーバー三国戦騎 7500,2024-06-12,2024-08-06,8,Pフィーバー三国戦騎 7500,,1.0,ほぼ一致,,
1416,Pフィーバー彼女、お借りします LT-Light ver.,2026-01-14,2026-03-04,8,Pフィーバー彼女、お借りします LT-Light ver.,,1.0,ほぼ一致,,
446,Pフィーバー戦姫絶唱シンフォギア LIGHT ver. 遊タイム付,2021-03-17,2021-04-07,4,Pフィーバー戦姫絶唱シンフォギア LIGHT ver. 遊タイム付,,1.0,ほぼ一致,,
285,Pフィーバー戦姫絶唱シンフォギア2,2020-04-30,2021-01-13,29,Pフィーバー戦姫絶唱シンフォギア2,,1.0,ほぼ一致,,
579,Pフィーバー戦姫絶唱シンフォギア2 1/230 ver.,2021-11-17,2022-01-05,7,Pフィーバー戦姫絶唱シンフォギア2 1/230 ver.,,1.0,ほぼ一致,,
580,Pフィーバー戦姫絶唱シンフォギア2 1/77ver.,2021-11-17,2022-02-09,12,Pフィーバー戦姫絶唱シンフォギア2 1/77ver.,,1.0,ほぼ一致,,
948,Pフィーバー戦姫絶唱シンフォギア3 黄金絶唱 LIGHT ver.,2023-09-27,2023-11-01,6,Pフィーバー戦姫絶唱シンフォギア3 黄金絶唱 LIGHT ver.,,1.0,ほぼ一致,,
755,Pフィーバー戦姫絶唱シンフォギア3 黄金絶唱 N,2022-09-14,2023-01-11,17,Pフィーバー戦姫絶唱シンフォギア3 黄金絶唱 N,,1.0,ほぼ一致,,
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,2025-02-12,2025-04-09,9,Pフィーバー戦姫絶唱シンフォギア4 199ver.,,1.0,ほぼ一致,,
1331,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,2025-08-13,2025-12-03,15,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,,1.0,ほぼ一致,,
1332,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,2025-08-13,2025-10-29,8,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,,1.0,ほぼ一致,,
