machine_id,machine_name,category,report_date,maker_name,series_name,machine_type,is_smart,is_lt,latest_operation,avg_operation_4w,avg_operation_12w,avg_operation_all,max_operation,min_operation,operation_contribution_weeks,latest_sales,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_gross_profit,avg_gross_profit_4w,avg_gross_profit_12w,avg_gross_profit_all,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,market_score,asset_score,recommendation_score,overall_score,overall_grade,score_reason,ai_comment,current_operation_score,latest_operation_score,trend_score,profit_power_score,profit_stability_score,lifecycle_power_score,market_power_score,sns_power_score,active_popularity_score_v2,profit_score_v2,lifecycle_score_v2,asset_score_v2,overall_score_v2,overall_grade_v2,active_rank,profit_rank,lifecycle_rank,overall_rank,score_reason_v2,ai_comment_v2
S_647f0cc24b,LBプレミアムうまい棒,S,2026-06-24,オリンピアエステート,,スマスロ,True,False,6865,0.0,0.0,9214.0,15435,6865,1,16628,,,21971.0,3100,0.0,0.0,4393.4,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6865, 平均粗利4週=nan, 稼働貢献週=1",LBプレミアムうまい棒は直近4週平均稼働nan、最新稼働6865。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.94,50.0,4.53,3.69,0.44,50,50,17.98,3.05,15.2,15.4,13.3,D,269,418,417,320,直近4週稼働スコア0.0 / 最新稼働スコア9.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LBプレミアムうまい棒は、現役人気指数18.0、粗利指数3.0、寿命指数15.2、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_5c20e1eaae,パチスロ 七つの大罪,S,2026-06-24,サミー,,パチスロ,False,False,6479,0.0,0.0,10708.714285714286,16340,6479,3,22425,,,35507.42857142857,3384,0.0,0.0,5104.571428571428,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6479, 平均粗利4週=nan, 稼働貢献週=3",パチスロ 七つの大罪は直近4週平均稼働nan、最新稼働6479。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.96,50.0,4.53,3.69,1.33,50,50,17.69,3.14,15.6,15.41,13.29,D,308,276,275,327,直近4週稼働スコア0.0 / 最新稼働スコア9.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ 七つの大罪は、現役人気指数17.7、粗利指数3.1、寿命指数15.6、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_84d0e67a9d,パチスロ 言い訳はさせないわよ!by壇蜜,S,2026-06-24,ワールド,,パチスロ,False,False,7000,0.0,0.0,7000.0,7000,7000,0,11623,,,11623.0,1062,0.0,0.0,1062.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7000, 平均粗利4週=nan, 稼働貢献週=0",パチスロ 言い訳はさせないわよ!by壇蜜は直近4週平均稼働nan、最新稼働7000。人気指数nan、粗利指数nan、寿命指数nan。,0.0,10.28,50.0,4.53,3.69,0.0,50,50,18.08,3.0,15.0,15.38,13.29,D,262,483,482,327,直近4週稼働スコア0.0 / 最新稼働スコア10.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ 言い訳はさせないわよ!by壇蜜は、現役人気指数18.1、粗利指数3.0、寿命指数15.0、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア10.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_39d1f44359,スーパービンゴネオ,S,2026-06-24,ベルコ,,スロット,False,False,6793,0.0,0.0,6550.0344827586205,10207,3994,1,36038,,,33116.05172413793,8278,0.0,0.0,7622.896551724138,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6793, 平均粗利4週=nan, 稼働貢献週=1",スーパービンゴネオは直近4週平均稼働nan、最新稼働6793。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.76,50.0,4.53,3.69,0.44,50,50,17.93,3.05,15.2,15.38,13.28,D,278,418,417,329,直近4週稼働スコア0.0 / 最新稼働スコア9.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,スーパービンゴネオは、現役人気指数17.9、粗利指数3.0、寿命指数15.2、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_3f57fd3866,L サラリーマン金太郎(2025年),S,2026-06-24,EXCITE,,スマスロ,True,False,6284,0.0,0.0,10862.0,20837,6284,4,25268,,,42638.90909090909,4046,0.0,0.0,6454.272727272727,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6284, 平均粗利4週=nan, 稼働貢献週=4",L サラリーマン金太郎(2025年)は直近4週平均稼働nan、最新稼働6284。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.47,50.0,4.53,3.69,1.77,50,50,17.54,3.18,15.8,15.41,13.28,D,328,232,229,329,直近4週稼働スコア0.0 / 最新稼働スコア8.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,L サラリーマン金太郎(2025年)は、現役人気指数17.5、粗利指数3.2、寿命指数15.8、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_b368e4d32f,LB翔べ!ハーレムエース,S,2026-06-24,ネット,,スマスロ,True,False,6125,0.0,0.0,10372.6,17444,6125,5,14187,,,22616.4,2767,0.0,0.0,4291.7,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6125, 平均粗利4週=nan, 稼働貢献週=5",LB翔べ!ハーレムエースは直近4週平均稼働nan、最新稼働6125。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.07,50.0,4.53,3.69,2.21,50,50,17.42,3.22,15.99,15.42,13.28,D,343,199,196,329,直近4週稼働スコア0.0 / 最新稼働スコア8.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LB翔べ!ハーレムエースは、現役人気指数17.4、粗利指数3.2、寿命指数16.0、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_cfbb5cd7b4,シャア専用パチスロ 逆襲の赤い彗星,S,2026-06-24,ビスティ,,パチスロ,False,False,6288,0.0,0.0,5708.377358490566,17450,3595,4,21267,,,20073.30188679245,4225,0.0,0.0,3186.0377358490564,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6288, 平均粗利4週=nan, 稼働貢献週=4",シャア専用パチスロ 逆襲の赤い彗星は直近4週平均稼働nan、最新稼働6288。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.48,50.0,4.53,3.69,1.77,50,50,17.54,3.18,15.8,15.41,13.28,D,328,232,229,329,直近4週稼働スコア0.0 / 最新稼働スコア8.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,シャア専用パチスロ 逆襲の赤い彗星は、現役人気指数17.5、粗利指数3.2、寿命指数15.8、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_28f09f9ef5,Lスマスロ 秘宝伝(2025年),S,2026-06-24,パオン・ディーピー,,スマスロ,True,False,6238,0.0,0.0,10898.454545454546,20819,6238,4,20535,,,34317.36363636364,3659,0.0,0.0,6039.090909090909,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6238, 平均粗利4週=nan, 稼働貢献週=4",Lスマスロ 秘宝伝(2025年)は直近4週平均稼働nan、最新稼働6238。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.36,50.0,4.53,3.69,1.77,50,50,17.51,3.18,15.8,15.4,13.27,D,333,232,229,333,直近4週稼働スコア0.0 / 最新稼働スコア8.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ 秘宝伝(2025年)は、現役人気指数17.5、粗利指数3.2、寿命指数15.8、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_02e9babd23,戦国乙女3～天剣を継ぐもの～,S,2026-06-24,平和,戦国乙女,スロット,False,False,6385,0.0,0.0,10643.0,16600,6385,3,21661,,,34487.4,3028,0.0,0.0,4683.6,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6385, 平均粗利4週=nan, 稼働貢献週=3",戦国乙女3～天剣を継ぐもの～は直近4週平均稼働nan、最新稼働6385。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.73,50.0,4.53,3.69,1.33,50,50,17.62,3.14,15.6,15.39,13.26,D,318,276,275,334,直近4週稼働スコア0.0 / 最新稼働スコア8.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,戦国乙女3～天剣を継ぐもの～は、現役人気指数17.6、粗利指数3.1、寿命指数15.6、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_089ccdcba9,パチスロ モンスターハンター～狂竜戦線～,S,2026-06-24,エンターライズ,,パチスロ,False,False,6902,0.0,0.0,5808.142857142857,7605,4571,0,23103,,,19077.85714285714,5123,0.0,0.0,4538.714285714285,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6902, 平均粗利4週=nan, 稼働貢献週=0",パチスロ モンスターハンター～狂竜戦線～は直近4週平均稼働nan、最新稼働6902。人気指数nan、粗利指数nan、寿命指数nan。,0.0,10.03,50.0,4.53,3.69,0.0,50,50,18.01,3.0,15.0,15.35,13.26,D,266,483,482,334,直近4週稼働スコア0.0 / 最新稼働スコア10.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ モンスターハンター～狂竜戦線～は、現役人気指数18.0、粗利指数3.0、寿命指数15.0、総合評価13.3（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア10.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_ba1656f2e7,戦国コレクション4,S,2026-06-24,コナミ,,スロット,False,False,6191,0.0,0.0,10702.90909090909,20322,6191,4,19284,,,31625.545454545456,3875,0.0,0.0,6623.272727272727,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6191, 平均粗利4週=nan, 稼働貢献週=4",戦国コレクション4は直近4週平均稼働nan、最新稼働6191。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.24,50.0,4.53,3.69,1.77,50,50,17.47,3.18,15.8,15.39,13.25,D,337,232,229,336,直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,戦国コレクション4は、現役人気指数17.5、粗利指数3.2、寿命指数15.8、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_5f60f09a0b,Lパチスロ シン・エヴァンゲリオン,S,2026-06-24,ビスティ,エヴァンゲリオン,パチンコ,False,False,6541,0.0,0.0,11315.166666666666,20451,6541,2,22438,,,37780.833333333336,2891,0.0,0.0,5413.833333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6541, 平均粗利4週=nan, 稼働貢献週=2",Lパチスロ シン・エヴァンゲリオンは直近4週平均稼働nan、最新稼働6541。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.12,50.0,4.53,3.69,0.88,50,50,17.74,3.09,15.4,15.37,13.25,D,298,350,349,336,直近4週稼働スコア0.0 / 最新稼働スコア9.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロ シン・エヴァンゲリオンは、現役人気指数17.7、粗利指数3.1、寿命指数15.4、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_31985b3fc7,スターパルサー,S,2026-06-24,山佐NEXT,,スロット,False,False,6859,0.0,0.0,6859.0,6859,6859,0,12192,,,12192.0,2282,0.0,0.0,2282.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6859, 平均粗利4週=nan, 稼働貢献週=0",スターパルサーは直近4週平均稼働nan、最新稼働6859。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.92,50.0,4.53,3.69,0.0,50,50,17.98,3.0,15.0,15.34,13.24,D,269,483,482,338,直近4週稼働スコア0.0 / 最新稼働スコア9.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,スターパルサーは、現役人気指数18.0、粗利指数3.0、寿命指数15.0、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_313526c20c,パチスロ武装神姫,S,2026-06-24,コナミ,,パチスロ,False,False,6165,0.0,0.0,9335.5,19279,6165,4,18611,,,27576.722222222223,5364,0.0,0.0,6769.777777777777,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6165, 平均粗利4週=nan, 稼働貢献週=4",パチスロ武装神姫は直近4週平均稼働nan、最新稼働6165。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.17,50.0,4.53,3.69,1.77,50,50,17.45,3.18,15.8,15.38,13.24,D,340,232,229,338,直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ武装神姫は、現役人気指数17.4、粗利指数3.2、寿命指数15.8、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_41ca7f1640,Lうしおととら白面決戦VH,S,2026-06-24,大一商会,,スマスロ,True,False,6660,0.0,0.0,10364.666666666666,14757,6660,1,27123,,,41983.66666666666,2956,0.0,0.0,4533.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6660, 平均粗利4週=nan, 稼働貢献週=1",Lうしおととら白面決戦VHは直近4週平均稼働nan、最新稼働6660。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.42,50.0,4.53,3.69,0.44,50,50,17.83,3.05,15.2,15.35,13.24,D,289,418,417,338,直近4週稼働スコア0.0 / 最新稼働スコア9.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lうしおととら白面決戦VHは、現役人気指数17.8、粗利指数3.0、寿命指数15.2、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_ca21ed1f7e,マジカルハロウィン ～Trick or Treat!～,S,2026-06-24,コナミ,,スロット,False,False,6473,0.0,0.0,11064.75,17592,6473,2,15757,,,25901.75,2017,0.0,0.0,3699.25,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6473, 平均粗利4週=nan, 稼働貢献週=2",マジカルハロウィン ～Trick or Treat!～は直近4週平均稼働nan、最新稼働6473。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.95,50.0,4.53,3.69,0.88,50,50,17.68,3.09,15.4,15.35,13.23,D,310,350,349,341,直近4週稼働スコア0.0 / 最新稼働スコア8.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,マジカルハロウィン ～Trick or Treat!～は、現役人気指数17.7、粗利指数3.1、寿命指数15.4、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_fb146238f8,ガールズ＆パンツァー 劇場版,S,2026-06-24,平和,,スロット,False,False,6267,0.0,0.0,10220.25,17370,6267,3,15575,,,24475.75,2674,0.0,0.0,4272.125,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6267, 平均粗利4週=nan, 稼働貢献週=3",ガールズ＆パンツァー 劇場版は直近4週平均稼働nan、最新稼働6267。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.43,50.0,4.53,3.69,1.33,50,50,17.53,3.14,15.6,15.35,13.22,D,332,276,275,342,直近4週稼働スコア0.0 / 最新稼働スコア8.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ガールズ＆パンツァー 劇場版は、現役人気指数17.5、粗利指数3.1、寿命指数15.6、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_9a4141f73d,パチスロ 涼宮ハルヒの憂鬱,S,2026-06-24,SANKYO,,パチスロ,False,False,6802,0.0,0.0,5967.6,7773,4314,0,20538,,,18313.5,7432,0.0,0.0,5652.8,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6802, 平均粗利4週=nan, 稼働貢献週=0",パチスロ 涼宮ハルヒの憂鬱は直近4週平均稼働nan、最新稼働6802。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.78,50.0,4.53,3.69,0.0,50,50,17.93,3.0,15.0,15.33,13.22,D,278,483,482,342,直近4週稼働スコア0.0 / 最新稼働スコア9.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ 涼宮ハルヒの憂鬱は、現役人気指数17.9、粗利指数3.0、寿命指数15.0、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_e97eac9ef4,パチスロ幼女戦記,S,2026-06-24,サミー,,パチスロ,False,False,5927,0.0,0.0,7702.761904761905,17373,4341,5,18196,,,23912.33333333333,2613,0.0,0.0,3384.714285714286,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=5927, 平均粗利4週=nan, 稼働貢献週=5",パチスロ幼女戦記は直近4週平均稼働nan、最新稼働5927。人気指数nan、粗利指数nan、寿命指数nan。,0.0,7.57,50.0,4.53,3.69,2.21,50,50,17.27,3.22,15.99,15.37,13.22,D,364,199,196,342,直近4週稼働スコア0.0 / 最新稼働スコア7.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロ幼女戦記は、現役人気指数17.3、粗利指数3.2、寿命指数16.0、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア7.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_82f3b05705,Lパチスロ ありふれた職業で世界最強,S,2026-06-24,SANKYO,,スマスロ,True,False,6111,0.0,0.0,9627.666666666666,18086,6111,4,21263,,,33082.5,2975,0.0,0.0,4778.583333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6111, 平均粗利4週=nan, 稼働貢献週=4",Lパチスロ ありふれた職業で世界最強は直近4週平均稼働nan、最新稼働6111。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.03,50.0,4.53,3.69,1.77,50,50,17.41,3.18,15.8,15.37,13.22,D,347,232,229,342,直近4週稼働スコア0.0 / 最新稼働スコア8.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロ ありふれた職業で世界最強は、現役人気指数17.4、粗利指数3.2、寿命指数15.8、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_68adea0773,回胴黙示録カイジ～沼～,S,2026-06-24,サミー,,スロット,False,False,6772,0.0,0.0,7988.5,9205,6772,0,26726,,,31137.0,3964,0.0,0.0,4268.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6772, 平均粗利4週=nan, 稼働貢献週=0",回胴黙示録カイジ～沼～は直近4週平均稼働nan、最新稼働6772。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.7,50.0,4.53,3.69,0.0,50,50,17.91,3.0,15.0,15.32,13.21,D,282,483,482,346,直近4週稼働スコア0.0 / 最新稼働スコア9.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,回胴黙示録カイジ～沼～は、現役人気指数17.9、粗利指数3.0、寿命指数15.0、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_35fbe8f732,L Sky Love,S,2026-06-24,カルミナ,,スマスロ,True,False,6599,0.0,0.0,9768.75,14205,6599,1,23361,,,33208.5,4122,0.0,0.0,5676.5,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6599, 平均粗利4週=nan, 稼働貢献週=1",L Sky Loveは直近4週平均稼働nan、最新稼働6599。人気指数nan、粗利指数nan、寿命指数nan。,0.0,9.27,50.0,4.53,3.69,0.44,50,50,17.78,3.05,15.2,15.33,13.21,D,293,418,417,346,直近4週稼働スコア0.0 / 最新稼働スコア9.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,L Sky Loveは、現役人気指数17.8、粗利指数3.0、寿命指数15.2、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア9.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_c01545042e,L ウルトラマンティガ,S,2026-06-24,オッケー．,,スマスロ,True,False,6411,0.0,0.0,8459.555555555555,16577,5281,2,25541,,,33739.77777777778,3901,0.0,0.0,5173.111111111111,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6411, 平均粗利4週=nan, 稼働貢献週=2",L ウルトラマンティガは直近4週平均稼働nan、最新稼働6411。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.79,50.0,4.53,3.69,0.88,50,50,17.64,3.09,15.4,15.34,13.21,D,314,350,349,346,直近4週稼働スコア0.0 / 最新稼働スコア8.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,L ウルトラマンティガは、現役人気指数17.6、粗利指数3.1、寿命指数15.4、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_884defc033,Lワンパンマン,S,2026-06-24,EXCITE,,スマスロ,True,False,6231,0.0,0.0,10477.42857142857,18191,6231,3,21971,,,36125.142857142855,3094,0.0,0.0,4831.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6231, 平均粗利4週=nan, 稼働貢献週=3",Lワンパンマンは直近4週平均稼働nan、最新稼働6231。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.34,50.0,4.53,3.69,1.33,50,50,17.5,3.14,15.6,15.34,13.21,D,335,276,275,346,直近4週稼働スコア0.0 / 最新稼働スコア8.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lワンパンマンは、現役人気指数17.5、粗利指数3.1、寿命指数15.6、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_b05eaf1e86,パチスロL黄門ちゃま天,S,2026-06-24,オリンピア,,パチスロ,False,False,6401,0.0,0.0,10554.4,16245,6401,2,25913,,,41431.2,3305,0.0,0.0,5106.2,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=6401, 平均粗利4週=nan, 稼働貢献週=2",パチスロL黄門ちゃま天は直近4週平均稼働nan、最新稼働6401。人気指数nan、粗利指数nan、寿命指数nan。,0.0,8.77,50.0,4.53,3.69,0.88,50,50,17.63,3.09,15.4,15.33,13.2,D,315,350,349,350,直近4週稼働スコア0.0 / 最新稼働スコア8.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,パチスロL黄門ちゃま天は、現役人気指数17.6、粗利指数3.1、寿命指数15.4、総合評価13.2（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア8.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
