machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
P真・牙狼2 RP,P,2022-10-12,16,16148.75,34610,8420,35803.9375,74076,5120.5,8958,2023-01-25,8420,19052,2783,14,10802.5,12322.5,P_c5afb725f8,P真・牙狼2 RP,サンセイR&D,牙狼,,パチンコ,False,False,32.39,17.61,42.62,6.19,38.02,24.02,39.94,12.47,25.91,D,P真・牙狼2 RPは平均稼働16149、平均粗利5120、稼働貢献週14週。人気指数24.0、粗利指数39.9、寿命指数12.5。
P DD北斗の拳3 V1C,P,2024-09-25,3,14076.666666666666,18160,10650,29699.0,37702,6546.0,8289,2024-10-09,10650,22805,4964,3,14076.666666666666,14076.666666666666,P_7f03d43b94,P DD北斗の拳3 V1C,高尾,北斗の拳,,パチンコ,False,False,27.44,23.0,48.67,1.33,39.12,22.28,43.1,11.77,25.9,D,P DD北斗の拳3 V1Cは平均稼働14077、平均粗利6546、稼働貢献週3週。人気指数22.3、粗利指数43.1、寿命指数11.8。
PLT OVERLORD魔導王光臨 129ver.,P,2025-02-12,5,15656.0,20850,10110,34299.4,44311,5151.4,6149,2025-03-12,10110,22700,3115,5,14357.5,15656.0,P_fbcb80e4d3,PLT OVERLORD魔導王光臨 129ver.,サンセイR&D,,,LT,False,True,31.21,21.69,42.75,2.21,37.56,23.67,39.72,13.34,25.9,D,PLT OVERLORD魔導王光臨 129ver.は平均稼働15656、平均粗利5151、稼働貢献週5週。人気指数23.7、粗利指数39.7、寿命指数13.3。
Pリング 呪いの7日間3 JMA,P,2023-09-27,18,16111.666666666666,39970,8080,34058.88888888889,78486,5390.222222222223,10963,2024-01-31,8440,18315,3281,14,9760.0,11054.166666666666,P_36d762d583,Pリング 呪いの7日間3 JMA,JFJ,,,パチンコ,False,False,32.3,17.66,43.77,6.19,38.61,24.05,40.76,11.34,25.89,D,Pリング 呪いの7日間3 JMAは平均稼働16112、平均粗利5390、稼働貢献週14週。人気指数24.1、粗利指数40.8、寿命指数11.3。
CRぱちんこコードギアス 反逆のルルーシュ Z4,P,2019-09-04,12,13545.0,15550,12590,22749.916666666668,26024,5080.25,5918,2019-11-20,14190,24176,5918,12,14712.5,13545.0,P_fb7ec868c2,CRぱちんこコードギアス 反逆のルルーシュ Z4,京楽産業．,,,パチンコ,False,False,26.17,31.55,42.45,5.31,35.12,24.24,38.18,14.07,25.88,D,CRぱちんこコードギアス 反逆のルルーシュ Z4は平均稼働13545、平均粗利5080、稼働貢献週12週。人気指数24.2、粗利指数38.2、寿命指数14.1。
PストリートファイターⅤ K.O.RUSH FMW,P,2023-10-25,4,16525.0,26820,7460,37265.0,59099,5112.5,7539,2023-11-22,7460,16898,2817,3,16525.0,16525.0,P_388b842b34,PストリートファイターⅤ K.O.RUSH FMW,藤商事,,,パチンコ,False,False,33.29,15.29,42.59,1.33,38.4,22.91,40.15,14.11,25.88,D,PストリートファイターⅤ K.O.RUSH FMWは平均稼働16525、平均粗利5112、稼働貢献週3週。人気指数22.9、粗利指数40.1、寿命指数14.1。
PフィーバーマクロスΔ F,P,2019-09-04,1,14580.0,14580,14580,20750.0,20750,5253.0,5253,2019-09-04,14580,20750,5253,1,14580.0,14580.0,P_56e51609d4,PフィーバーマクロスΔ F,SANKYO,,,パチンコ,False,False,28.64,32.49,43.18,0.44,36.64,24.76,39.36,11.72,25.88,D,PフィーバーマクロスΔ Fは平均稼働14580、平均粗利5253、稼働貢献週1週。人気指数24.8、粗利指数39.4、寿命指数11.7。
e閃乱カグラ LTM-JF,P,2025-02-12,11,14829.09090909091,28480,8700,34529.90909090909,64714,5905.454545454545,9389,2025-05-07,9620,22528,4441,9,10105.0,14829.09090909091,P_8e85d5162e,e閃乱カグラ LTM-JF,ディ・ライト,,,スマパチ,True,True,29.24,20.51,45.95,3.98,38.43,22.92,41.56,12.39,25.88,D,e閃乱カグラ LTM-JFは平均稼働14829、平均粗利5905、稼働貢献週9週。人気指数22.9、粗利指数41.6、寿命指数12.4。
PAスーパー海物語 IN 地中海2 HLA,P,2024-08-21,9,17688.88888888889,28110,11190,21205.11111111111,32933,2870.8888888888887,5245,2024-10-23,11190,13581,1885,9,12727.5,17688.88888888889,P_bfae03f35c,PAスーパー海物語 IN 地中海2 HLA,三洋,海物語,,甘デジ/ライト,False,False,36.06,24.3,33.08,3.98,34.42,26.54,33.86,15.04,25.86,D,PAスーパー海物語 IN 地中海2 HLAは平均稼働17689、平均粗利2871、稼働貢献週9週。人気指数26.5、粗利指数33.9、寿命指数15.0。
Pコードギアス 反逆のルルーシュ ライトミドルver.,P,2021-09-15,22,15430.0,33010,8850,30630.0,62992,5284.318181818182,10580,2022-02-16,9090,18048,3046,18,9310.0,11020.0,P_462a41a7f7,Pコードギアス 反逆のルルーシュ ライトミドルver.,ビスティ,,,パチンコ,False,False,30.67,19.23,43.32,7.96,37.63,23.96,40.0,12.22,25.84,D,Pコードギアス 反逆のルルーシュ ライトミドルver.は平均稼働15430、平均粗利5284、稼働貢献週18週。人気指数24.0、粗利指数40.0、寿命指数12.2。
P中森明菜・歌姫伝説～BLACK DIVA 極～ KM-TF,P,2024-01-17,9,15245.555555555555,28800,9090,31616.555555555555,57711,5695.555555555556,9574,2024-03-13,9090,19288,3716,8,10830.0,15245.555555555555,P_275b334573,P中森明菜・歌姫伝説～BLACK DIVA 極～ KM-TF,ディ・ライト,,,パチンコ,False,False,30.23,19.23,45.06,3.54,38.39,22.96,41.17,12.64,25.84,D,P中森明菜・歌姫伝説～BLACK DIVA 極～ KM-TFは平均稼働15246、平均粗利5696、稼働貢献週8週。人気指数23.0、粗利指数41.2、寿命指数12.6。
P沖7 BLACK,P,2019-09-04,3,15673.333333333334,20570,11600,20941.666666666668,27641,4768.333333333333,6203,2019-09-18,11600,15559,3767,3,15673.333333333334,15673.333333333334,P_2e61bcfd19,P沖7 BLACK,マルホン,,,パチンコ,False,False,31.25,25.29,41.13,1.33,36.68,24.32,38.54,13.3,25.83,D,P沖7 BLACKは平均稼働15673、平均粗利4768、稼働貢献週3週。人気指数24.3、粗利指数38.5、寿命指数13.3。
P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,P,2021-06-23,7,14241.42857142857,15430,12220,28008.85714285714,30263,5580.285714285715,6983,2021-08-04,12220,24485,5371,7,13437.5,14241.42857142857,P_533d2516b1,P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.,高尾,北斗の拳,,パチンコ,False,False,27.83,26.79,44.57,3.1,37.04,23.54,40.18,12.71,25.82,D,P DD北斗の拳2 ついでに愛を取り戻せ!! ケンシロウ319Ver.は平均稼働14241、平均粗利5580、稼働貢献週7週。人気指数23.5、粗利指数40.2、寿命指数12.7。
Pビッグドリーム3 SFJJ,P,2023-01-18,8,16233.75,33630,8120,34684.875,69802,5532.25,9471,2023-03-08,8120,17882,3256,5,9410.0,16233.75,P_de2ddc3862,Pビッグドリーム3 SFJJ,サミー,,,パチンコ,False,False,32.59,16.88,44.37,2.21,39.07,23.23,41.28,11.92,25.82,D,Pビッグドリーム3 SFJJは平均稼働16234、平均粗利5532、稼働貢献週5週。人気指数23.2、粗利指数41.3、寿命指数11.9。
CRスーパー海物語IN沖縄4 MTC,P,2019-09-04,29,16501.724137931036,21370,11460,23257.068965517243,29956,1999.0689655172414,4244,2020-11-25,11460,16818,1738,29,12227.5,14729.166666666666,P_19419e460e,CRスーパー海物語IN沖縄4 MTC,三洋,海物語,,パチンコ,False,False,33.23,24.95,29.39,12.83,31.12,26.87,30.4,18.4,25.81,D,CRスーパー海物語IN沖縄4 MTCは平均稼働16502、平均粗利1999、稼働貢献週29週。人気指数26.9、粗利指数30.4、寿命指数18.4。
eフィーバー炎炎ノ消防隊2 シンラver.,P,2025-07-16,9,16071.111111111111,32610,7910,37858.333333333336,74576,5774.777777777777,9544,2025-09-17,7910,18994,4246,5,8747.5,16071.111111111111,P_2cef84bc0b,eフィーバー炎炎ノ消防隊2 シンラver.,SANKYO,,,スマパチ,True,False,32.2,16.37,45.4,2.21,39.46,22.97,41.93,11.58,25.81,D,eフィーバー炎炎ノ消防隊2 シンラver.は平均稼働16071、平均粗利5775、稼働貢献週5週。人気指数23.0、粗利指数41.9、寿命指数11.6。
P世界でいちばん強くなりたい! W悶STARver,P,2022-07-13,4,16982.5,24630,11100,28864.75,40950,3537.75,4375,2022-08-03,11100,19224,2396,4,16982.5,16982.5,P_716c87edd3,P世界でいちばん強くなりたい! W悶STARver,サンセイR&D,,,パチンコ,False,False,34.38,24.08,35.91,1.77,35.22,25.37,35.51,14.81,25.77,D,P世界でいちばん強くなりたい! W悶STARverは平均稼働16982、平均粗利3538、稼働貢献週4週。人気指数25.4、粗利指数35.5、寿命指数14.8。
P戦国乙女6 暁の関ヶ原 甘デジ,P,2021-06-16,9,17311.11111111111,28790,11550,21973.222222222223,35110,2931.6666666666665,3914,2021-09-08,11550,14909,2335,9,13315.0,17311.11111111111,P_fa0bbfbc3b,P戦国乙女6 暁の関ヶ原 甘デジ,アムテックス,戦国乙女,,甘デジ/ライト,False,False,35.16,25.17,33.34,3.98,34.16,26.33,33.82,15.02,25.75,D,P戦国乙女6 暁の関ヶ原 甘デジは平均稼働17311、平均粗利2932、稼働貢献週9週。人気指数26.3、粗利指数33.8、寿命指数15.0。
P真・一騎当千～桃園の誓い～129ver.,P,2024-02-14,38,15084.736842105263,34840,8640,28829.0,63016,4587.105263157895,11212,2024-12-18,8640,17362,3435,29,9145.0,10039.166666666666,P_d812aabdfa,P真・一騎当千～桃園の誓い～129ver.,ディ・ライト,,,パチンコ,False,False,29.85,18.14,40.36,12.83,35.63,24.1,37.6,14.5,25.75,D,P真・一騎当千～桃園の誓い～129ver.は平均稼働15085、平均粗利4587、稼働貢献週29週。人気指数24.1、粗利指数37.6、寿命指数14.5。
P神・天才バカボン～甘神SPEC～ FD-RS,P,2023-02-15,47,14317.446808510638,35180,7880,27284.957446808512,63212,4894.68085106383,11214,2024-03-06,8620,16841,2880,34,8302.5,8623.333333333334,P_7a0c6815a0,P神・天才バカボン～甘神SPEC～ FD-RS,大一商会,,,甘デジ/ライト,False,False,28.02,18.09,41.66,15.04,35.52,23.69,38.08,14.68,25.75,D,P神・天才バカボン～甘神SPEC～ FD-RSは平均稼働14317、平均粗利4895、稼働貢献週34週。人気指数23.7、粗利指数38.1、寿命指数14.7。
eうしおととら～神のせSPEC～ 150ver.,P,2025-12-10,8,15325.0,27100,9030,35456.625,61682,5728.375,8138,2026-02-04,9790,23288,5015,5,9960.0,15325.0,P_a9be3234e9,eうしおととら～神のせSPEC～ 150ver.,ディ・ライト,,,スマパチ,True,False,30.42,20.92,45.2,2.21,38.55,23.22,41.32,11.57,25.74,D,eうしおととら～神のせSPEC～ 150ver.は平均稼働15325、平均粗利5728、稼働貢献週5週。人気指数23.2、粗利指数41.3、寿命指数11.6。
PAぱちんこ冬のソナタ SWEET W HAPPY Version,P,2021-09-15,4,16987.5,23230,12240,24260.75,31904,3198.5,3395,2021-10-06,12240,18205,2970,4,16987.5,16987.5,P_0a3c3f2fc7,PAぱちんこ冬のソナタ SWEET W HAPPY Version,京楽産業．,,,甘デジ/ライト,False,False,34.39,26.84,34.47,1.77,34.43,25.98,34.45,14.82,25.73,D,PAぱちんこ冬のソナタ SWEET W HAPPY Versionは平均稼働16988、平均粗利3198、稼働貢献週4週。人気指数26.0、粗利指数34.5、寿命指数14.8。
Pキャプテン翼 若林Ver.,P,2021-12-29,3,15380.0,17390,13740,31194.333333333332,34986,4379.0,4770,2022-01-12,13740,27974,4542,3,15380.0,15380.0,P_14b9fb4db3,Pキャプテン翼 若林Ver.,サンセイR&D,,,パチンコ,False,False,30.55,30.46,39.48,1.33,35.46,25.17,37.14,13.02,25.72,D,Pキャプテン翼 若林Ver.は平均稼働15380、平均粗利4379、稼働貢献週3週。人気指数25.2、粗利指数37.1、寿命指数13.0。
e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,P,2024-12-25,6,16036.666666666666,29240,8860,35016.166666666664,63095,5259.833333333333,9565,2025-02-05,8860,19647,3215,5,10995.0,16036.666666666666,P_3694e32946,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,ビスティ,エヴァンゲリオン,,スマパチ,True,False,32.12,18.67,43.21,2.21,38.22,23.39,40.3,12.37,25.71,D,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bAは平均稼働16037、平均粗利5260、稼働貢献週5週。人気指数23.4、粗利指数40.3、寿命指数12.4。
P野生の王国GO 99ver.,P,2021-12-15,152,10673.157894736842,24910,7900,14960.059210526315,31831,2994.1973684210525,5102,2025-12-03,8480,12715,2736,77,8312.5,8736.666666666666,P_79a938bc94,P野生の王国GO 99ver.,ニューギン,,,甘デジ/ライト,False,False,19.32,17.75,33.61,34.07,27.18,22.66,29.86,26.17,25.7,D,P野生の王国GO 99ver.は平均稼働10673、平均粗利2994、稼働貢献週77週。人気指数22.7、粗利指数29.9、寿命指数26.2。
P 魔法少女まどか☆マギカ3 LM3,P,2024-09-18,46,13471.95652173913,24500,7850,29713.934782608696,53144,4904.434782608696,9613,2025-08-13,10250,22681,4567,34,9007.5,8755.0,P_4e6a66e049,P 魔法少女まどか☆マギカ3 LM3,京楽産業．,まどか☆マギカ,,パチンコ,False,False,26.0,22.03,41.71,15.04,34.64,23.68,37.59,15.01,25.69,D,P 魔法少女まどか☆マギカ3 LM3は平均稼働13472、平均粗利4904、稼働貢献週34週。人気指数23.7、粗利指数37.6、寿命指数15.0。
e 乃木坂46 Ⅱ K4,P,2024-10-16,8,15283.75,31150,7430,32350.5,63061,6419.375,10561,2024-12-04,7430,16328,3499,5,8727.5,15283.75,P_8fe77d3cd9,e 乃木坂46 Ⅱ K4,京楽産業．,,,スマパチ,True,False,30.32,15.21,48.13,2.21,40.12,21.9,43.46,11.11,25.67,D,e 乃木坂46 Ⅱ K4は平均稼働15284、平均粗利6419、稼働貢献週5週。人気指数21.9、粗利指数43.5、寿命指数11.1。
PA緋弾のアリア～緋弾覚醒編～甘デジver.,P,2023-01-18,13,15971.538461538461,32240,9120,21917.846153846152,42290,4866.153846153846,9076,2023-04-12,9120,12894,3104,11,9940.0,14615.833333333334,P_d31fca3fdf,PA緋弾のアリア～緋弾覚醒編～甘デジver.,藤商事,,,甘デジ/ライト,False,False,31.96,19.3,41.54,4.87,37.23,23.9,39.03,12.74,25.65,D,PA緋弾のアリア～緋弾覚醒編～甘デジver.は平均稼働15972、平均粗利4866、稼働貢献週11週。人気指数23.9、粗利指数39.0、寿命指数12.7。
PA新世紀エヴァンゲリオン 決戦 プレミアムモデル,P,2021-02-17,41,13884.146341463415,32010,9580,19776.829268292684,41854,3760.1463414634145,7277,2022-04-06,9580,14082,2550,40,10110.0,10661.666666666666,P_2daa3aed89,PA新世紀エヴァンゲリオン 決戦 プレミアムモデル,ビスティ,エヴァンゲリオン,,甘デジ/ライト,False,False,26.98,20.41,36.85,17.7,32.41,24.02,34.26,18.14,25.62,D,PA新世紀エヴァンゲリオン 決戦 プレミアムモデルは平均稼働13884、平均粗利3760、稼働貢献週40週。人気指数24.0、粗利指数34.3、寿命指数18.1。
Pルパン三世 ～復活のマモー～ 甘デジ,P,2022-07-27,9,16896.666666666668,29470,9560,25237.11111111111,42709,3915.6666666666665,6123,2022-10-05,9560,14649,2279,8,11600.0,16896.666666666668,P_15d1205b14,Pルパン三世 ～復活のマモー～ 甘デジ,平和,ルパン三世,,甘デジ/ライト,False,False,34.17,20.36,37.51,3.54,36.01,24.78,36.63,13.9,25.62,D,Pルパン三世 ～復活のマモー～ 甘デジは平均稼働16897、平均粗利3916、稼働貢献週8週。人気指数24.8、粗利指数36.6、寿命指数13.9。
P GANTZ覚醒 SWEET2000,P,2024-04-17,6,15338.333333333334,26170,8060,30455.5,51137,5980.0,10103,2024-05-22,8060,16382,3159,4,11405.0,15338.333333333334,P_b2128bab8d,P GANTZ覚醒 SWEET2000,オッケー．,,,パチンコ,False,False,30.45,16.74,46.27,1.77,39.15,22.16,42.12,11.83,25.57,D,P GANTZ覚醒 SWEET2000は平均稼働15338、平均粗利5980、稼働貢献週4週。人気指数22.2、粗利指数42.1、寿命指数11.8。
Pフィーバー炎炎ノ消防隊 Light ver.,P,2024-05-15,24,14559.583333333334,33340,8180,29815.916666666668,66564,5547.25,12035,2025-01-08,10440,21236,4730,17,8990.0,10055.0,P_74ae0af22c,Pフィーバー炎炎ノ消防隊 Light ver.,SANKYO,,,パチンコ,False,False,28.59,22.49,44.43,7.52,37.3,23.72,40.27,11.27,25.57,D,Pフィーバー炎炎ノ消防隊 Light ver.は平均稼働14560、平均粗利5547、稼働貢献週17週。人気指数23.7、粗利指数40.3、寿命指数11.3。
P真・一騎当千 Light Ver.,P,2023-12-27,18,15724.444444444445,28170,10280,28631.166666666668,49416,4079.3333333333335,8276,2024-04-24,10540,19434,2377,18,10792.5,12537.5,P_9cab620240,P真・一騎当千 Light Ver.,大一商会,,,パチンコ,False,False,31.37,22.73,38.21,7.96,35.13,24.9,36.41,13.66,25.54,D,P真・一騎当千 Light Ver.は平均稼働15724、平均粗利4079、稼働貢献週18週。人気指数24.9、粗利指数36.4、寿命指数13.7。
Pやじきた道中記 甘味ver.,P,2024-01-17,5,15150.0,23480,9310,27609.4,42032,5623.2,8434,2024-02-14,9310,16985,3165,4,13067.5,15150.0,P_cda81b53e7,Pやじきた道中記 甘味ver.,メーシー,,,甘デジ/ライト,False,False,30.0,19.76,44.75,1.77,38.11,22.6,40.88,12.32,25.51,D,Pやじきた道中記 甘味ver.は平均稼働15150、平均粗利5623、稼働貢献週4週。人気指数22.6、粗利指数40.9、寿命指数12.3。
eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,P,2026-05-20,4,15640.0,22380,10770,33046.5,46896,4587.25,6098,2026-06-10,10770,22938,3246,4,15640.0,15640.0,P_2cd30f649b,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,サンスリー,,,スマパチ,True,False,31.17,23.29,40.36,1.77,36.22,23.82,37.95,13.53,25.49,D,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2は平均稼働15640、平均粗利4587、稼働貢献週4週。人気指数23.8、粗利指数38.0、寿命指数13.5。
P弾球黙示録カイジ沼5 V1U,P,2024-01-31,34,13832.64705882353,37200,7470,30475.70588235294,77865,5947.588235294118,13007,2024-10-09,7470,16977,3569,26,8047.5,9540.0,P_d60fbd711c,P弾球黙示録カイジ沼5 V1U,高尾,,,パチンコ,False,False,26.86,15.31,46.13,11.5,37.46,21.96,41.07,13.01,25.46,D,P弾球黙示録カイジ沼5 V1Uは平均稼働13833、平均粗利5948、稼働貢献週26週。人気指数22.0、粗利指数41.1、寿命指数13.0。
PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,P,2024-07-31,5,15910.0,24550,10370,23109.2,35475,4486.0,7028,2024-09-04,10370,15189,3319,5,13750.0,15910.0,P_a2420e6229,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,豊丸,,,甘デジ/ライト,False,False,31.82,22.32,39.93,2.21,36.28,23.97,37.8,13.28,25.45,D,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」は平均稼働15910、平均粗利4486、稼働貢献週5週。人気指数24.0、粗利指数37.8、寿命指数13.3。
e ULTRAMAN 4500超ライト,P,2026-01-28,3,15046.666666666666,21160,9370,34657.666666666664,48225,5670.666666666667,7967,2026-02-11,9370,21686,2999,2,15046.666666666666,15046.666666666666,P_da61fd897a,e ULTRAMAN 4500超ライト,オッケー．,,,スマパチ,True,True,29.76,19.9,44.95,0.88,38.11,22.35,40.96,12.43,25.45,D,e ULTRAMAN 4500超ライトは平均稼働15047、平均粗利5671、稼働貢献週2週。人気指数22.4、粗利指数41.0、寿命指数12.4。
PAハイスクール・フリート オールスター すい～とでハッピー!2400,P,2024-05-01,18,15318.888888888889,29270,10260,25500.833333333332,47071,4263.944444444444,8710,2024-09-04,10290,17126,2973,18,11232.5,12527.5,P_31c936f444,PAハイスクール・フリート オールスター すい～とでハッピー!2400,メーシー,,,甘デジ/ライト,False,False,30.41,22.13,38.99,7.96,35.13,24.32,36.74,13.81,25.42,D,PAハイスクール・フリート オールスター すい～とでハッピー!2400は平均稼働15319、平均粗利4264、稼働貢献週18週。人気指数24.3、粗利指数36.7、寿命指数13.8。
Pストライクウィッチーズ2 HCL,P,2022-03-16,12,14898.333333333334,28720,8620,27352.416666666668,51660,5762.833333333333,10246,2022-06-08,8970,16705,3467,8,9095.0,14898.333333333334,P_276ff95e47,Pストライクウィッチーズ2 HCL,三洋,,,パチンコ,False,False,29.4,18.94,45.35,3.54,38.17,22.49,41.16,11.81,25.42,D,Pストライクウィッチーズ2 HCLは平均稼働14898、平均粗利5763、稼働貢献週8週。人気指数22.5、粗利指数41.2、寿命指数11.8。
