machine_id,machine_name,latest_out_per_unit,avg_out_4w,avg_out_8w,avg_out_12w,avg_out_26w,trend_rate_4w,trend_rate_12w,trend_rate_4w_vs_26w,volatility_12w,volatility_26w,trend_score,trend_strength
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,10700.0,14465.0,17228.0,17228.0,17228.0,,,-0.1603784536800557,0.41333112530704974,0.41333112530704974,33.5,下降
1249,L 仮面ライダー電王,1587.0,5911.0,7342.2,7342.2,7342.2,,,-0.19492795075045624,0.5820451448658597,0.5820451448658597,26.7,強い下降
1250,P モモキュンソード 速撃3000+,11170.0,11977.5,17818.571428571428,17818.571428571428,17818.571428571428,,,-0.32780806542130997,0.4521800564271955,0.4521800564271955,31.9,下降
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,8250.0,9115.0,10816.25,13686.666666666666,13686.666666666666,-0.2718194527661274,,-0.3340233804188991,0.3862736640907906,0.3862736640907906,1.9,強い下降
1252,PA魔王学院の不適合者 魔王再臨 99Ver,7330.0,7955.0,9191.25,10521.666666666666,12235.714285714286,-0.23711340206185566,,-0.34985405720957385,0.26250513095268896,0.4247817278606355,11.0,強い下降
1253,Pうまい棒2 V3,8360.0,7960.0,7686.25,7829.166666666667,8996.923076923076,0.07386172006745363,-0.1985839802098438,-0.11525307797537612,0.05419144943384092,0.15224223803357587,40.8,下降
1254,Pうる星やつら～Eternal Love Song～ 129ver.,10670.0,10505.0,13724.285714285714,13724.285714285714,13724.285714285714,,,-0.23456854377016756,0.3501224643631828,0.3501224643631828,36.0,下降
1255,e真・北斗無双 第5章 ドデカSTART,6720.0,8360.0,9063.75,9691.666666666666,16051.304347826086,-0.14410033273611467,,-0.4791700525488921,0.17661532278443337,0.5898431022090616,25.6,強い下降
1256,Lうしおととら白面決戦VH,1576.0,8167.5,8167.5,8167.5,8167.5,,,0.0,0.6758838892585407,0.6758838892585407,23.0,強い下降
1257,Lゴジラ(2025年),5426.0,8685.0,11532.714285714286,11532.714285714286,11532.714285714286,,,-0.24692489687720648,0.3842736296403699,0.3842736296403699,34.6,下降
1258,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,7172.0,7520.5,8204.0,8185.583333333333,8662.23076923077,-0.15381153305203937,-0.09928934941084772,-0.13180562832455667,0.1331279623501687,0.1262428127580758,18.3,強い下降
1259,Lスマート沖スロ アメイジングライブ,8067.0,9977.0,9977.0,9977.0,9977.0,,,0.0,0.27073748663251596,0.27073748663251596,39.2,下降
1260,Pアナザーゴッドハーデス-獄炎- SB,7470.0,11505.0,15476.666666666666,15476.666666666666,15476.666666666666,,,-0.2566228731423648,0.4421414353125042,0.4421414353125042,32.3,下降
1261,Pフィーバーうたわれるもの 199ver.,8120.0,9090.0,13717.5,13717.5,13717.5,-0.5044971381847915,,-0.3373428102788409,0.4503346370748081,0.4503346370748081,0.0,強い下降
1262,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,8680.0,9260.0,9275.0,10067.5,12905.625,-0.0032292787944025836,,-0.28248341324035064,0.15059847811843916,0.4521830601746804,43.6,下降
1263,e シン・ウルトラマン K3,7470.0,13187.5,18328.333333333332,18328.333333333332,18328.333333333332,,,-0.28048558697826675,0.48704020574798285,0.48704020574798285,30.5,下降
1264,eフィーバーうたわれるもの Z,10440.0,15487.5,15487.5,15487.5,15487.5,,,0.0,0.4189699691729826,0.4189699691729826,33.2,下降
1265,e牙狼 神速神撃3000LT,8320.0,8685.0,10912.5,17034.166666666668,17034.166666666668,-0.339041095890411,,-0.4901423609412456,0.5896249209972206,0.5896249209972206,0.0,強い下降
1266,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,2262.0,7535.5,9277.2,9277.2,9277.2,,,-0.18773983529513222,0.601681525561685,0.601681525561685,25.9,強い下降
1267,L吉宗(2025年),6493.0,7002.0,7223.375,7064.083333333333,8459.884615384615,-0.05947143960509083,-0.24238984717132897,-0.1723291370586069,0.11087105015253984,0.23034028559195568,19.0,強い下降
1268,L麻雀物語(2025年),4476.0,6356.75,7555.5,10731.166666666666,10731.166666666666,-0.27386697889596484,,-0.40763663472440087,0.5087203382881132,0.5087203382881132,0.0,強い下降
1269,Pゾンビランドサガ SCPC,7600.0,9290.0,15148.75,15148.75,15148.75,-0.5577769844103296,,-0.3867480815248783,0.5297807045802996,0.5297807045802996,0.0,強い下降
1270,P痛いのは嫌なので防御力に極振りしたいと思います。 FHZ,8640.0,8625.0,11930.0,13675.555555555555,13675.555555555555,-0.4338693797177552,,-0.3693126421839454,0.5495262453897626,0.5495262453897626,0.0,強い下降
1271,e 東京喰種 W,20450.0,20730.0,21125.0,20812.5,21278.076923076922,-0.03671003717472119,-0.010538409730200921,-0.02575782224391297,0.07110878688161462,0.0878519605015464,41.9,下降
1272,Lスマスロ ようこそ実力至上主義の教室へ,3122.0,7876.25,11020.166666666666,11020.166666666666,11020.166666666666,,,-0.28528757883274597,0.5377910468594762,0.5377910468594762,28.5,強い下降
1273,Lスマスロ 緑ドン VIVA!情熱南米編 REVIVAL,3947.0,7035.75,11376.875,11376.875,11376.875,-0.5523762565211859,,-0.3815744657474043,0.480657070021165,0.480657070021165,0.0,強い下降
1274,Lパチスロ 機動戦士ガンダムSEED,2705.0,6765.25,9561.0,9561.0,9561.0,,,-0.2924118816023428,0.550665153633056,0.550665153633056,28.0,強い下降
1275,P ToLOVEるダークネス 100ver.,9440.0,13840.0,15892.0,15892.0,15892.0,,,-0.12912157060156054,0.34052501894674136,0.34052501894674136,36.4,下降
1276,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,9980.0,13982.5,13982.5,13982.5,13982.5,,,0.0,0.3259051033478689,0.3259051033478689,37.0,下降
1277,P 織田信奈の野望 下剋上 V1D,8140.0,9860.0,14250.0,14250.0,14250.0,,,-0.3080701754385965,0.4606720460039077,0.4606720460039077,31.6,下降
1278,PLT世界でいちばん強くなりたい!2 MQ,7990.0,12865.0,12865.0,12865.0,12865.0,,,0.0,0.40956234097424676,0.40956234097424676,33.6,下降
1279,Pフィーバー機動戦士ガンダムユニコーン再来 129ver.,15610.0,18370.0,18370.0,18370.0,18370.0,,,0.0,0.17721009491606785,0.17721009491606785,42.9,下降
1280,P乗物娘 with CYBER JAPAN DANCERS 2nd season LM3,8940.0,12282.5,12282.5,12282.5,12282.5,,,0.0,0.2782293146648563,0.2782293146648563,38.9,下降
1281,P攻殻機動隊SAC_2045 大入りLTver,8590.0,10140.0,14088.57142857143,14088.57142857143,14088.57142857143,,,-0.2802676941796796,0.4016327403979786,0.4016327403979786,33.9,下降
1282,P海物語 極JAPAN HTH,7930.0,8440.0,9061.25,9950.0,13517.826086956522,-0.12832429641105086,,-0.3756392525168055,0.1663927187149611,0.4397847971291168,27.9,強い下降
1283,e 仮面ライダーBLACK KRJ2,7890.0,9990.0,15590.0,15590.0,15590.0,,,-0.359204618345093,0.5377786292147912,0.5377786292147912,28.5,強い下降
1284,デジハネP北斗の拳 慈母 SSPC,8060.0,8070.0,8486.25,8461.666666666666,8833.461538461539,-0.09351305812973884,-0.08340855750135404,-0.08642835372490972,0.0846660321256758,0.09174118313715392,28.7,強い下降
1285,P【超甘LT】江頭2:50inナナシー 奇跡の99%,15800.0,17863.333333333332,17863.333333333332,17863.333333333332,17863.333333333332,,,0.0,0.1108929256914381,0.1108929256914381,45.6,横ばい
1286,L ToLOVEるダークネス TRANCE ver.8.7,7404.0,7308.0,7470.25,7418.583333333333,7778.923076923077,-0.042515558467081556,-0.08715892661218387,-0.060538338310622414,0.08258299934443751,0.09390052438435857,34.6,下降
1287,L花笠,3925.0,7200.75,9185.6,9185.6,9185.6,,,-0.21608278174534057,0.5763145503498516,0.5763145503498516,26.9,強い下降
1288,Pフィーバー機動戦士ガンダムユニコーン 再来 129ver.,8630.0,9990.0,10440.0,10440.0,10440.0,,,-0.04310344827586207,0.13266542869230102,0.13266542869230102,44.7,下降
1289,L ULTRAMAN,2356.0,7255.0,7255.0,7255.0,7255.0,,,0.0,0.9549596474246441,0.9549596474246441,11.8,強い下降
1290,L スマスロ デビル メイ クライ 5 スタイリッシュトライブ,5521.0,5522.5,5964.5,6517.583333333333,8524.315789473685,-0.13798485912744868,,-0.35214741729541504,0.1619185124404601,0.4247395751999736,27.0,強い下降
1291,LBスマスロニューパルサーBT,3621.0,6999.5,8648.0,8648.0,8648.0,,,-0.19062210915818686,0.48896714672315,0.48896714672315,30.4,下降
1292,LBパチスロ1000ちゃんA,4307.0,8220.0,9810.6,9810.6,9810.6,,,-0.16213075652865272,0.43522158933457833,0.43522158933457833,32.6,下降
1293,LBプレミアムうまい棒,4370.0,6570.75,8406.666666666666,8406.666666666666,8406.666666666666,,,-0.21838818398096743,0.44447175121473276,0.44447175121473276,32.2,下降
1294,LB翔べ!ハーレムエース,5945.0,6507.25,8328.625,9970.09090909091,9970.09090909091,-0.35889162561576354,,-0.3473229021345662,0.3561478171305119,0.3561478171305119,0.0,強い下降
1295,Lいざ!番長,7107.0,7667.25,8290.625,8322.083333333334,10879.384615384615,-0.13986425846982276,-0.3312372763312975,-0.29524966061428815,0.1263615546390172,0.29277203343285996,1.7,強い下降
1296,Lスマスロ ギルティクラウン2,3800.0,6276.0,9400.0,9400.0,9400.0,,,-0.3323404255319149,0.5546485924561839,0.5546485924561839,27.8,強い下降
1297,P DD北斗の拳3 百突99ver.,8260.0,9997.5,11896.666666666666,11896.666666666666,11896.666666666666,,,-0.15963855421686743,0.29456615735442493,0.29456615735442493,38.2,下降
1298,PA海物語3R3 LBA(クリスタルシェル),10450.0,13656.666666666666,13656.666666666666,13656.666666666666,13656.666666666666,,,0.0,0.295071560922447,0.295071560922447,38.2,下降
1299,PLT激デジ ジューシーハニー極嬢 77LT-ARB,8070.0,8765.0,9457.5,10916.666666666666,10916.666666666666,-0.13645320197044336,,-0.19709923664122134,0.2538134513719166,0.2538134513719166,23.5,強い下降
1300,Pフィーバーマクロスフロンティア5 LT-Light ver.,8890.0,10562.5,12453.333333333334,12453.333333333334,12453.333333333334,,,-0.15183351177730198,0.3019385846865288,0.3019385846865288,37.9,下降
1301,P緋弾のアリア ～緋緋神降臨～ 88Ver.,7930.0,8817.5,9341.25,11194.166666666666,11194.166666666666,-0.10618347693867207,,-0.21231296061937016,0.31295517498339226,0.31295517498339226,24.7,強い下降
1302,e 新・必殺仕置人S 超斬撃99,9000.0,10805.0,12608.0,12608.0,12608.0,,,-0.14300444162436549,0.33787112200712327,0.33787112200712327,36.5,下降
1303,eフィーバー彼女、お借りします H,8150.0,9420.0,11288.75,14306.363636363636,14306.363636363636,-0.28405852175565266,,-0.34155175700578255,0.4403629501192623,0.4403629501192623,0.0,強い下降
1304,e冴えない彼女の育てかた LX04,9360.0,10967.5,14281.42857142857,14281.42857142857,14281.42857142857,,,-0.23204461338401516,0.3886641939403952,0.3886641939403952,34.5,下降
1305,e範馬刃牙 XAM2,7780.0,11540.0,15332.5,18458.0,18458.0,-0.3966013071895425,,-0.3747968360602449,0.4497057671112655,0.4497057671112655,0.0,強い下降
1306,デジハネPモンスターハンターライズ GSPB,7630.0,10265.0,10265.0,10265.0,10265.0,,,0.0,0.3277899160710073,0.3277899160710073,36.9,下降
1307,L 絶対衝激～PLATONIC HEART～,2592.0,5962.75,8404.666666666666,8404.666666666666,8404.666666666666,,,-0.29054295232807165,0.5325679191954505,0.5325679191954505,28.7,強い下降
1308,デカスタP戦国無双 HM3,10680.0,10372.5,14846.25,14846.25,14846.25,-0.46312111801242234,,-0.3013387218994696,0.39608709251588387,0.39608709251588387,0.0,強い下降
1309,LBアレックス ブライト,7875.0,7687.5,7978.25,8248.083333333334,9062.576923076924,-0.0703228927318902,-0.1373350532536126,-0.15173133808943803,0.0661278295114412,0.10668090829477826,27.9,強い下降
1310,LBパチスロ ヱヴァンゲリヲン ～約束の扉～,6501.0,7106.0,7839.875,8719.25,10824.25,-0.17119113573407202,,-0.3435110977665889,0.20052861431051586,0.3973479689942627,21.4,強い下降
1311,Lわたしの幸せな結婚,7496.0,7445.5,10098.375,11013.555555555555,11013.555555555555,-0.41609646113126164,,-0.32396945178668707,0.3664013969988732,0.3664013969988732,0.0,強い下降
1312,PA CYBORG009 RULE OF SACRIFICE LT99Ver,8010.0,9087.5,12466.25,12466.25,12466.25,-0.42647522877879457,,-0.27103178582171866,0.3789035497989959,0.3789035497989959,0.0,強い下降
1313,PAフィーバー機動戦士ガンダムユニコーン 再来 99ver.,9810.0,13277.5,13277.5,13277.5,13277.5,,,0.0,0.2706491417512286,0.2706491417512286,39.2,下降
1314,Pドラムだ!金ドン 花火外伝 99ver.,8960.0,12910.0,12910.0,12910.0,12910.0,,,0.0,0.3090365329038356,0.3090365329038356,37.6,下降
1315,e 犬夜叉3.0 LTM-TS,11320.0,15610.0,15610.0,15610.0,15610.0,,,0.0,0.3334221020236054,0.3334221020236054,36.7,下降
1316,eフィーバー炎炎ノ消防隊2 シンラver.,7910.0,8747.5,14003.75,16071.111111111111,16071.111111111111,-0.5458203530633438,,-0.45570035951327437,0.5447131381729506,0.5447131381729506,0.0,強い下降
1317,eフィーバー炎炎ノ消防隊2 紅丸ver.,8230.0,8762.5,10461.25,13462.5,17541.333333333332,-0.2793996710526316,,-0.500465567041654,0.3907212555267925,0.5580991735523696,0.8,強い下降
1318,e一方通行 とある魔術の禁書目録 JKZ,8500.0,8607.5,9451.25,11771.666666666666,15438.666666666666,-0.16391452161243322,,-0.44247128422143533,0.35009971654830213,0.5618688607522493,16.3,強い下降
1319,e冒険島 EHLC2,11710.0,15647.5,15647.5,15647.5,15647.5,,,0.0,0.23509007574630889,0.23509007574630889,40.6,下降
1320,e東京リベンジャーズ GFEC,12330.0,9605.0,9353.75,10236.666666666666,17248.695652173912,0.055204614117000825,,-0.44314629965718894,0.1690356566371889,0.591752331897859,49.9,横ばい
1321,ハイビリターン-30,7208.0,7066.25,7473.75,7348.916666666667,7503.346153846154,-0.10340999206978588,-0.006914336550263992,-0.05825349715767842,0.09808430191514442,0.10319881896407226,33.1,下降
1322,PAコマコマ倶楽部with坂本冬美 89STver.,9550.0,10605.0,12810.0,12810.0,12810.0,,,-0.1721311475409836,0.30074975128550907,0.30074975128550907,38.0,下降
1323,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,8680.0,15712.5,20090.0,20090.0,20090.0,,,-0.21789447486311597,0.6217786526872165,0.6217786526872165,25.1,強い下降
1324,デカスタe花の慶次～傾奇一転 H6,8300.0,9555.0,15217.142857142857,15217.142857142857,15217.142857142857,,,-0.37208974840405556,0.5409367657238133,0.5409367657238133,28.4,強い下降
1325,L アズールレーン THE ANIMATION,7177.0,6928.25,7831.25,8013.166666666667,9310.576923076924,-0.20677218994189542,-0.21503032677817774,-0.2558731797996489,0.13233376475920036,0.1985905107521508,2.7,強い下降
1326,L ダーリン・イン・ザ・フランキス,6054.0,7530.75,9643.125,9643.125,9643.125,-0.3593849687380375,,-0.21905502624927084,0.32121170489614653,0.32121170489614653,0.0,強い下降
1327,LBマタドールⅢ,6388.0,6973.25,7858.8,7858.8,7858.8,,,-0.1126825978520894,0.2652004519418963,0.2652004519418963,39.4,下降
1328,Lパチスロ 転生したら剣でした,6169.0,6881.5,8362.875,9646.8,9646.8,-0.3009624907941184,,-0.28665464195380846,0.3434647003803553,0.3434647003803553,0.1,強い下降
1329,L咲-Saki- 頂上決戦,6193.0,7802.5,10107.875,10107.875,10107.875,-0.37143777818057316,,-0.22807711808861902,0.3306400192082968,0.3306400192082968,0.0,強い下降
1330,Pクイーンズブレイド奈落 5400,7770.0,11232.5,11232.5,11232.5,11232.5,,,0.0,0.33824418352293384,0.33824418352293384,36.5,下降
1331,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,8330.0,8137.5,8277.5,9205.833333333334,11084.666666666666,-0.033264033264033266,,-0.26587778913814875,0.17963828311794394,0.40062919494737714,38.8,下降
1332,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,7770.0,8737.5,12266.25,12266.25,12266.25,-0.4468186134852801,,-0.28767960868236014,0.381289981538646,0.381289981538646,0.0,強い下降
1333,eシャーマンキング MH,7860.0,11622.5,14070.0,14070.0,14070.0,,,-0.17395167022032693,0.4330577948037849,0.4330577948037849,32.7,下降
1334,eシャーマンキング でっけぇえなver.,7040.0,8142.5,11703.75,13645.555555555555,13645.555555555555,-0.46659023910907305,,-0.40328556306489693,0.5289748805729966,0.5289748805729966,0.0,強い下降
1335,e牙狼12黄金騎士極限 XX-MJ,16870.0,17450.0,18217.5,18350.0,18906.153846153848,-0.08085330524097972,-0.022202486678508056,-0.07702009927577515,0.0902800835941448,0.09883212815759575,34.9,下降
1336,e真・一騎当千～軍神覚醒～ 319大入りver.,9280.0,9502.5,10092.5,10104.166666666666,11314.23076923077,-0.11046103440205944,-0.1445604628192465,-0.16012849712751132,0.11393950993730359,0.16800046117847853,20.6,強い下降
1337,e黄門ちゃま寿限無 LLサイズ 9HC3,10000.0,7842.5,8127.5,8827.5,11123.125,-0.06775631500742942,,-0.29493734899140306,0.16194812242038295,0.44221692816750147,35.4,下降
1338,e GODZILLA7 TYPE-CRASH,9130.0,14880.0,17582.0,17582.0,17582.0,,,-0.15367989989762257,0.4576845639700762,0.4576845639700762,31.7,下降
1339,e女神のカフェテラス JLZ,13090.0,13665.0,14745.0,15216.666666666666,20330.0,-0.13649289099526066,-0.3688867383264784,-0.3278406296114117,0.13188938623793903,0.32421052343019785,0.0,強い下降
1340,LBトリプルクラウン(2025年),3197.0,3197.0,3197.0,3197.0,3197.0,,,0.0,,,50.0,横ばい
1341,もっと!クレアの秘宝伝～女神の歌声と太陽の子供達～,3744.0,3744.0,3744.0,3744.0,3744.0,,,0.0,,,50.0,横ばい
1342,ドンちゃん2(2019年),2580.0,2580.0,2580.0,2580.0,2580.0,,,0.0,,,50.0,横ばい
1343,ネオアイムジャグラーEX,10294.0,9925.0,10363.125,10218.833333333334,10381.807692307691,-0.08112486980673533,-0.01288769752147273,-0.04400078539753333,0.08387194608516585,0.07193966205727861,35.9,下降
1344,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,6463.0,6585.75,6774.0,7084.25,8442.384615384615,-0.054077345685661964,-0.2514330999867917,-0.2199182695374074,0.07918400164195093,0.18020502807330124,20.2,強い下降
1345,Lスマスロ ドルアーガの塔,6030.0,6225.0,8481.875,8481.875,8481.875,-0.4203235944593179,,-0.26608208680274115,0.38019997104735304,0.38019997104735304,0.0,強い下降
1346,Lスマスロ 東京リベンジャーズ,7262.0,8642.0,8649.0,9170.833333333334,11427.058823529413,-0.0016173752310536045,,-0.24372490476680742,0.1293970244679529,0.38216346174342464,44.6,下降
1347,P FAIRY TAIL 超一夜Ver.,7970.0,8407.5,11681.25,11681.25,11681.25,-0.43781344032096287,,-0.28025682182985556,0.4271594624973942,0.4271594624973942,0.0,強い下降
1348,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,8590.0,8865.0,9061.25,9062.5,9992.692307692309,-0.04239805563056981,-0.15204678362573099,-0.112851699318733,0.07340758877178602,0.12419670022333121,29.8,強い下降
1349,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,8140.0,12382.5,12382.5,12382.5,12382.5,,,0.0,0.3074214899640695,0.3074214899640695,37.7,下降
1350,P戦国乙女7 終焉の関ケ原 LLサイズ 299ver.,7360.0,8232.5,9362.5,9604.166666666666,12487.0,-0.2153919466285442,,-0.3407143429166333,0.154661869879023,0.43960362108257806,18.0,強い下降
1351,SLOTドルアーガの塔,5762.0,6218.75,7754.125,8566.111111111111,8566.111111111111,-0.33056138651165295,,-0.2740287956417407,0.3687374225200268,0.3687374225200268,0.0,強い下降
1352,eパリピ孔明 NB,11080.0,13995.0,13995.0,13995.0,13995.0,,,0.0,0.2945646684042567,0.2945646684042567,38.2,下降
1353,eフィーバーブルーロック MZ,12380.0,10102.5,9823.75,10636.666666666666,13946.666666666666,0.05840754321634364,,-0.2756333652007648,0.1552598698804259,0.5534453723935887,50.8,横ばい
1354,デジハネP 頭文字D せかんど GCPC,7440.0,11722.5,11722.5,11722.5,11722.5,,,0.0,0.35868956268043195,0.35868956268043195,35.7,下降
1355,LBマジカルハロウィン ボーナストリガー,6072.0,6543.0,8184.75,8913.888888888889,8913.888888888889,-0.3341474584032972,,-0.26597693985665316,0.3232805296837323,0.3232805296837323,0.0,強い下降
1356,P【超甘LT】豊丸のとあるパチンコにしみけん参戦 感度UP1/39,14610.0,14610.0,14610.0,14610.0,14610.0,,,0.0,,,50.0,横ばい
1357,Pルパン三世 ONE COLLECTION 100ver.,8700.0,9647.5,9485.0,10297.5,11795.333333333334,0.03486189326897292,,-0.18209178771265477,0.1542901127818328,0.31697574342736246,48.0,横ばい
1358,デカスタPデビルマン THE FINAL 179ver.,10210.0,10210.0,10210.0,10210.0,10210.0,,,0.0,,,50.0,横ばい
1359,Lスマスロ バベル(2025年),7043.0,8898.0,8898.0,8898.0,8898.0,,,0.0,0.2948264956397046,0.2948264956397046,38.2,下降
1360,Lスマスロ 新鬼武者3,7250.0,7858.25,9105.25,9671.25,11977.888888888889,-0.24091381100726894,,-0.3439369764658955,0.16450183594666712,0.3447834491461383,14.5,強い下降
1361,L主役は銭形5,6588.0,6891.0,7780.375,8246.333333333334,10412.777777777777,-0.2051673923700222,,-0.3382169343221469,0.1545872518703036,0.3744141168226618,19.2,強い下降
1362,P 冬のソナタ My Memory SWEET Version,9510.0,12332.5,12332.5,12332.5,12332.5,,,0.0,0.2222741954109951,0.2222741954109951,41.1,下降
1363,PAフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 LT-Light ver.,9340.0,12992.5,12992.5,12992.5,12992.5,,,0.0,0.2917838296586879,0.2917838296586879,38.3,下降
1364,Pスーパー海物語IN沖縄6 LTP,11430.0,10505.0,11441.25,11355.833333333334,12443.846153846154,-0.15128256917794386,-0.14580329718548227,-0.15580762811398902,0.09563121983969225,0.12717795399583318,16.4,強い下降
1365,e ベルセルク無双 第2章 H3,8710.0,14027.5,14027.5,14027.5,14027.5,,,0.0,0.41180857511443186,0.41180857511443186,33.5,下降
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,7500.0,8960.0,13465.0,15128.888888888889,15128.888888888889,-0.5013912075681691,,-0.40775558166862513,0.4924236634938428,0.4924236634938428,0.0,強い下降
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,22400.0,28462.5,28462.5,28462.5,28462.5,,,0.0,0.19708660081312854,0.19708660081312854,42.1,下降
1368,eガールズ＆パンツァー 最終章 LAH1,12030.0,10385.0,11183.75,15520.0,15520.0,-0.13331942416023368,,-0.33086340206185566,0.46225809310180005,0.46225809310180005,15.5,強い下降
1369,L 荒野のコトブキ飛行隊,6388.0,10317.25,10317.25,10317.25,10317.25,,,0.0,0.4089093132153784,0.4089093132153784,33.6,下降
1370,LB SHAKE BONUS TRIGGER,8340.0,8713.25,8938.125,8974.5,9863.346153846154,-0.04908326967150497,-0.14453208779162596,-0.11660304078425565,0.061570837193918135,0.12603320874272492,30.1,下降
1371,PA義風堂々!!～兼続と慶次～3 99Ver.,7880.0,8245.0,9287.5,10606.0,10606.0,-0.20183930300096806,,-0.2226098434848199,0.2968309350688063,0.2968309350688063,13.9,強い下降
1372,Pゴッドイーター199 ゴッドトリガーVER.,8370.0,15467.5,15467.5,15467.5,15467.5,,,0.0,0.47248174308254515,0.47248174308254515,31.1,下降
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,8120.0,8320.0,8818.75,8874.166666666666,10533.076923076924,-0.10705661389857794,-0.2326704136042658,-0.21010735412254442,0.06448064037946939,0.19781259975135268,16.0,強い下降
1374,L 絶対衝激Ⅳ,5862.0,7673.25,9809.833333333334,9809.833333333334,9809.833333333334,,,-0.2178001664996008,0.3820151554279806,0.3820151554279806,34.7,下降
1375,Lスマスロ とある科学の超電磁砲2,6338.0,7082.75,7669.375,8914.833333333334,11228.529411764706,-0.14210876937984496,,-0.36921837755716796,0.23318117951706174,0.3854817921963241,23.6,強い下降
1376,Lパチスロ 革命機ヴァルヴレイヴ2,7126.0,7766.5,7671.625,7868.666666666667,9809.307692307691,0.025043719272775267,-0.27713684210526307,-0.20825197418464403,0.0792924724461812,0.24003841870008558,27.7,強い下降
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,9650.0,9127.5,9792.5,11505.0,14566.25,-0.12718144872101364,,-0.3733802454303613,0.23211266483241785,0.4412462431419056,25.5,強い下降
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,8270.0,8895.0,10402.5,13577.5,13577.5,-0.2531486146095718,,-0.34487203093352975,0.4115470965002002,0.4115470965002002,3.2,強い下降
1379,P いくさの子 戦極最強 ドデカ199ver.,10300.0,13342.5,13342.5,13342.5,13342.5,,,0.0,0.26364352712750677,0.26364352712750677,39.5,下降
1380,Pはねものファインプレー H3,11500.0,11367.5,12147.5,12707.5,15102.5,-0.12067298394894604,,-0.24731004800529713,0.08904193679026307,0.2650957612297299,32.0,下降
1381,P転生したらスライムだった件 129ver.,10180.0,14710.0,16260.0,16260.0,16260.0,,,-0.0953259532595326,0.27584482746150546,0.27584482746150546,39.0,下降
1382,e ノーゲーム・ノーライフ 199Ver.,10770.0,9812.5,15408.75,15408.75,15408.75,-0.5328493215900976,,-0.3631865011762797,0.4669466798242805,0.4669466798242805,0.0,強い下降
1383,e ノーゲーム・ノーライフ 319Ver.,7530.0,10905.0,15145.0,15145.0,15145.0,,,-0.2799603829646748,0.5066447210909824,0.5066447210909824,29.7,強い下降
1384,e 仮面ライダー電王 デカヘソ239,8180.0,8125.0,9103.75,9873.333333333334,11905.333333333334,-0.19414827671708407,,-0.3175327584275955,0.2027164745867729,0.41525632774492555,18.6,強い下降
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,8530.0,9837.5,11253.75,12137.5,12553.846153846154,-0.22355958958168903,,-0.21637561274509806,0.18219370238938995,0.20674205301100104,15.9,強い下降
1386,eフィーバーもののがたり F,7970.0,8272.5,8950.0,9250.0,11289.047619047618,-0.14074266424305376,,-0.26721010671953427,0.09541615853537971,0.28206863653951364,29.3,強い下降
1387,eルパン三世VSキャッツ・アイ MAH4,8240.0,8732.5,10856.25,14040.833333333334,14040.833333333334,-0.3272342064714946,,-0.3780639800581637,0.41312771708307183,0.41312771708307183,0.0,強い下降
1388,e源外伝 EPISODE OF -大龍- EHLG,8810.0,12587.5,12587.5,12587.5,12587.5,,,0.0,0.3437478731499593,0.3437478731499593,36.3,下降
1389,e花の慶次～黄金の一撃 H4,9290.0,8305.0,8751.25,9485.0,14819.0,-0.09703723837999456,,-0.43957082124299884,0.14836455291419867,0.5416126035399184,32.4,下降
1390,Lスマスロネオプラネット,7645.0,9007.5,11618.714285714286,11618.714285714286,11618.714285714286,,,-0.22474210325706068,0.3459322222949135,0.3459322222949135,36.2,下降
1391,Pメイドインアビス 奈落の連環蝕 SL,8790.0,14803.333333333334,14803.333333333334,14803.333333333334,14803.333333333334,,,0.0,0.388492010491181,0.388492010491181,34.5,下降
1392,e女神のカフェテラス FLX,16950.0,17735.0,18316.25,19373.333333333332,19897.058823529413,-0.061516073554703,,-0.10866223207686626,0.13101996162719998,0.11938352046255417,37.4,下降
1393,Lスマスロ 化物語,6832.0,8612.0,8906.875,9388.5,13143.652173913044,-0.06409106963349363,,-0.3447787657457394,0.13165242500388694,0.4014355401262887,37.0,下降
1394,Lバーニングエクスプレス,8000.0,10551.25,11321.4,11321.4,11321.4,,,-0.06802603918243323,0.21990246290833734,0.21990246290833734,41.2,下降
