machine_id,machine_name,rank_latest_out,rank_latest_sales,rank_latest_profit,rank_out_4w,rank_sales_4w,rank_profit_4w,share_out_4w,share_sales_4w,share_profit_4w,score_out_market,score_sales_market,score_profit_market,market_power_score,out_rank_band,market_power_band
1180,Lスマスロ 聖戦士ダンバイン,522.0,454.0,519.0,505.0,248.0,479.0,0.001052786002284715,0.001688435298283084,0.0010672061688023259,12.041884816753923,56.8935427574171,16.57940663176265,26.4,圏外,D
1181,Lルパン三世 大航海者の秘宝,470.0,209.0,346.0,476.0,192.0,351.0,0.0011357572742273505,0.0018275345092104518,0.001463463442870221,17.10296684118674,66.66666666666667,38.91797556719022,36.3,圏外,D
1182,L桃太郎電鉄 ～パチスロも定番!～,511.0,487.0,484.0,483.0,362.0,414.0,0.001115548070059604,0.0014588781199342082,0.0012739846696359857,15.881326352530545,36.99825479930192,27.923211169284468,24.6,圏外,D
1183,P ToLOVEるダークネス 199ver.,226.0,260.0,314.0,217.0,272.0,311.0,0.0017788641061811873,0.0016241033310656562,0.0016019781537169634,62.30366492146597,52.70506108202444,45.89877835951134,56.1,圏外,C
1184,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,255.0,225.0,144.0,182.0,193.0,144.0,0.0018792289178906697,0.001827345464346457,0.0020736295109039715,68.41186736474695,66.49214659685863,75.043630017452,69.2,圏外,B
1185,Pえとたま2 神祭 MY,76.0,129.0,65.0,58.0,81.0,68.0,0.0026094851044465416,0.0023798101748848366,0.0025666717474875653,90.05235602094241,86.03839441535777,88.30715532286213,88.5,TOP100,A
1186,Pフィーバー機動戦士ガンダムSEED LT-Light ver.,216.0,285.0,172.0,81.0,113.0,56.0,0.0024105720387055762,0.002119136211922418,0.0027060046886937398,86.03839441535777,80.45375218150087,90.40139616055846,85.2,TOP100,A
1187,P盾の勇者の成り上がり GFPC,119.0,141.0,92.0,125.0,160.0,300.0,0.0020795044018901347,0.0019218868008302524,0.0016297979859376593,78.35951134380454,72.25130890052355,47.81849912739965,70.4,圏外,B
1188,P真・一騎当千～桃園の誓い～ 199LTver.,250.0,289.0,107.0,243.0,320.0,166.0,0.0017311794671336957,0.0015467839816917864,0.001989936234139189,57.76614310645725,44.32809773123909,71.20418848167539,56.4,圏外,C
1189,e大工の源さん超韋駄天2 フルスイングLT,45.0,72.0,19.0,33.0,41.0,20.0,0.0029605348757199795,0.0027853681216128637,0.0034328270279722567,94.4153577661431,93.01919720767889,96.68411867364746,94.5,TOP50,S
1190,ウルトラミラクルジャグラー,204.0,367.0,406.0,318.0,454.0,476.0,0.001581495114466522,0.001236712595767529,0.0010724662211129617,44.67713787085514,20.94240837696335,17.10296684118674,32.0,圏外,D
1191,沖ドキ!ゴージャス,167.0,28.0,88.0,262.0,66.0,114.0,0.0016701431291529065,0.002516754274362664,0.0021926235831756877,54.45026178010471,88.65619546247818,80.27923211169285,69.9,圏外,B
1192,沖ドキ!ゴージャス-30,70.0,13.0,31.0,149.0,29.0,65.0,0.001961700636471855,0.0030565151700405937,0.002599517851916202,74.17102966841188,95.11343804537522,88.8307155322862,83.4,圏外,A
1193,Lスマスロ 一方通行 とある魔術の禁書目録,548.0,528.0,532.0,472.0,231.0,290.0,0.0011442042674300488,0.00172233104239735,0.0016445261324074395,17.801047120418843,59.86038394415358,49.56369982547994,36.8,圏外,D
1194,Lスーパービンゴネオ(2024年),467.0,88.0,54.0,531.0,172.0,99.0,0.0009448824762115339,0.0018947966718197988,0.002273160828554089,7.504363001745196,70.15706806282722,82.89703315881326,41.4,圏外,D
1195,Lパチスロ ダンベル何キロ持てる?,519.0,335.0,541.0,461.0,101.0,493.0,0.001171679702309794,0.0022081952473503646,0.0010035010908179592,19.720767888307154,82.54799301919721,14.136125654450261,37.5,圏外,D
1196,P STEINS；GATE 0 L2-K,149.0,187.0,108.0,195.0,251.0,210.0,0.001827002884648179,0.0016755613430450387,0.0018758515440240662,66.14310645724258,56.36998254799301,63.52530541012216,62.7,圏外,C
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,208.0,240.0,300.0,141.0,188.0,247.0,0.001997305166960649,0.0018331113326982983,0.0017554547911361807,75.5671902268761,67.36474694589877,57.06806282722513,69.4,圏外,B
1198,e ソードアート・オンライン 閃光の軌跡 K7,338.0,293.0,186.0,375.0,384.0,312.0,0.001450521305882745,0.0013973818256767024,0.0015971856616117173,34.72949389179756,33.15881326352531,45.724258289703315,36.5,圏外,D
1199,L サラリーマン金太郎(2025年),533.0,475.0,415.0,509.0,218.0,285.0,0.001041750414390867,0.0017559432192156242,0.001656332027593533,11.343804537521818,62.12914485165795,50.43630017452008,34.4,圏外,D
1200,Lチバリヨ2プラス,468.0,137.0,148.0,517.0,198.0,150.0,0.0009965181282086749,0.0018190842037898846,0.002047095469248098,9.947643979057597,65.61954624781849,73.99650959860384,39.5,圏外,D
1201,PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,173.0,301.0,374.0,95.0,179.0,171.0,0.002314748621191093,0.001871090445874852,0.001981052590236782,83.59511343804537,68.93542757417104,70.33158813263525,76.5,TOP100,B
1202,PLTジューシーハニー極嬢 MA,271.0,295.0,150.0,237.0,298.0,161.0,0.001740716394943194,0.0015805284899148568,0.002007703521944003,58.8132635253054,48.167539267015705,72.07678883071553,58.3,圏外,C
1203,Pネオモンスターハウス 99Ver.,62.0,359.0,109.0,227.0,505.0,301.0,0.0017547947169476916,0.0011030200679504121,0.0016255899440891506,60.55846422338569,12.041884816753923,47.64397905759162,43.4,圏外,D
1204,P世界最高の暗殺者、異世界貴族に転生する JMB,369.0,344.0,116.0,226.0,255.0,115.0,0.001757519553464691,0.0016711755022003594,0.0021818696984517213,60.73298429319372,55.67190226876091,80.10471204188482,63.1,圏外,C
1205,P戦国乙女7 終焉の関ケ原 L9YY7,283.0,282.0,319.0,350.0,380.0,332.0,0.0015172798005492333,0.00141053934821074,0.0015025047200202734,39.09249563699826,33.85689354275742,42.23385689354275,38.2,圏外,D
1206,P清流物語4 ヌシを求めて4000匹 HLC,235.0,412.0,366.0,232.0,434.0,369.0,0.0017457119285576932,0.0012895884442268722,0.0014128500506367702,59.68586387434556,24.43280977312391,35.776614310645726,44.3,圏外,D
1207,e ULTRAMAN 2400★80,239.0,214.0,126.0,48.0,52.0,36.0,0.002726653074677521,0.002634056612471432,0.0031104442663559572,91.7975567190227,91.09947643979058,93.89179755671903,92.0,TOP50,S
1208,eぱちんこ押忍!番長 漢の頂 L09,314.0,306.0,172.0,223.0,265.0,175.0,0.0017715978754691887,0.0016453330692922715,0.0019680777945372137,61.25654450261779,53.92670157068062,69.63350785340315,60.7,圏外,C
1209,eフィーバー戦姫絶唱シンフォギア4 キャロルver.,93.0,114.0,177.0,124.0,156.0,225.0,0.0020858623537631333,0.0019506594291302597,0.001830731984203946,78.53403141361257,72.94938917975567,60.90750436300174,73.3,圏外,B
1210,スターハナハナ-30,322.0,499.0,540.0,344.0,532.0,550.0,0.0015283608023850313,0.0009563212534904536,0.0006144909999336065,40.139616055846425,7.329842931937169,4.188481675392675,23.1,圏外,D
1211,L A-SLOT+ ディスクアップ ULTRAREMIX,134.0,171.0,571.0,188.0,254.0,572.0,0.0018630161406145225,0.0016717804457651428,-0.00031794093966509596,67.36474694589877,55.846422338568935,0.3490401396160525,50.5,圏外,C
1212,L にゃんこ大戦争 超神速,544.0,501.0,439.0,490.0,177.0,239.0,0.0010892988116125086,0.001875665331583526,0.0017804692621245374,14.65968586387435,69.2844677137871,58.46422338568935,39.8,圏外,D
1213,Lスマート沖スロ スターハナハナ,416.0,513.0,415.0,409.0,549.0,462.0,0.0013682312430693595,0.0009099485483525311,0.001106715006157768,28.79581151832461,4.363001745200701,19.54624781849913,19.6,圏外,D
1214,Lパチスロ シン・エヴァンゲリオン,555.0,542.0,524.0,485.0,297.0,404.0,0.001104376240339906,0.0015831184045515855,0.0013009862714972494,15.532286212914482,48.34205933682374,29.668411867364753,28.2,圏外,D
1215,L七つの魔剣が支配する,434.0,249.0,258.0,486.0,363.0,391.0,0.001103422547558956,0.0014577816597230384,0.0013455213810606322,15.357766143106454,36.82373472949389,31.937172774869104,25.1,圏外,D
1216,L島娘(2025年),493.0,149.0,569.0,508.0,84.0,434.0,0.0010422499677523167,0.002365064675493243,0.001205720879649068,11.518324607329845,85.51483420593368,24.43280977312391,36.3,圏外,D
1217,PA花の慶次 裂 99ver.,226.0,419.0,373.0,232.0,444.0,356.0,0.0017457119285576932,0.0012637649158051835,0.0014516575476841275,59.68586387434556,22.687609075043635,38.04537521815009,44.3,圏外,D
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,99.0,318.0,249.0,240.0,455.0,330.0,0.001735720861328695,0.001235067905450774,0.0015305583323436643,58.289703315881326,20.767888307155324,42.582897033158815,43.9,圏外,D
1219,Pハネモノ ファミリースタジアム MD,54.0,547.0,501.0,126.0,568.0,549.0,0.002075417147114635,0.0006025048860378011,0.0006177639213713354,78.1849912739965,1.0471204188481686,4.363001745200701,40.3,圏外,D
1220,Pブラックラグーン4 EXTRA BULLET 129ver.,263.0,292.0,320.0,299.0,356.0,320.0,0.0016121949392247166,0.0014672149984363786,0.0015706516199558436,47.99301919720767,38.04537521815009,44.32809773123909,44.3,圏外,D
1221,P花の慶次 裂 蓮極129ver.,296.0,348.0,290.0,301.0,379.0,252.0,0.0016112866603857168,0.0014105960616699383,0.0017468049273364685,47.64397905759162,34.031413612565444,56.195462478184986,45.3,圏外,D
1222,L 東京喰種,100.0,14.0,301.0,143.0,25.0,384.0,0.0019881315506867507,0.003158580492111382,0.001373808773486718,75.21815008726004,95.81151832460732,33.15881326352531,73.0,圏外,B
1223,Lスマスロ シャーマンキング,436.0,124.0,274.0,468.0,168.0,302.0,0.0011625060860358956,0.0018980293389941098,0.0016246548236783709,18.49912739965096,70.85514834205934,47.4694589877836,40.0,圏外,D
1224,Lスマスロスーパーブラックジャック(2025年),445.0,213.0,253.0,471.0,268.0,309.0,0.0011448854765592988,0.0016333854338878007,0.0016052510751546924,17.975567190226872,53.403141361256544,46.247818499127405,34.3,圏外,D
1225,Lパチスロ ありふれた職業で世界最強,504.0,450.0,489.0,501.0,317.0,425.0,0.0010676363613023624,0.0015497519860565047,0.0012331900417157215,12.739965095986038,44.85165794066318,26.003490401396157,25.0,圏外,D
1226,P 冬のソナタ My Memory M7,145.0,316.0,295.0,131.0,302.0,284.0,0.0020636095222076375,0.0015749894753998093,0.0016572671480043128,77.31239092495636,47.4694589877836,50.6108202443281,63.0,圏外,C
1227,PLT OVERLORD魔導王光臨 129ver.,125.0,148.0,318.0,59.0,79.0,94.0,0.0026081226861880418,0.0024043860072041597,0.0023039029120584713,89.87783595113437,86.38743455497382,83.7696335078534,87.6,TOP100,A
1228,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,357.0,425.0,379.0,405.0,492.0,379.0,0.0013787672776017577,0.0011366511492550855,0.0013811728467216081,29.493891797556714,14.310645724258286,34.031413612565444,25.8,圏外,D
1229,Pぱちんこ シン・エヴァンゲリオン 129 LT ver.,340.0,385.0,334.0,363.0,437.0,334.0,0.0014895772959597382,0.0012857697379741774,0.0014996993587879344,36.82373472949389,23.90924956369983,41.8848167539267,34.0,圏外,D
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,325.0,328.0,237.0,266.0,330.0,260.0,0.0016666916695647072,0.001522775283964448,0.0017255309379912303,53.752181500872595,42.582897033158815,54.79930191972077,50.6,圏外,C
1231,P愛の不時着 MF,129.0,152.0,125.0,65.0,85.0,76.0,0.0025468138645555524,0.0023637161554634135,0.0024843032246380536,88.8307155322862,85.34031413612566,86.91099476439791,87.4,TOP100,A
1232,eルパン三世 ONE COLLECTION 超ブチヌキLT ver.,155.0,163.0,89.0,338.0,340.0,162.0,0.0015554275117872266,0.0014978213619171355,0.0020016252392739352,41.186736474694584,40.83769633507853,71.9022687609075,47.2,圏外,D
1233,e蒼天の拳 羅龍 SREN,269.0,238.0,213.0,179.0,195.0,183.0,0.0018805913361491695,0.0018228651010697805,0.0019498429465270096,68.93542757417104,66.14310645724258,68.23734729493891,68.0,圏外,B
1234,e閃乱カグラ LTM-JF,149.0,153.0,95.0,193.0,202.0,165.0,0.0018356315336186774,0.0017984783136144524,0.0019915726948580535,66.49214659685863,64.92146596858639,71.37870855148343,67.0,圏外,B
1235,Pクイーンズブレイド4 ナナエルver.,339.0,446.0,210.0,307.0,480.0,268.0,0.00159312108360572,0.001167484366572636,0.0017161797338834336,46.596858638743456,16.404886561954623,53.403141361256544,38.9,圏外,D
1236,Pデビルマン THE FINAL N4-S,159.0,231.0,229.0,122.0,203.0,185.0,0.0020935827238946323,0.0017972495219984862,0.0019424788732921195,78.88307155322862,64.74694589877836,67.88830715532286,72.4,圏外,B
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,343.0,355.0,235.0,220.0,283.0,137.0,0.0017770475485031877,0.0016084126073540885,0.0020984102017896334,61.78010471204188,50.78534031413613,76.26527050610821,61.4,圏外,C
1238,L Sister Quest(2025年),491.0,380.0,493.0,453.0,176.0,331.0,0.0011910260415804908,0.0018767239828218966,0.0015075309922282143,21.116928446771375,69.45898778359512,42.40837696335078,39.9,圏外,D
1239,L スマスロ バイオハザード5(2025年),449.0,272.0,357.0,480.0,334.0,335.0,0.0011234500959589025,0.0015169905111262073,0.001498881128428502,16.404886561954623,41.8848167539267,41.710296684118674,29.1,圏外,D
1240,Lてぃだどんどん,457.0,145.0,129.0,443.0,122.0,92.0,0.0012252681538107847,0.002074464910560449,0.002316760817706692,22.86212914485166,78.88307155322862,84.11867364746945,51.9,圏外,C
1241,L回胴黙示録カイジ 狂宴,490.0,424.0,481.0,520.0,377.0,433.0,0.000984619675417777,0.0014132048807930665,0.001208993801086797,9.424083769633507,34.38045375218151,24.607329842931936,19.9,圏外,D
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,389.0,366.0,385.0,402.0,404.0,383.0,0.0013809017328734073,0.0013531453275019212,0.0013781337053865742,30.017452006980804,29.668411867364753,33.333333333333336,30.6,圏外,D
1243,P FAIRY TAIL 89Ver.,392.0,432.0,298.0,412.0,481.0,352.0,0.0013592392825632611,0.0011674465575998371,0.0014632296627675263,28.272251308900522,16.230366492146597,38.74345549738219,26.8,圏外,D
1244,P リングにかけろ1 L5-S,154.0,253.0,199.0,56.0,103.0,75.0,0.0026261368831615385,0.002194054691523554,0.0024973949103889695,90.40139616055846,82.19895287958116,87.08551483420594,87.3,TOP100,A
1245,P 俺の妹がこんなに可愛いわけがない。 M3,192.0,277.0,234.0,34.0,69.0,73.0,0.002925112000998986,0.002506905036948535,0.0025179285960756736,94.24083769633508,88.1326352530541,87.43455497382199,91.0,TOP50,S
1246,PA大海物語5 ブラック LT99ver.,29.0,165.0,219.0,70.0,278.0,315.0,0.0025009457831860604,0.00161453766094752,0.0015891202480687425,87.95811518324608,51.65794066317626,45.20069808027923,68.5,TOP100,B
1247,Pバンドリ! Light ver.,128.0,397.0,405.0,88.0,318.0,277.0,0.0023733326063065828,0.001548542098926938,0.0016859052105844409,84.81675392670157,44.67713787085514,51.83246073298429,66.2,TOP100,B
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,94.0,126.0,176.0,55.0,78.0,102.0,0.0026276506812265383,0.002417770383574991,0.0022611211532653002,90.57591623036649,86.56195462478185,82.37347294938918,87.7,TOP100,A
1249,L 仮面ライダー電王,569.0,565.0,556.0,495.0,223.0,325.0,0.0010737672434656114,0.0017375680584353305,0.0015512478714321649,13.787085514834207,61.25654450261779,43.45549738219895,34.0,圏外,D
1250,P モモキュンソード 速撃3000+,67.0,75.0,94.0,108.0,108.0,118.0,0.0021757819588241177,0.0021582117853101417,0.0021626997300307374,81.32635253054102,81.32635253054102,79.58115183246073,81.0,圏外,A
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,287.0,445.0,381.0,272.0,470.0,452.0,0.001655792323496709,0.0011774092219323626,0.0011521852361319304,52.70506108202444,18.15008726003491,21.291448516579404,36.1,圏外,D
1252,PA魔王学院の不適合者 魔王再臨 99Ver,377.0,464.0,205.0,382.0,510.0,241.0,0.001445071632848746,0.0010869701589972542,0.0017748585396598594,33.50785340314136,11.16928446771379,58.1151832460733,31.7,圏外,D
1253,Pうまい棒2 V3,275.0,251.0,138.0,380.0,385.0,229.0,0.001445979911687746,0.0013947541020671748,0.0018133153665531741,33.85689354275742,32.98429319371727,60.20942408376963,38.9,圏外,D
1254,Pうる星やつら～Eternal Love Song～ 129ver.,96.0,264.0,105.0,166.0,366.0,177.0,0.0019082938407386646,0.0014405596726131129,0.0019665582238696964,71.20418848167539,36.3001745200698,69.2844677137871,60.3,圏外,C
1255,e真・北斗無双 第5章 ドデカSTART,405.0,436.0,223.0,349.0,406.0,230.0,0.0015186422188077332,0.001348759486657242,0.0018130815864504793,39.26701570680628,29.31937172774869,60.03490401396161,40.4,圏外,D
1256,Lうしおととら白面決戦VH,570.0,557.0,566.0,365.0,67.0,314.0,0.0014836734835062392,0.002509381524666867,0.0015943803003793783,36.474694589877835,88.48167539267016,45.37521815008726,53.9,圏外,C
1257,Lゴジラ(2025年),464.0,56.0,567.0,321.0,20.0,496.0,0.0015776803433427227,0.003261874605798136,0.000977902169572865,44.153577661431065,96.68411867364746,13.612565445026181,53.8,圏外,C
1258,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,387.0,161.0,440.0,411.0,232.0,481.0,0.00136614220173966,0.0017193063245734335,0.0010551664935135373,28.446771378708547,59.68586387434556,16.230366492146597,35.4,圏外,D
1259,Lスマート沖スロ アメイジングライブ,308.0,58.0,44.0,202.0,75.0,135.0,0.0018123795953402814,0.002454974412809166,0.0020993453222004133,64.92146596858639,87.08551483420594,76.61431064572426,73.9,圏外,B
1260,Pアナザーゴッドハーデス-獄炎- SB,362.0,393.0,233.0,123.0,181.0,86.0,0.002089949608538633,0.001854246548492916,0.002366322199478016,78.70855148342059,68.58638743455498,85.16579406631763,77.0,圏外,B
1261,Pフィーバーうたわれるもの 199ver.,302.0,278.0,265.0,275.0,300.0,211.0,0.0016512509293017097,0.001578052002196525,0.0018736306330484644,52.18150087260035,47.81849912739965,63.35078534031413,53.1,圏外,C
1262,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,231.0,239.0,97.0,260.0,308.0,200.0,0.0016821324098277044,0.0015628149861585448,0.00190238558567994,54.79930191972077,46.42233856893543,65.27050610820244,54.4,圏外,C
1263,e シン・ウルトラマン K3,362.0,287.0,238.0,84.0,73.0,48.0,0.002395585437862079,0.0024605134273242135,0.002825349431119498,85.51483420593368,87.43455497382199,91.7975567190227,87.3,TOP100,A
1264,eフィーバーうたわれるもの Z,104.0,134.0,111.0,43.0,53.0,49.0,0.002813393703802006,0.002632260686263482,0.0028050105621850395,92.67015706806284,90.92495636998254,91.62303664921467,91.9,TOP50,S
1265,e牙狼 神速神撃3000LT,281.0,208.0,181.0,321.0,286.0,293.0,0.0015776803433427227,0.0016044615696965974,0.001638330959686024,44.153577661431065,50.26178010471204,49.040139616055846,47.0,圏外,D
1266,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,554.0,543.0,470.0,408.0,155.0,101.0,0.0013688670382566595,0.0019518315072870275,0.002263809624446292,28.970331588132638,73.1239092495637,82.54799301919721,52.9,圏外,C
1267,L吉宗(2025年),413.0,71.0,260.0,432.0,102.0,255.0,0.0012719536861353765,0.0021951322472483245,0.0017361679326638494,24.78184991273996,82.37347294938918,55.67190226876091,48.2,圏外,D
1268,L麻雀物語(2025年),483.0,376.0,419.0,469.0,225.0,389.0,0.001154740301962447,0.0017368118789793513,0.0013580286165548107,18.324607329842934,60.90750436300174,32.28621291448517,33.9,圏外,D
1269,Pゾンビランドサガ SCPC,354.0,371.0,216.0,259.0,328.0,153.0,0.0016875820828617034,0.0015283142984794953,0.002029912631700021,54.9738219895288,42.93193717277487,73.47294938917976,55.1,圏外,C
1270,P痛いのは嫌なので防御力に極振りしたいと思います。 FHZ,235.0,229.0,175.0,328.0,341.0,250.0,0.0015667809972747246,0.0014958931043043886,0.0017473893775932059,42.93193717277487,40.66317626527051,56.544502617801044,45.0,圏外,D
1271,e 東京喰種 W,9.0,10.0,98.0,12.0,15.0,139.0,0.0037657240664933384,0.0034998442805947803,0.0020908123484520485,98.08027923211169,97.55671902268762,75.91623036649214,93.5,TOP30,S
1272,Lスマスロ ようこそ実力至上主義の教室へ,529.0,507.0,502.0,386.0,128.0,84.0,0.0014307662411344986,0.002051117869857092,0.00237625785384255,32.809773123909245,77.83595113438045,85.51483420593368,56.9,圏外,C
1273,Lスマスロ 緑ドン VIVA!情熱南米編 REVIVAL,499.0,440.0,477.0,430.0,164.0,412.0,0.0012780845682986255,0.0019046459092339275,0.0012850892245139945,25.130890052356026,71.55322862129145,28.272251308900522,39.7,圏外,D
1274,Lパチスロ 機動戦士ガンダムSEED,541.0,489.0,497.0,442.0,94.0,179.0,0.001228946683108734,0.002308691497049996,0.0019645710929967895,23.03664921465969,83.7696335078534,68.93542757417104,50.4,圏外,C
1275,P ToLOVEるダークネス 100ver.,161.0,372.0,378.0,69.0,190.0,203.0,0.0025141158263515583,0.0018288200142856164,0.0018949046223937025,88.1326352530541,67.01570680628272,64.74694589877836,77.1,TOP100,B
1276,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,133.0,205.0,91.0,68.0,115.0,61.0,0.0025400017732630535,0.0021174915216056636,0.002644637411736322,88.30715532286213,80.10471204188482,89.52879581151832,86.1,TOP100,A
1277,P 織田信奈の野望 下剋上 V1D,296.0,319.0,205.0,209.0,275.0,218.0,0.0017911258705076852,0.0016195095408705828,0.0018477979317006754,63.6998254799302,52.18150087260035,62.12914485165795,59.9,圏外,C
1278,PLT世界でいちばん強くなりたい!2 MQ,314.0,321.0,157.0,94.0,116.0,71.0,0.0023370014527465894,0.0021121226474682116,0.00252915004100503,83.7696335078534,79.9301919720768,87.78359511343805,83.4,TOP100,A
1279,Pフィーバー機動戦士ガンダムユニコーン再来 129ver.,23.0,31.0,24.0,17.0,34.0,40.0,0.0033370164544854137,0.002870734480697445,0.003039764748641192,97.20767888307155,94.24083769633508,93.19371727748691,95.5,TOP30,S
1280,P乗物娘 with CYBER JAPAN DANCERS 2nd season LM3,198.0,364.0,225.0,105.0,238.0,117.0,0.002231186968003108,0.0016996456587179752,0.0021720509341385343,81.84991273996509,58.63874345549738,79.75567190226876,74.5,圏外,B
1281,P攻殻機動隊SAC_2045 大入りLTver,247.0,350.0,167.0,191.0,333.0,243.0,0.0018419894854916762,0.0015206201725149072,0.0017639877648845453,66.8411867364747,42.059336823734725,57.76614310645725,57.6,圏外,C
1282,P海物語 極JAPAN HTH,323.0,438.0,412.0,342.0,482.0,449.0,0.0015331746802317305,0.0011650078788543042,0.001170536974193482,40.48865619546248,16.055846422338572,21.815008726003494,29.4,圏外,D
1283,e 仮面ライダーBLACK KRJ2,331.0,324.0,193.0,200.0,244.0,132.0,0.0018147411203216811,0.0016895695674670527,0.0021095147566676424,65.27050610820244,57.59162303664922,77.13787085514834,65.3,圏外,B
1284,デジハネP北斗の拳 慈母 SSPC,309.0,498.0,295.0,371.0,547.0,346.0,0.0014659620461457423,0.0009112151489412962,0.0014711781862591536,35.42757417102966,4.712041884816753,39.79057591623037,27.1,圏外,D
1285,P【超甘LT】江頭2:50inナナシー 奇跡の99%,22.0,112.0,49.0,21.0,131.0,154.0,0.0032449775321334294,0.0020404746440141853,0.0020274969039721733,96.50959860383944,77.31239092495636,73.29842931937172,86.1,TOP30,A
1286,L ToLOVEるダークネス TRANCE ver.8.7,370.0,22.0,490.0,418.0,40.0,464.0,0.0013275403510821667,0.00279421542124782,0.0010881294879935214,27.225130890052352,93.19371727748691,19.19720767888308,45.4,圏外,D
1287,L花笠,501.0,341.0,291.0,423.0,104.0,100.0,0.00130805776998562,0.002191861771101215,0.002266147425473241,26.35253054101222,82.02443280977312,82.72251308900523,54.3,圏外,C
1288,Pフィーバー機動戦士ガンダムユニコーン 再来 129ver.,239.0,307.0,303.0,200.0,295.0,217.0,0.0018147411203216811,0.001586143122375502,0.0018515384133437943,65.27050610820244,48.69109947643979,62.30366492146597,59.7,圏外,C
1289,L ULTRAMAN,552.0,530.0,493.0,421.0,149.0,357.0,0.0013179125953887683,0.001975216356963183,0.0014454623749627121,26.701570680628272,74.17102966841188,37.870855148342066,43.2,圏外,D
1290,L スマスロ デビル メイ クライ 5 スタイリッシュトライブ,458.0,219.0,225.0,514.0,323.0,240.0,0.0010031939776753236,0.0015365566545496683,0.001777079450635461,10.471204188481675,43.804537521815014,58.289703315881326,30.0,圏外,D
1291,LBスマスロニューパルサーBT,515.0,529.0,512.0,433.0,413.0,409.0,0.0012714995467158765,0.0013328041001360817,0.0012903492768246304,24.607329842931936,28.097731239092493,28.79581151832461,26.5,圏外,D
1292,LBパチスロ1000ちゃんA,489.0,515.0,518.0,362.0,396.0,486.0,0.0014932104113157376,0.0013725413305477868,0.0010283986717549685,36.99825479930192,31.064572425828974,15.357766143106454,30.9,圏外,D
1293,LBプレミアムうまい棒,486.0,503.0,397.0,451.0,453.0,303.0,0.0011936146362716402,0.0012394726507818528,0.0016178752007002181,21.46596858638743,21.116928446771375,47.29493891797557,26.5,圏外,D
1294,LB翔べ!ハーレムエース,444.0,456.0,388.0,457.0,496.0,418.0,0.0011820794950163423,0.0011290326412360953,0.001267205046657833,20.418848167539274,13.612565445026181,27.225130890052352,19.7,圏外,D
1295,Lいざ!番長,391.0,100.0,322.0,401.0,137.0,347.0,0.0013928001856643051,0.0020221751011794895,0.0014707106260537638,30.19197207678883,76.26527050610821,39.61605584642234,45.9,圏外,D
1296,Lスマスロ ギルティクラウン2,507.0,500.0,473.0,473.0,360.0,335.0,0.0011400715987125996,0.0014606929506285583,0.001498881128428502,17.626527050610818,37.347294938917976,41.710296684118674,28.4,圏外,D
1297,P DD北斗の拳3 百突99ver.,286.0,465.0,345.0,199.0,460.0,257.0,0.0018161035385801808,0.0012146321556529371,0.001731726110712646,65.44502617801047,19.895287958115183,55.32286212914486,49.8,圏外,D
1298,PA海物語3R3 LBA(クリスタルシェル),103.0,475.0,426.0,74.0,448.0,440.0,0.002480812268921564,0.0012493596971687804,0.0011847975604578724,87.26003490401396,21.98952879581152,23.38568935427574,54.9,TOP100,C
1299,PLT激デジ ジューシーハニー極嬢 77LT-ARB,307.0,402.0,351.0,308.0,435.0,381.0,0.0015922128047667202,0.0012890969275804857,0.0013794194959513963,46.42233856893543,24.25828970331588,33.682373472949386,37.2,圏外,D
1300,Pフィーバーマクロスフロンティア5 LT-Light ver.,202.0,358.0,257.0,161.0,324.0,222.0,0.0019187390473871628,0.0015360462334168823,0.0018406676385684803,72.07678883071553,43.63001745200699,61.43106457242583,61.4,圏外,C
1301,P緋弾のアリア ～緋緋神降臨～ 88Ver.,323.0,426.0,279.0,305.0,451.0,248.0,0.0016017497325762184,0.0012440286320041273,0.0017548703408794433,46.945898778359506,21.46596858638743,56.8935427574171,41.3,圏外,D
1302,e 新・必殺仕置人S 超斬撃99,190.0,283.0,200.0,148.0,240.0,188.0,0.001962790571078655,0.0016972636934316407,0.0019333614492870175,74.3455497382199,58.289703315881326,67.36474694589877,68.1,圏外,B
1303,eフィーバー彼女、お借りします H,295.0,268.0,283.0,254.0,269.0,266.0,0.0017111973326756993,0.0016308900416830694,0.0017172317443455607,55.846422338568935,53.22862129144852,53.752181500872595,54.6,圏外,C
1304,e冴えない彼女の育てかた LX04,170.0,174.0,164.0,142.0,159.0,151.0,0.0019923096333461497,0.0019262537371885322,0.002036458474575479,75.39267015706807,72.42582897033158,73.82198952879581,74.2,圏外,B
