machine_id,machine_name,latest_data_date,first_seen_date,last_seen_date,certification_date,data_weeks,weeks_from_first_seen,latest_out_per_unit,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,latest_sales_per_unit,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_profit_per_unit,avg_profit_4w,avg_profit_12w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_ratio,trend,life_stage,rank_out_4w,rank_sales_4w,rank_profit_4w,operation_score
234,PA怪盗おそ松さん HC-R,2026-06-24,2020-02-19,2020-02-26,,2,331,14890.0,17085.0,17085.0,17085.0,17085.0,17085.0,11121.0,12685.5,12685.5,12685.5,3548.0,4157.5,4157.5,4157.5,19280.0,2020-02-19,0.7723029045643154,横ばい,成熟期,111.0,1403.0,527.0,71.3
235,P GOD EATER-ブラッドの覚醒- アマデジ神撃90VER,2026-06-24,2020-02-26,2020-04-15,,8,330,7030.0,10695.0,16415.0,16415.0,16415.0,16415.0,10506.0,15437.0,23090.75,23090.75,1330.0,2326.0,3529.0,3529.0,28880.0,2020-02-26,0.24342105263157895,下降,撤去検討期,591.0,1244.0,1299.0,33.4
236,PフィーバーマクロスΔ V-ラッシュver.,2026-06-24,2020-02-26,2020-03-18,,4,330,12580.0,18017.5,18017.5,18017.5,18017.5,18017.5,17838.0,24797.5,24797.5,24797.5,4633.0,5601.25,5601.25,5601.25,24310.0,2020-02-26,0.5174825174825175,横ばい,下降期,79.0,454.0,195.0,82.0
237,Pルパン三世～神々への予告状～ 9AU1,2026-06-24,2020-02-26,2020-04-30,,6,330,5280.0,12835.0,17018.333333333332,17018.333333333332,17018.333333333332,17018.333333333332,7506.0,17211.0,22517.5,22517.5,1436.0,2934.75,3665.6666666666665,3665.6666666666665,27920.0,2020-02-26,0.18911174785100288,下降,撤去検討期,342.0,1091.0,1086.0,40.6
238,P地獄少女 四 JG,2026-06-24,2020-02-26,2020-04-30,,8,330,4900.0,11010.0,19781.25,19781.25,19781.25,19781.25,8945.0,19262.75,33485.875,33485.875,1599.0,3252.25,5025.0,5025.0,38760.0,2020-02-26,0.1264189886480908,下降,撤去検討期,540.0,924.0,939.0,37.5
239,P弾球黙示録カイジ沼４ カイジVer.,2026-06-24,2020-02-26,2020-08-19,,17,330,10950.0,10197.5,9407.5,14111.764705882353,14111.764705882353,14111.764705882353,19726.0,18482.5,17181.75,25254.235294117647,4617.0,4010.75,3712.0,5158.0,36140.0,2020-02-26,0.30298837852794686,微増,撤去検討期,688.0,981.0,592.0,43.7
240,P蒼天の拳 双龍 SFG,2026-06-24,2020-02-26,2020-04-30,,9,330,6150.0,10000.0,19615.555555555555,19615.555555555555,19615.555555555555,19615.555555555555,11060.0,17877.5,34020.0,34020.0,1619.0,2679.5,4707.777777777777,4707.777777777777,39400.0,2020-02-26,0.15609137055837563,下降,撤去検討期,723.0,1035.0,1185.0,29.9
241,SLOTバジリスク～甲賀忍法帖～絆2,2026-06-24,2020-02-26,2025-09-10,,86,330,1634.0,3951.5,4314.666666666667,4520.884615384615,5295.884615384615,6724.813953488372,4987.0,10124.25,10913.333333333334,15809.10465116279,1277.0,1831.5,1784.0833333333333,1948.6744186046512,23933.0,2020-02-26,0.06827393139180211,微減,撤去検討期,1464.0,1474.0,1412.0,2.1
242,パチスロ ケロット3,2026-06-24,2020-02-26,2020-02-26,,1,330,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,18768.0,18768.0,18768.0,18768.0,3803.0,3803.0,3803.0,3803.0,7698.0,2020-02-26,1.0,横ばい,成長・高稼働期,1155.0,963.0,689.0,51.2
243,麻雀格闘倶楽部,2026-06-24,2020-03-04,2020-03-04,,1,329,6477.0,6477.0,6477.0,6477.0,6477.0,6477.0,21475.0,21475.0,21475.0,21475.0,5604.0,5604.0,5604.0,5604.0,6477.0,2020-03-04,1.0,横ばい,成長・高稼働期,1265.0,697.0,193.0,55.1
244,PAでかちりラッシュ AE,2026-06-24,2020-03-11,2020-03-25,,3,328,12640.0,17930.0,17930.0,17930.0,17930.0,17930.0,15454.0,21734.666666666668,21734.666666666668,21734.666666666668,5193.0,7477.333333333333,7477.333333333333,7477.333333333333,24500.0,2020-03-11,0.5159183673469387,横ばい,下降期,81.0,680.0,49.0,79.9
245,PAスーパー海物語IN地中海 SBA,2026-06-24,2020-03-11,2020-03-25,,3,328,18000.0,22586.666666666668,22586.666666666668,22586.666666666668,22586.666666666668,22586.666666666668,17383.0,21345.666666666668,21345.666666666668,21345.666666666668,2157.0,1921.0,1921.0,1921.0,28020.0,2020-03-11,0.6423982869379015,横ばい,下降期,17.0,710.0,1395.0,75.0
246,Pアクエリオン ALL STARS bV,2026-06-24,2020-03-11,2020-08-19,,19,328,11540.0,10407.5,9630.0,13498.421052631578,13498.421052631578,13498.421052631578,21678.0,19654.5,18249.916666666668,25454.42105263158,4825.0,3997.25,3496.75,4803.8421052631575,35290.0,2020-03-11,0.3270048172286767,微増,撤去検討期,648.0,890.0,597.0,48.2
247,Pホームランキング 9AV2S,2026-06-24,2020-03-11,2020-03-25,,3,328,14730.0,17773.333333333332,17773.333333333332,17773.333333333332,17773.333333333332,17773.333333333332,19263.0,23206.333333333332,23206.333333333332,23206.333333333332,4152.0,5186.0,5186.0,5186.0,21770.0,2020-03-11,0.6766192007349564,横ばい,成熟期,89.0,550.0,253.0,83.4
248,P天昇!姫相撲 大横綱ver,2026-06-24,2020-03-11,2020-04-30,,6,328,5370.0,10835.0,15401.666666666666,15401.666666666666,15401.666666666666,15401.666666666666,10418.0,20550.25,28667.333333333332,28667.333333333332,1532.0,3834.0,4957.5,4957.5,28080.0,2020-03-11,0.19123931623931623,下降,撤去検討期,566.0,794.0,674.0,41.4
249,P真 黄門ちゃま H1AZ5,2026-06-24,2020-03-11,2020-03-25,,3,328,14010.0,21086.666666666668,21086.666666666668,21086.666666666668,21086.666666666668,21086.666666666668,26002.0,38631.333333333336,38631.333333333336,38631.333333333336,4886.0,6518.0,6518.0,6518.0,29930.0,2020-03-11,0.468092215168727,横ばい,下降期,30.0,74.0,111.0,87.1
250,P笑点 目指せ!座布団10枚 MU,2026-06-24,2020-03-11,2020-03-18,,2,328,17930.0,22395.0,22395.0,22395.0,22395.0,22395.0,16889.0,20077.0,20077.0,20077.0,3295.0,2812.5,2812.5,2812.5,26860.0,2020-03-11,0.6675353685778108,横ばい,成熟期,18.0,845.0,1137.0,75.3
251,エヴァンゲリオン フェスティバル,2026-06-24,2020-03-11,2020-03-25,,3,328,9248.0,12232.0,12232.0,12232.0,12232.0,12232.0,25976.0,33120.333333333336,33120.333333333336,33120.333333333336,4643.0,5135.666666666667,5135.666666666667,5135.666666666667,15983.0,2020-03-11,0.5786147782018395,横ばい,下降期,399.0,154.0,261.0,78.7
252,デジハネPあの日見た花の名前を僕達はまだ知らない。 GSC,2026-06-24,2020-03-11,2020-04-15,,6,328,8380.0,13460.0,17016.666666666668,17016.666666666668,17016.666666666668,17016.666666666668,12156.0,18866.25,23309.666666666668,23309.666666666668,1150.0,2044.75,2268.3333333333335,2268.3333333333335,26380.0,2020-03-11,0.31766489764973466,下降,撤去検討期,285.0,952.0,1374.0,51.1
253,パチスロ ケロット4,2026-06-24,2020-03-11,2025-09-10,,81,328,4825.0,4338.5,4265.333333333333,4218.576923076923,4048.2884615384614,4157.444444444444,10970.0,9806.5,9606.166666666666,9165.802469135802,3132.0,2642.5,2517.75,2276.4814814814813,12710.0,2020-03-11,0.3796223446105429,横ばい,撤去検討期,1428.0,1477.0,1195.0,19.5
254,パチスロ ファンタシースターオンライン2,2026-06-24,2020-03-11,2020-04-15,,6,328,4993.0,7691.25,9631.666666666666,9631.666666666666,9631.666666666666,9631.666666666666,15235.0,21986.0,26719.5,26719.5,3494.0,3667.25,4667.833333333333,4667.833333333333,15245.0,2020-03-11,0.32751721876024925,下降,撤去検討期,1156.0,653.0,756.0,36.8
255,パチスロ 地獄少女 あとはあなたが決めることよ,2026-06-24,2020-03-11,2020-04-30,,7,328,3719.0,6159.0,9886.42857142857,9886.42857142857,9886.42857142857,9886.42857142857,10903.0,17654.5,27086.285714285714,27086.285714285714,2104.0,3209.0,4706.142857142857,4706.142857142857,17595.0,2020-03-11,0.21136686558681445,下降,撤去検討期,1298.0,1053.0,954.0,17.5
256,CRスーパー海物語IN沖縄4桜バージョン 新マックス319ver.,2026-06-24,2020-03-18,2020-09-23,,10,327,11090.0,12337.5,11596.0,11596.0,11596.0,11596.0,16441.0,18329.25,17358.0,17358.0,2008.0,2362.25,2273.3,2273.3,14050.0,2020-08-19,0.7893238434163701,微増,成熟期,386.0,997.0,1292.0,64.5
257,PヤッターマンVVV-YCE,2026-06-24,2020-03-18,2020-06-10,,8,327,6550.0,7202.5,14340.0,14340.0,14340.0,14340.0,12715.0,14196.5,27960.375,27960.375,2725.0,3030.25,6142.125,6142.125,25290.0,2020-03-25,0.25899565045472517,下降,撤去検討期,1197.0,1329.0,1038.0,19.2
258,PA CYBORG009 CALL OF JUSTICE N-X1,2026-06-24,2020-03-25,2020-06-03,,6,326,6840.0,9535.0,13941.666666666666,13941.666666666666,13941.666666666666,13941.666666666666,9075.0,12652.5,17870.666666666668,17870.666666666668,2162.0,2870.75,3873.3333333333335,3873.3333333333335,25110.0,2020-03-25,0.2724014336917563,下降,撤去検討期,835.0,1409.0,1115.0,28.2
259,PAフィーバー機動戦士ガンダム 逆襲のシャア Light ver.,2026-06-24,2020-03-25,2020-04-30,,5,326,5580.0,10622.5,12954.0,12954.0,12954.0,12954.0,8554.0,15791.0,18936.8,18936.8,2173.0,4430.25,5475.2,5475.2,22280.0,2020-03-25,0.2504488330341113,下降,撤去検討期,603.0,1216.0,436.0,39.8
260,P戦国乙女5 9AU1,2026-06-24,2020-03-25,2020-08-12,,15,326,10970.0,10835.0,10061.666666666666,12714.666666666666,12714.666666666666,12714.666666666666,12782.0,12711.75,11843.833333333334,14780.6,2542.0,2602.25,2394.6666666666665,2932.0666666666666,30050.0,2020-03-25,0.36505823627287853,微増,撤去検討期,566.0,1401.0,1216.0,42.2
261,P真・北斗無双 第2章 頂上決戦Ver.,2026-06-24,2020-03-25,2020-04-15,,4,326,5660.0,15670.0,15670.0,15670.0,15670.0,15670.0,9746.0,25882.5,25882.5,25882.5,2459.0,7140.0,7140.0,7140.0,26780.0,2020-03-25,0.21135175504107542,横ばい,撤去検討期,158.0,391.0,71.0,62.6
262,みうのおしゃべりパチスロ,2026-06-24,2020-03-25,2020-03-25,,1,326,9719.0,9719.0,9719.0,9719.0,9719.0,9719.0,18316.0,18316.0,18316.0,18316.0,3748.0,3748.0,3748.0,3748.0,9719.0,2020-03-25,1.0,横ばい,成長・高稼働期,798.0,998.0,714.0,60.0
263,クレアの秘宝伝 ～眠りの塔とめざめの石～,2026-06-24,2020-03-25,2022-03-02,,86,326,7224.0,7241.5,7787.75,7557.0,7583.326923076923,7401.976744186047,16670.0,16677.25,18364.833333333332,17287.802325581397,3037.0,3366.25,3663.6666666666665,3026.0232558139537,9057.0,2022-01-12,0.7976151043391851,微減,成熟期,1193.0,1150.0,898.0,43.8
264,パチスロ ＜物語＞シリーズ セカンドシーズン,2026-06-24,2020-03-25,2020-04-30,,5,326,4508.0,10172.5,12393.4,12393.4,12393.4,12393.4,13671.0,28146.75,32935.2,32935.2,2908.0,4556.25,4979.0,4979.0,21277.0,2020-03-25,0.2118719744324858,下降,撤去検討期,690.0,282.0,390.0,47.8
265,CRフィーバー戦姫絶唱シンフォギア,2026-06-24,2020-04-01,2020-04-30,,4,325,7330.0,8922.5,8922.5,8922.5,8922.5,8922.5,13155.0,15721.75,15721.75,15721.75,2279.0,2741.0,2741.0,2741.0,11680.0,2020-04-01,0.627568493150685,横ばい,下降期,949.0,1219.0,1163.0,44.7
266,P新世紀エヴァンゲリオン～シト、新生～ プレミアムモデル,2026-06-24,2020-04-01,2020-07-15,,12,325,12020.0,11837.5,13957.5,13957.5,13957.5,13957.5,15133.0,14976.0,17503.75,17503.75,2423.0,2554.0,3176.6666666666665,3176.6666666666665,29800.0,2020-04-01,0.4033557046979866,下降,下降期,428.0,1279.0,1230.0,50.0
267,P炎のドラム魂 GA,2026-06-24,2020-04-01,2020-04-08,,2,325,17040.0,23300.0,23300.0,23300.0,23300.0,23300.0,20544.0,27051.0,27051.0,27051.0,1921.0,1945.0,1945.0,1945.0,29560.0,2020-04-01,0.5764546684709067,横ばい,下降期,13.0,331.0,1392.0,79.0
268,P銀河鉄道999 PREMIUM H1AU6,2026-06-24,2020-04-01,2020-04-15,,3,325,9820.0,21596.666666666668,21596.666666666668,21596.666666666668,21596.666666666668,21596.666666666668,17349.0,36326.0,36326.0,36326.0,3283.0,5935.333333333333,5935.333333333333,5935.333333333333,34720.0,2020-04-01,0.2828341013824885,横ばい,撤去検討期,25.0,101.0,158.0,74.4
269,パチスロ 新鬼武者(2020年),2026-06-24,2020-04-01,2020-04-30,,4,325,3622.0,9344.0,9344.0,9344.0,9344.0,9344.0,9719.0,22732.75,22732.75,22732.75,1628.0,2483.0,2483.0,2483.0,17427.0,2020-04-01,0.20783841166006772,横ばい,撤去検討期,877.0,585.0,1259.0,32.7
270,CRA TOKIO PREMIUM V,2026-06-24,2020-04-15,2020-07-09,,7,323,13110.0,12777.5,12181.42857142857,12181.42857142857,12181.42857142857,12181.42857142857,8813.0,8465.0,7929.428571428572,7929.428571428572,1742.0,1481.5,1134.857142857143,1134.857142857143,13110.0,2020-07-08,1.0,微増,成長・高稼働期,345.0,1488.0,1456.0,60.6
271,CR大海物語スペシャル MTE15,2026-06-24,2020-04-15,2020-06-24,,3,323,9870.0,8090.0,8090.0,8090.0,8090.0,8090.0,14210.0,11860.333333333334,11860.333333333334,11860.333333333334,2789.0,2354.6666666666665,2354.6666666666665,2354.6666666666665,9870.0,2020-06-24,1.0,横ばい,成長・高稼働期,1103.0,1445.0,1293.0,42.1
272,P GⅠDREAMROAD MH,2026-06-24,2020-04-15,2020-06-03,,3,323,7260.0,12250.0,12250.0,12250.0,12250.0,12250.0,12269.0,20741.333333333332,20741.333333333332,20741.333333333332,2672.0,3987.6666666666665,3987.6666666666665,3987.6666666666665,20430.0,2020-04-15,0.355359765051395,横ばい,撤去検討期,398.0,778.0,600.0,58.2
273,P戦国BASARA L4-7V1,2026-06-24,2020-04-15,2020-06-10,,4,323,7170.0,11617.5,11617.5,11617.5,11617.5,11617.5,12398.0,20311.75,20311.75,20311.75,2354.0,3755.75,3755.75,3755.75,22440.0,2020-04-15,0.3195187165775401,横ばい,撤去検討期,459.0,821.0,711.0,52.8
274,ぱちんこCR真・北斗無双 夢幻闘乱 SWA,2026-06-24,2020-04-15,2020-09-30,,17,323,11340.0,11727.5,11565.833333333334,10604.117647058823,10604.117647058823,10604.117647058823,15590.0,16104.25,15876.5,14614.235294117647,2552.0,2666.75,2349.6666666666665,2164.176470588235,13500.0,2020-08-19,0.84,横ばい,成熟期,441.0,1190.0,1186.0,61.9
275,スナイパイ71,2026-06-24,2020-04-15,2020-06-17,,5,323,5925.0,6108.0,7559.4,7559.4,7559.4,7559.4,17415.0,17965.75,21868.0,21868.0,3523.0,3856.75,4850.0,4850.0,13365.0,2020-04-15,0.44332210998877664,下降,下降期,1302.0,1024.0,659.0,36.0
276,パチスロ 咲-Saki-,2026-06-24,2020-04-15,2020-07-09,,9,323,7128.0,7250.0,8553.0,8553.0,8553.0,8553.0,18872.0,19198.0,22433.555555555555,22433.555555555555,3337.0,3456.75,4063.4444444444443,4063.4444444444443,16702.0,2020-04-15,0.4267752364986229,下降,下降期,1192.0,935.0,864.0,38.0
277,CRA花の慶次X～雲のかなたに～ N-K,2026-06-24,2020-04-30,2020-04-30,,1,320,5620.0,5620.0,5620.0,5620.0,5620.0,5620.0,7472.0,7472.0,7472.0,7472.0,1150.0,1150.0,1150.0,1150.0,5620.0,2020-04-30,1.0,横ばい,成長・高稼働期,1347.0,1497.0,1477.0,33.7
278,CRぱちんこ仮面ライダー フルスロットル 闇のバトルver.,2026-06-24,2020-04-30,2020-04-30,,1,320,3910.0,3910.0,3910.0,3910.0,3910.0,3910.0,7839.0,7839.0,7839.0,7839.0,2439.0,2439.0,2439.0,2439.0,3910.0,2020-04-30,1.0,横ばい,成長・高稼働期,1467.0,1493.0,1268.0,31.9
279,CRフィーバー宇宙戦艦ヤマト -ONLY ONE- ライトミドルタイプ,2026-06-24,2020-04-30,2020-09-09,,2,320,9700.0,7380.0,7380.0,7380.0,7380.0,7380.0,18069.0,14047.0,14047.0,14047.0,2844.0,2498.5,2498.5,2498.5,9700.0,2020-09-09,1.0,横ばい,成長・高稼働期,1183.0,1338.0,1252.0,41.7
280,CRフィーバー戦姫絶唱シンフォギア LIGHT ver.,2026-06-24,2020-04-30,2020-06-03,,2,320,7000.0,6685.0,6685.0,6685.0,6685.0,6685.0,9649.0,9433.5,9433.5,9433.5,1871.0,1864.5,1864.5,1864.5,7000.0,2020-06-03,1.0,横ばい,成長・高稼働期,1244.0,1481.0,1399.0,37.2
281,CR大海物語4 with アグネス・ラム SBC,2026-06-24,2020-04-30,2020-06-24,,2,320,10540.0,7815.0,7815.0,7815.0,7815.0,7815.0,11338.0,8630.5,8630.5,8630.5,1975.0,1682.5,1682.5,1682.5,10540.0,2020-06-24,1.0,横ばい,成長・高稼働期,1141.0,1486.0,1431.0,39.6
282,GⅠ優駿倶楽部,2026-06-24,2020-04-30,2022-02-09,,4,320,5527.0,5058.5,5058.5,5058.5,5058.5,5058.5,14042.0,13318.5,13318.5,13318.5,3388.0,2763.75,2763.75,2763.75,5952.0,2021-08-25,0.9285954301075269,横ばい,成長・高稼働期,1391.0,1377.0,1151.0,35.1
283,P 10カウントチャージ 絶狼,2026-06-24,2020-04-30,2020-09-16,,18,320,9860.0,10915.0,13779.166666666666,14743.333333333334,14743.333333333334,14743.333333333334,18532.0,20480.25,25633.416666666668,27402.444444444445,2986.0,3334.75,4113.583333333333,4412.444444444444,20630.0,2020-04-30,0.4779447406689287,下降,下降期,557.0,799.0,908.0,58.6
284,PAガンスリンガー ストラトス 遊撃ver.,2026-06-24,2020-04-30,2020-04-30,,1,320,13480.0,13480.0,13480.0,13480.0,13480.0,13480.0,16728.0,16728.0,16728.0,16728.0,3502.0,3502.0,3502.0,3502.0,13480.0,2020-04-30,1.0,横ばい,成長・高稼働期,284.0,1143.0,839.0,71.0
285,Pフィーバー戦姫絶唱シンフォギア2,2026-06-24,2020-04-30,2021-01-13,,29,320,10340.0,10675.0,11450.0,16628.076923076922,17754.137931034482,17754.137931034482,19242.0,19806.5,21104.25,32172.55172413793,3443.0,3431.75,3124.3333333333335,4411.068965517241,30500.0,2020-04-30,0.33901639344262297,微減,撤去検討期,595.0,873.0,874.0,48.8
286,Pフィーバー真花月2 夜桜バージョン,2026-06-24,2020-04-30,2020-06-24,,5,320,9280.0,9557.5,11520.0,11520.0,11520.0,11520.0,13518.0,13875.0,16661.8,16661.8,2731.0,2737.25,3379.6,3379.6,19370.0,2020-04-30,0.47909137842023747,下降,下降期,829.0,1350.0,1164.0,42.4
287,P大工の源さん 超韋駄天 YTA,2026-06-24,2020-04-30,2021-09-29,,66,320,12620.0,13175.0,14911.666666666666,17683.846153846152,22235.19230769231,23431.060606060608,23707.0,24712.75,27903.416666666668,43822.121212121216,2872.0,2930.5,2990.0833333333335,5750.181818181818,40750.0,2020-08-19,0.30969325153374233,下降,撤去検討期,315.0,461.0,1090.0,58.0
288,SLOT魔法少女まどか☆マギカ2,2026-06-24,2020-04-30,2022-03-09,,91,320,9913.0,9872.25,10936.416666666666,10407.884615384615,10454.75,9873.098901098901,25383.0,25699.5,28745.416666666668,25897.527472527472,3648.0,4021.75,4166.666666666667,3070.043956043956,13006.0,2021-08-18,0.7621866830693526,微減,成熟期,754.0,401.0,588.0,67.0
289,ぱちんこCR偽物語 199Ver.,2026-06-24,2020-04-30,2021-01-06,,6,320,13040.0,10457.5,9323.333333333334,9323.333333333334,9323.333333333334,9323.333333333334,19281.0,15883.0,14269.666666666666,14269.666666666666,3433.0,3159.5,2905.6666666666665,2905.6666666666665,13040.0,2021-01-06,1.0,上昇,成長・高稼働期,637.0,1204.0,980.0,59.8
290,クレアの秘宝伝 女神の夢と魔法の遺跡,2026-06-24,2020-04-30,2022-03-16,,7,320,6124.0,6640.0,6168.142857142857,6168.142857142857,6168.142857142857,6168.142857142857,13279.0,14409.5,13360.857142857143,13360.857142857143,1719.0,2394.75,2268.0,2268.0,6962.0,2022-03-02,0.879632289571962,微増,成長・高稼働期,1248.0,1321.0,1280.0,38.5
291,グレートキングハナハナ,2026-06-24,2020-04-30,2022-01-26,,49,320,7666.0,8581.5,7595.333333333333,7430.5,7257.224489795918,7257.224489795918,16407.0,18825.0,16889.25,15947.530612244898,2211.0,3951.5,3276.4166666666665,3191.081632653061,9556.0,2021-05-12,0.8022185014650481,上昇,成熟期,1039.0,958.0,615.0,52.4
292,グレートキングハナハナ-30,2026-06-24,2020-04-30,2022-02-24,,60,320,7702.0,8054.0,8236.166666666666,8045.307692307692,8057.442307692308,8024.75,15346.0,16016.75,16590.333333333332,15864.2,4151.0,3467.75,3220.75,2502.883333333333,9851.0,2021-08-18,0.7818495584204649,横ばい,成熟期,1107.0,1200.0,860.0,45.4
293,サンダーVライトニング,2026-06-24,2020-04-30,2025-09-10,,2,320,3591.0,6449.5,6449.5,6449.5,6449.5,6449.5,7173.0,11636.0,11636.0,11636.0,1275.0,1874.5,1874.5,1874.5,9308.0,2020-04-30,0.3857971637301246,横ばい,撤去検討期,1270.0,1452.0,1397.0,23.1
294,ドリームハナハナ-30,2026-06-24,2020-04-30,2020-04-30,,1,320,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,7631.0,7631.0,7631.0,7631.0,2436.0,2436.0,2436.0,2436.0,3159.0,2020-04-30,1.0,横ばい,成長・高稼働期,1501.0,1494.0,1271.0,31.0
295,ニューキングハナハナ-30,2026-06-24,2020-04-30,2020-04-30,,1,320,5709.0,5709.0,5709.0,5709.0,5709.0,5709.0,12881.0,12881.0,12881.0,12881.0,4364.0,4364.0,4364.0,4364.0,5709.0,2020-04-30,1.0,横ばい,成長・高稼働期,1342.0,1396.0,455.0,42.0
296,ハナビ(2015年),2026-06-24,2020-04-30,2022-03-09,,4,320,6119.0,5475.75,5475.75,5475.75,5475.75,5475.75,14658.0,13078.0,13078.0,13078.0,1977.0,1949.75,1949.75,1949.75,6119.0,2022-03-09,1.0,横ばい,成長・高稼働期,1358.0,1385.0,1391.0,35.5
297,バーサス(2016年),2026-06-24,2020-04-30,2022-03-30,,8,320,7264.0,6974.5,6604.5,6604.5,6604.5,6604.5,16789.0,16037.25,15371.5,15371.5,2531.0,1833.0,1674.375,1674.375,7264.0,2022-03-30,1.0,微増,成長・高稼働期,1223.0,1197.0,1411.0,41.4
298,リノ(2015年),2026-06-24,2020-04-30,2022-02-09,,7,320,5453.0,5470.25,5257.142857142857,5257.142857142857,5257.142857142857,5257.142857142857,23154.0,23668.5,22648.0,22648.0,4167.0,3737.0,3481.714285714286,3481.714285714286,5514.0,2021-12-22,0.9889372506347479,微増,成長・高稼働期,1359.0,520.0,718.0,50.6
299,押忍!サラリーマン番長2,2026-06-24,2020-04-30,2020-06-03,,2,320,7164.0,10365.5,10365.5,10365.5,10365.5,10365.5,17732.0,25097.0,25097.0,25097.0,2431.0,3498.5,3498.5,3498.5,13567.0,2020-04-30,0.5280459939559224,横ばい,下降期,654.0,433.0,844.0,63.0
300,押忍!番長3,2026-06-24,2020-04-30,2022-03-09,,66,320,8631.0,8919.25,10023.583333333334,9576.115384615385,9418.346153846154,9224.757575757576,24364.0,24780.75,27921.666666666668,25552.424242424244,4316.0,4191.25,4376.083333333333,3211.348484848485,12052.0,2022-01-12,0.7161466976435447,下降,成熟期,952.0,456.0,516.0,60.7
